pop,gara,drv,L,residuo_reinfl,dentro_pitwindow
ctrl,Cina,LEC,35,1.2686,1
ctrl,Cina,LEC,36,0.8673,1
ctrl,Cina,LEC,37,1.1346,1
ctrl,Cina,LEC,38,2.6729,1
ctrl,Cina,LEC,39,2.4807,0
ctrl,Cina,LEC,4,-1.6610,0
ctrl,Cina,LEC,40,0.9806,0
ctrl,Cina,LEC,41,0.8194,0
ctrl,Cina,LEC,42,0.7683,0
ctrl,Cina,LEC,43,1.5021,0
ctrl,Cina,LEC,44,1.2180,0
ctrl,Cina,LEC,45,0.2206,0
ctrl,Cina,LEC,46,0.2001,0
ctrl,Cina,LEC,47,0.3730,0
ctrl,Cina,LEC,48,0.5779,0
ctrl,Cina,LEC,49,1.0846,0
ctrl,Cina,LEC,5,-0.6690,0
ctrl,Cina,LEC,50,1.1153,0
ctrl,Cina,LEC,51,0.7846,0
ctrl,Cina,LEC,52,0.7669,0
ctrl,Cina,LEC,53,0.6424,0
ctrl,Cina,LIN,14,0.5097,0
ctrl,Cina,LIN,15,0.6257,0
ctrl,Cina,LIN,16,0.6520,0
ctrl,Cina,LIN,17,1.0400,0
ctrl,Cina,LIN,18,0.8456,0
ctrl,Cina,LIN,19,1.0721,0
ctrl,Cina,LIN,20,1.0067,0
ctrl,Cina,LIN,21,-0.2227,0
ctrl,Cina,LIN,22,-0.5900,0
ctrl,Cina,LIN,23,0.7336,0
ctrl,Cina,LIN,24,0.9417,0
ctrl,Cina,LIN,25,11.6109,0
ctrl,Cina,LIN,26,12.3416,0
ctrl,Cina,LIN,27,0.8743,0
ctrl,Cina,LIN,28,-0.3983,0
ctrl,Cina,LIN,29,-0.3684,1
ctrl,Cina,LIN,3,-3.1371,0
ctrl,Cina,LIN,30,-0.2969,1
ctrl,Cina,LIN,31,-0.4293,1
ctrl,Cina,LIN,32,-0.1910,1
ctrl,Cina,LIN,33,0.0613,1
ctrl,Cina,LIN,34,-0.2977,1
ctrl,Cina,LIN,35,-0.3974,1
ctrl,Cina,LIN,36,-0.3624,1
ctrl,Cina,LIN,37,-0.2814,1
ctrl,Cina,LIN,4,-1.3211,0
ctrl,Cina,LIN,5,-0.3106,0
ctrl,Cina,LIN,6,-0.2850,0
ctrl,Cina,LIN,7,0.4094,0
ctrl,Cina,OCO,14,1.2161,0
ctrl,Cina,OCO,15,0.6199,0
ctrl,Cina,OCO,16,-0.5241,0
ctrl,Cina,OCO,17,1.6421,0
ctrl,Cina,OCO,18,2.0301,0
ctrl,Cina,OCO,19,1.7657,0
ctrl,Cina,OCO,20,1.4467,0
ctrl,Cina,OCO,21,-0.2370,0
ctrl,Cina,OCO,22,0.0816,0
ctrl,Cina,OCO,23,0.3934,0
ctrl,Cina,OCO,24,-0.5903,0
ctrl,Cina,OCO,3,-1.3801,0
ctrl,Cina,OCO,33,-2.4009,1
ctrl,Cina,OCO,34,-0.0516,1
ctrl,Cina,OCO,35,-1.7646,1
ctrl,Cina,OCO,36,-0.6656,1
ctrl,Cina,OCO,37,0.0120,1
ctrl,Cina,OCO,38,0.5930,1
ctrl,Cina,OCO,39,0.4843,0
ctrl,Cina,OCO,4,-1.0401,0
ctrl,Cina,OCO,40,0.3431,0
ctrl,Cina,OCO,41,2.1307,0
ctrl,Cina,OCO,5,-0.0921,0
ctrl,Cina,OCO,6,0.3456,0
ctrl,Cina,OCO,7,0.3111,0
ctrl,Cina,PER,16,1.7799,0
ctrl,Cina,PER,17,-2.9390,0
ctrl,Cina,PER,18,0.3391,0
ctrl,Cina,PER,19,0.1322,0
ctrl,Cina,PER,20,-0.0076,0
ctrl,Cina,PER,21,-0.4213,0
ctrl,Cina,PER,22,-0.1227,0
ctrl,Cina,PER,23,0.6990,0
ctrl,Cina,PER,24,1.0207,0
ctrl,Cina,PER,25,1.1252,0
ctrl,Cina,PER,26,0.8721,0
ctrl,Cina,PER,27,0.7960,0
ctrl,Cina,PER,28,1.3400,0
ctrl,Cina,PER,29,1.1561,1
ctrl,Cina,PER,3,-0.3753,0
ctrl,Cina,PER,30,0.9850,1
ctrl,Cina,PER,31,1.0987,1
ctrl,Cina,PER,32,1.4694,1
ctrl,Cina,PER,33,0.7531,1
ctrl,Cina,PER,34,0.0289,1
ctrl,Cina,PER,35,0.3099,1
ctrl,Cina,PER,36,0.9291,1
ctrl,Cina,PER,37,0.9696,1
ctrl,Cina,PER,38,0.4800,1
ctrl,Cina,PER,39,1.4944,0
ctrl,Cina,PER,4,-0.4336,0
ctrl,Cina,PER,5,-0.3203,0
ctrl,Cina,PER,6,0.4056,0
ctrl,Cina,RUS,16,-4.8191,0
ctrl,Cina,RUS,17,-3.1396,0
ctrl,Cina,RUS,18,-1.4040,0
ctrl,Cina,RUS,19,-0.5986,0
ctrl,Cina,RUS,20,-0.1123,0
ctrl,Cina,RUS,21,-0.2020,0
ctrl,Cina,RUS,22,0.3613,0
ctrl,Cina,RUS,23,1.9547,0
ctrl,Cina,RUS,24,1.7881,0
ctrl,Cina,RUS,25,1.5794,0
ctrl,Cina,RUS,26,1.4467,0
ctrl,Cina,RUS,27,-0.2791,0
ctrl,Cina,RUS,28,-1.0216,0
ctrl,Cina,RUS,29,-0.5489,1
ctrl,Cina,RUS,3,-3.9660,0
ctrl,Cina,RUS,30,-0.5861,1
ctrl,Cina,RUS,31,-0.5516,1
ctrl,Cina,RUS,32,-0.5420,1
ctrl,Cina,RUS,33,-0.2096,1
ctrl,Cina,RUS,34,0.1299,1
ctrl,Cina,RUS,35,-0.5561,1
ctrl,Cina,RUS,36,-0.6719,1
ctrl,Cina,RUS,37,-0.5916,1
ctrl,Cina,RUS,38,-0.3703,1
ctrl,Cina,RUS,39,-0.0940,0
ctrl,Cina,RUS,4,-1.1596,0
ctrl,Cina,RUS,40,1.0633,0
ctrl,Cina,RUS,41,1.1786,0
ctrl,Cina,RUS,42,0.1616,0
ctrl,Cina,RUS,43,0.2766,0
ctrl,Cina,RUS,44,1.2236,0
ctrl,Cina,RUS,45,1.3146,0
ctrl,Cina,RUS,46,1.1026,0
ctrl,Cina,RUS,47,1.3874,0
ctrl,Cina,RUS,48,1.0563,0
ctrl,Cina,RUS,49,0.7760,0
ctrl,Cina,RUS,5,-0.9099,0
ctrl,Cina,RUS,50,0.7007,0
ctrl,Cina,RUS,51,0.8784,0
ctrl,Cina,RUS,52,1.8061,0
ctrl,Cina,RUS,53,1.9091,0
ctrl,Cina,SAI,16,-1.0273,0
ctrl,Cina,SAI,17,-0.4667,0
ctrl,Cina,SAI,18,0.5326,0
ctrl,Cina,SAI,19,0.3671,0
ctrl,Cina,SAI,20,1.3097,0
ctrl,Cina,SAI,21,1.3509,0
ctrl,Cina,SAI,22,0.0440,0
ctrl,Cina,SAI,23,-0.2111,0
ctrl,Cina,SAI,24,-0.3439,0
ctrl,Cina,SAI,25,0.7366,0
ctrl,Cina,SAI,26,0.7246,0
ctrl,Cina,SAI,27,0.0209,0
ctrl,Cina,SAI,28,-0.0157,0
ctrl,Cina,SAI,29,-0.2819,1
ctrl,Cina,SAI,3,-3.0881,0
ctrl,Cina,SAI,30,-0.3254,1
ctrl,Cina,SAI,31,-0.1386,1
ctrl,Cina,SAI,32,0.4703,1
ctrl,Cina,SAI,33,0.7296,1
ctrl,Cina,SAI,34,0.7599,1
ctrl,Cina,SAI,35,0.6551,1
ctrl,Cina,SAI,36,0.4934,1
ctrl,Cina,SAI,37,0.6863,1
ctrl,Cina,SAI,38,0.6371,1
ctrl,Cina,SAI,39,0.5641,0
ctrl,Cina,SAI,4,-0.5166,0
ctrl,Cina,SAI,40,0.5691,0
ctrl,Cina,SAI,41,0.4903,0
ctrl,Cina,SAI,42,0.5454,0
ctrl,Cina,SAI,43,0.4391,0
ctrl,Cina,SAI,44,0.2779,0
ctrl,Cina,SAI,45,0.5154,0
ctrl,Cina,SAI,46,0.5160,0
ctrl,Cina,SAI,47,0.3099,0
ctrl,Cina,SAI,48,1.4187,0
ctrl,Cina,SAI,49,1.4550,0
ctrl,Cina,SAI,50,0.9263,0
ctrl,Cina,STR,3,-1.4681,0
ctrl,Cina,STR,4,-1.4747,0
ctrl,Cina,STR,5,-1.2940,0
ctrl,Cina,STR,6,-0.9623,0
ctrl,Cina,STR,7,-1.1003,0
ctrl,Cina,VER,16,-2.4880,0
ctrl,Cina,VER,17,-1.4080,0
ctrl,Cina,VER,18,0.0350,0
ctrl,Cina,VER,19,-0.1863,0
ctrl,Cina,VER,20,-0.4017,0
ctrl,Cina,VER,21,-1.0850,0
ctrl,Cina,VER,22,-1.1834,0
ctrl,Cina,VER,23,-1.0386,0
ctrl,Cina,VER,24,-1.2237,0
ctrl,Cina,VER,25,-1.0637,0
ctrl,Cina,VER,26,-0.6917,0
ctrl,Cina,VER,27,-0.5031,0
ctrl,Cina,VER,28,-0.1226,0
ctrl,Cina,VER,29,-0.1239,1
ctrl,Cina,VER,3,-3.1281,0
ctrl,Cina,VER,30,0.2019,1
ctrl,Cina,VER,31,0.1893,1
ctrl,Cina,VER,32,-0.0709,1
ctrl,Cina,VER,33,0.1626,1
ctrl,Cina,VER,34,0.0714,1
ctrl,Cina,VER,35,-0.1673,1
ctrl,Cina,VER,36,-0.2203,1
ctrl,Cina,VER,37,-0.1999,1
ctrl,Cina,VER,38,0.1166,1
ctrl,Cina,VER,39,0.5969,0
ctrl,Cina,VER,4,-1.2911,0
ctrl,Cina,VER,40,0.8179,0
ctrl,Giappone,ALB,10,-0.1346,0
ctrl,Giappone,ALB,11,-0.2368,0
ctrl,Giappone,ALB,12,-0.0514,0
ctrl,Giappone,ALB,13,0.2926,0
ctrl,Giappone,ALB,14,0.1230,0
ctrl,Giappone,ALB,15,0.0524,1
ctrl,Giappone,ALB,16,0.2312,1
ctrl,Giappone,ALB,17,0.1938,1
ctrl,Giappone,ALB,3,-2.8062,0
ctrl,Giappone,ALB,30,-1.6948,0
ctrl,Giappone,ALB,31,-0.8232,0
ctrl,Giappone,ALB,32,-0.5940,0
ctrl,Giappone,ALB,33,-0.9972,0
ctrl,Giappone,ALB,34,-1.0768,0
ctrl,Giappone,ALB,35,-0.6212,0
ctrl,Giappone,ALB,36,-0.4746,0
ctrl,Giappone,ALB,37,-0.7128,0
ctrl,Giappone,ALB,38,-0.6400,0
ctrl,Giappone,ALB,39,-0.5540,0
ctrl,Giappone,ALB,4,-1.6394,0
ctrl,Giappone,ALB,40,0.3261,0
ctrl,Giappone,ALB,5,-0.2346,0
ctrl,Giappone,ALB,6,-0.1028,0
ctrl,Giappone,ALB,7,-0.2112,0
ctrl,Giappone,ALB,8,-0.1470,0
ctrl,Giappone,ALB,9,-0.0280,0
ctrl,Giappone,ALO,10,-0.3964,0
ctrl,Giappone,ALO,11,0.6191,0
ctrl,Giappone,ALO,12,0.6160,0
ctrl,Giappone,ALO,13,0.6760,0
ctrl,Giappone,ALO,14,1.2242,0
ctrl,Giappone,ALO,15,0.9255,1
ctrl,Giappone,ALO,16,0.8083,1
ctrl,Giappone,ALO,3,0.1500,0
ctrl,Giappone,ALO,30,1.2738,0
ctrl,Giappone,ALO,31,0.8402,0
ctrl,Giappone,ALO,32,0.1576,0
ctrl,Giappone,ALO,33,0.2468,0
ctrl,Giappone,ALO,34,0.4190,0
ctrl,Giappone,ALO,35,0.2306,0
ctrl,Giappone,ALO,36,-0.2068,0
ctrl,Giappone,ALO,37,-0.4220,0
ctrl,Giappone,ALO,38,-0.4462,0
ctrl,Giappone,ALO,39,-0.6114,0
ctrl,Giappone,ALO,4,0.3570,0
ctrl,Giappone,ALO,40,-0.6216,0
ctrl,Giappone,ALO,41,0.0591,0
ctrl,Giappone,ALO,42,0.0447,0
ctrl,Giappone,ALO,43,-0.5605,0
ctrl,Giappone,ALO,44,0.4291,0
ctrl,Giappone,ALO,45,0.1883,0
ctrl,Giappone,ALO,46,-0.5525,0
ctrl,Giappone,ALO,5,0.4930,0
ctrl,Giappone,ALO,6,0.7756,0
ctrl,Giappone,ALO,7,0.5252,0
ctrl,Giappone,ALO,8,0.0592,0
ctrl,Giappone,ALO,9,-0.0804,0
ctrl,Giappone,ANT,10,0.0666,0
ctrl,Giappone,ANT,11,-0.0380,0
ctrl,Giappone,ANT,12,0.2536,0
ctrl,Giappone,ANT,13,0.7442,0
ctrl,Giappone,ANT,14,1.6478,0
ctrl,Giappone,ANT,15,1.3054,1
ctrl,Giappone,ANT,16,-1.0289,1
ctrl,Giappone,ANT,17,-0.8802,1
ctrl,Giappone,ANT,3,-1.6692,0
ctrl,Giappone,ANT,30,-0.3250,0
ctrl,Giappone,ANT,31,-0.4750,0
ctrl,Giappone,ANT,32,-0.3166,0
ctrl,Giappone,ANT,33,-0.1488,0
ctrl,Giappone,ANT,34,0.1300,0
ctrl,Giappone,ANT,35,0.2890,0
ctrl,Giappone,ANT,36,0.3980,0
ctrl,Giappone,ANT,37,0.1806,0
ctrl,Giappone,ANT,38,0.2542,0
ctrl,Giappone,ANT,39,0.4046,0
ctrl,Giappone,ANT,4,-1.3236,0
ctrl,Giappone,ANT,40,0.3186,0
ctrl,Giappone,ANT,41,0.1961,0
ctrl,Giappone,ANT,42,0.0155,0
ctrl,Giappone,ANT,43,0.4463,0
ctrl,Giappone,ANT,44,0.6749,0
ctrl,Giappone,ANT,45,1.1759,0
ctrl,Giappone,ANT,46,2.1519,0
ctrl,Giappone,ANT,47,1.4421,0
ctrl,Giappone,ANT,48,1.2743,0
ctrl,Giappone,ANT,49,1.8407,0
ctrl,Giappone,ANT,5,-0.6378,0
ctrl,Giappone,ANT,50,1.5231,0
ctrl,Giappone,ANT,6,-0.1008,0
ctrl,Giappone,ANT,7,0.6532,0
ctrl,Giappone,ANT,8,0.8406,0
ctrl,Giappone,ANT,9,0.3588,0
ctrl,Giappone,BEA,10,1.8362,0
ctrl,Giappone,BEA,11,0.7998,0
ctrl,Giappone,BEA,3,-2.7290,0
ctrl,Giappone,BEA,4,-1.3534,0
ctrl,Giappone,BEA,5,0.3442,0
ctrl,Giappone,BEA,6,-0.2474,0
ctrl,Giappone,BEA,7,-1.0692,0
ctrl,Giappone,BEA,8,-0.2502,0
ctrl,Giappone,BEA,9,1.4658,0
ctrl,Giappone,BOR,10,0.5614,0
ctrl,Giappone,BOR,11,1.1200,0
ctrl,Giappone,BOR,12,1.3416,0
ctrl,Giappone,BOR,13,0.5383,0
ctrl,Giappone,BOR,14,0.9571,0
ctrl,Giappone,BOR,15,1.2433,1
ctrl,Giappone,BOR,16,0.5997,1
ctrl,Giappone,BOR,17,0.5232,1
ctrl,Giappone,BOR,3,-4.0512,0
ctrl,Giappone,BOR,30,-2.7680,0
ctrl,Giappone,BOR,31,-1.9124,0
ctrl,Giappone,BOR,32,-0.6678,0
ctrl,Giappone,BOR,33,0.6088,0
ctrl,Giappone,BOR,34,1.2268,0
ctrl,Giappone,BOR,35,0.4114,0
ctrl,Giappone,BOR,36,0.7311,0
ctrl,Giappone,BOR,37,0.5270,0
ctrl,Giappone,BOR,38,-1.1675,0
ctrl,Giappone,BOR,39,-0.9465,0
ctrl,Giappone,BOR,4,-2.4784,0
ctrl,Giappone,BOR,40,0.1084,0
ctrl,Giappone,BOR,41,0.8205,0
ctrl,Giappone,BOR,42,0.8058,0
ctrl,Giappone,BOR,43,0.5853,0
ctrl,Giappone,BOR,44,0.3867,0
ctrl,Giappone,BOR,45,0.1517,0
ctrl,Giappone,BOR,46,-0.4022,0
ctrl,Giappone,BOR,47,0.0514,0
ctrl,Giappone,BOR,48,0.4800,0
ctrl,Giappone,BOR,49,-0.1392,0
ctrl,Giappone,BOR,5,-1.1928,0
ctrl,Giappone,BOR,50,0.3826,0
ctrl,Giappone,BOR,6,-1.1994,0
ctrl,Giappone,BOR,7,-0.8012,0
ctrl,Giappone,BOR,8,-0.7348,0
ctrl,Giappone,BOR,9,-0.0112,0
ctrl,Giappone,BOT,10,1.3654,0
ctrl,Giappone,BOT,11,1.1794,0
ctrl,Giappone,BOT,12,1.2460,0
ctrl,Giappone,BOT,13,1.3746,0
ctrl,Giappone,BOT,14,0.3922,0
ctrl,Giappone,BOT,3,-1.4540,0
ctrl,Giappone,BOT,30,0.1310,0
ctrl,Giappone,BOT,31,0.1820,0
ctrl,Giappone,BOT,32,0.1900,0
ctrl,Giappone,BOT,33,0.3270,0
ctrl,Giappone,BOT,34,0.4980,0
ctrl,Giappone,BOT,35,0.3068,0
ctrl,Giappone,BOT,36,0.0696,0
ctrl,Giappone,BOT,37,0.2058,0
ctrl,Giappone,BOT,38,0.3660,0
ctrl,Giappone,BOT,39,0.2850,0
ctrl,Giappone,BOT,4,-0.4370,0
ctrl,Giappone,BOT,40,0.0991,0
ctrl,Giappone,BOT,41,0.3138,0
ctrl,Giappone,BOT,42,0.6226,0
ctrl,Giappone,BOT,43,2.7614,0
ctrl,Giappone,BOT,44,2.8442,0
ctrl,Giappone,BOT,5,0.2918,0
ctrl,Giappone,BOT,6,0.2474,0
ctrl,Giappone,BOT,7,0.6808,0
ctrl,Giappone,BOT,8,0.8856,0
ctrl,Giappone,BOT,9,0.9594,0
ctrl,Giappone,COL,10,0.6024,0
ctrl,Giappone,COL,11,1.2640,0
ctrl,Giappone,COL,12,1.3326,0
ctrl,Giappone,COL,28,0.0657,0
ctrl,Giappone,COL,29,-0.1620,0
ctrl,Giappone,COL,3,-3.1220,0
ctrl,Giappone,COL,30,-1.4640,0
ctrl,Giappone,COL,31,-1.0380,0
ctrl,Giappone,COL,32,-1.5270,0
ctrl,Giappone,COL,33,-1.8842,0
ctrl,Giappone,COL,34,-1.3594,0
ctrl,Giappone,COL,35,-1.0144,0
ctrl,Giappone,COL,36,-0.6326,0
ctrl,Giappone,COL,37,-0.1648,0
ctrl,Giappone,COL,38,0.1358,0
ctrl,Giappone,COL,39,-0.3374,0
ctrl,Giappone,COL,4,-1.6394,0
ctrl,Giappone,COL,40,-0.2268,0
ctrl,Giappone,COL,41,0.1551,0
ctrl,Giappone,COL,42,-0.0764,0
ctrl,Giappone,COL,43,0.6814,0
ctrl,Giappone,COL,44,0.5601,0
ctrl,Giappone,COL,45,-0.0237,0
ctrl,Giappone,COL,46,0.0878,0
ctrl,Giappone,COL,47,0.4404,0
ctrl,Giappone,COL,48,0.8000,0
ctrl,Giappone,COL,49,1.0757,0
ctrl,Giappone,COL,5,-0.5738,0
ctrl,Giappone,COL,50,0.8101,0
ctrl,Giappone,COL,6,-1.0214,0
ctrl,Giappone,COL,7,-0.6472,0
ctrl,Giappone,COL,8,0.1446,0
ctrl,Giappone,COL,9,0.2358,0
ctrl,Giappone,GAS,10,0.2624,0
ctrl,Giappone,GAS,11,0.5571,0
ctrl,Giappone,GAS,12,1.2080,0
ctrl,Giappone,GAS,13,1.2850,0
ctrl,Giappone,GAS,14,0.9888,0
ctrl,Giappone,GAS,15,0.9316,1
ctrl,Giappone,GAS,16,1.0323,1
ctrl,Giappone,GAS,17,1.0409,1
ctrl,Giappone,GAS,3,-0.1692,0
ctrl,Giappone,GAS,30,-1.3492,0
ctrl,Giappone,GAS,31,-0.6756,0
ctrl,Giappone,GAS,32,-0.1182,0
ctrl,Giappone,GAS,33,0.1596,0
ctrl,Giappone,GAS,34,0.1572,0
ctrl,Giappone,GAS,35,0.2776,0
ctrl,Giappone,GAS,36,0.3806,0
ctrl,Giappone,GAS,37,0.2898,0
ctrl,Giappone,GAS,38,0.0720,0
ctrl,Giappone,GAS,39,0.2220,0
ctrl,Giappone,GAS,4,0.5334,0
ctrl,Giappone,GAS,40,0.4154,0
ctrl,Giappone,GAS,41,1.1525,0
ctrl,Giappone,GAS,42,1.8195,0
ctrl,Giappone,GAS,43,1.6065,0
ctrl,Giappone,GAS,44,1.0554,0
ctrl,Giappone,GAS,45,1.1342,0
ctrl,Giappone,GAS,46,1.9791,0
ctrl,Giappone,GAS,47,1.8267,0
ctrl,Giappone,GAS,48,1.2439,0
ctrl,Giappone,GAS,49,1.4973,0
ctrl,Giappone,GAS,5,0.5720,0
ctrl,Giappone,GAS,50,1.3503,0
ctrl,Giappone,GAS,6,0.0786,0
ctrl,Giappone,GAS,7,-0.1658,0
ctrl,Giappone,GAS,8,0.2820,0
ctrl,Giappone,GAS,9,0.5258,0
ctrl,Giappone,HAD,10,3.1204,0
ctrl,Giappone,HAD,11,2.5422,0
ctrl,Giappone,HAD,12,0.2871,0
ctrl,Giappone,HAD,13,0.6908,0
ctrl,Giappone,HAD,14,1.1731,0
ctrl,Giappone,HAD,3,-3.8590,0
ctrl,Giappone,HAD,30,-2.7000,0
ctrl,Giappone,HAD,31,-2.0924,0
ctrl,Giappone,HAD,32,-0.7888,0
ctrl,Giappone,HAD,33,0.4978,0
ctrl,Giappone,HAD,34,-0.5202,0
ctrl,Giappone,HAD,35,-1.5236,0
ctrl,Giappone,HAD,36,-0.7908,0
ctrl,Giappone,HAD,37,-0.6968,0
ctrl,Giappone,HAD,38,-0.6287,0
ctrl,Giappone,HAD,39,-0.3791,0
ctrl,Giappone,HAD,4,-1.6464,0
ctrl,Giappone,HAD,40,0.1285,0
ctrl,Giappone,HAD,41,0.6262,0
ctrl,Giappone,HAD,42,0.5670,0
ctrl,Giappone,HAD,43,1.6046,0
ctrl,Giappone,HAD,44,3.4438,0
ctrl,Giappone,HAD,45,2.9552,0
ctrl,Giappone,HAD,46,1.8746,0
ctrl,Giappone,HAD,47,1.4785,0
ctrl,Giappone,HAD,48,1.3043,0
ctrl,Giappone,HAD,49,0.5377,0
ctrl,Giappone,HAD,5,-0.4918,0
ctrl,Giappone,HAD,50,0.1181,0
ctrl,Giappone,HAD,6,-1.3624,0
ctrl,Giappone,HAD,7,-1.0554,0
ctrl,Giappone,HAD,8,-0.3376,0
ctrl,Giappone,HAD,9,0.3348,0
ctrl,Giappone,HAM,10,0.3166,0
ctrl,Giappone,HAM,11,0.2846,0
ctrl,Giappone,HAM,12,0.5238,0
ctrl,Giappone,HAM,13,0.2901,0
ctrl,Giappone,HAM,14,0.3017,0
ctrl,Giappone,HAM,15,0.2928,1
ctrl,Giappone,HAM,16,-0.1048,1
ctrl,Giappone,HAM,17,0.2272,1
ctrl,Giappone,HAM,3,-1.1742,0
ctrl,Giappone,HAM,30,-0.4092,0
ctrl,Giappone,HAM,31,-0.2936,0
ctrl,Giappone,HAM,32,-0.2320,0
ctrl,Giappone,HAM,33,0.0860,0
ctrl,Giappone,HAM,34,0.5890,0
ctrl,Giappone,HAM,35,0.9074,0
ctrl,Giappone,HAM,36,0.7658,0
ctrl,Giappone,HAM,37,0.3727,0
ctrl,Giappone,HAM,38,0.7705,0
ctrl,Giappone,HAM,39,1.4708,0
ctrl,Giappone,HAM,4,-0.9006,0
ctrl,Giappone,HAM,40,2.3632,0
ctrl,Giappone,HAM,41,2.5935,0
ctrl,Giappone,HAM,42,1.6157,0
ctrl,Giappone,HAM,43,0.8397,0
ctrl,Giappone,HAM,44,0.7337,0
ctrl,Giappone,HAM,45,2.0093,0
ctrl,Giappone,HAM,46,1.4389,0
ctrl,Giappone,HAM,47,0.6553,0
ctrl,Giappone,HAM,48,3.7683,0
ctrl,Giappone,HAM,49,4.8537,0
ctrl,Giappone,HAM,5,-0.1162,0
ctrl,Giappone,HAM,50,3.2451,0
ctrl,Giappone,HAM,6,0.5168,0
ctrl,Giappone,HAM,7,0.8202,0
ctrl,Giappone,HAM,8,0.4262,0
ctrl,Giappone,HAM,9,0.1002,0
ctrl,Giappone,HUL,10,-0.2888,0
ctrl,Giappone,HUL,11,0.5513,0
ctrl,Giappone,HUL,12,-0.3843,0
ctrl,Giappone,HUL,13,-1.3482,0
ctrl,Giappone,HUL,14,-1.5774,0
ctrl,Giappone,HUL,15,-0.7022,1
ctrl,Giappone,HUL,16,-0.6024,1
ctrl,Giappone,HUL,17,-1.0078,1
ctrl,Giappone,HUL,18,-1.0493,1
ctrl,Giappone,HUL,3,-4.1882,0
ctrl,Giappone,HUL,30,-3.3990,0
ctrl,Giappone,HUL,31,-2.4958,0
ctrl,Giappone,HUL,32,-2.2408,0
ctrl,Giappone,HUL,33,-0.1768,0
ctrl,Giappone,HUL,34,0.8128,0
ctrl,Giappone,HUL,35,0.0564,0
ctrl,Giappone,HUL,36,-0.7532,0
ctrl,Giappone,HUL,37,-1.1246,0
ctrl,Giappone,HUL,38,-1.3990,0
ctrl,Giappone,HUL,39,-1.3664,0
ctrl,Giappone,HUL,4,-1.3624,0
ctrl,Giappone,HUL,40,-1.0428,0
ctrl,Giappone,HUL,41,-0.7422,0
ctrl,Giappone,HUL,42,-0.3845,0
ctrl,Giappone,HUL,43,1.4186,0
ctrl,Giappone,HUL,44,3.3748,0
ctrl,Giappone,HUL,45,1.5071,0
ctrl,Giappone,HUL,46,-0.6567,0
ctrl,Giappone,HUL,47,-0.0695,0
ctrl,Giappone,HUL,48,0.1186,0
ctrl,Giappone,HUL,49,0.1338,0
ctrl,Giappone,HUL,5,-0.1406,0
ctrl,Giappone,HUL,50,-0.1050,0
ctrl,Giappone,HUL,6,-0.5118,0
ctrl,Giappone,HUL,7,-1.0162,0
ctrl,Giappone,HUL,8,-0.9560,0
ctrl,Giappone,HUL,9,-0.9978,0
ctrl,Giappone,LAW,10,0.8292,0
ctrl,Giappone,LAW,11,1.4377,0
ctrl,Giappone,LAW,12,1.2131,0
ctrl,Giappone,LAW,13,0.9808,0
ctrl,Giappone,LAW,14,0.7401,0
ctrl,Giappone,LAW,15,0.6843,1
ctrl,Giappone,LAW,16,0.4977,1
ctrl,Giappone,LAW,17,0.5251,1
ctrl,Giappone,LAW,3,-3.3370,0
ctrl,Giappone,LAW,30,-0.2040,0
ctrl,Giappone,LAW,31,-0.0254,0
ctrl,Giappone,LAW,32,0.2992,0
ctrl,Giappone,LAW,33,0.6300,0
ctrl,Giappone,LAW,34,0.4658,0
ctrl,Giappone,LAW,35,0.4436,0
ctrl,Giappone,LAW,36,0.3818,0
ctrl,Giappone,LAW,37,0.0608,0
ctrl,Giappone,LAW,38,0.6392,0
ctrl,Giappone,LAW,39,1.0002,0
ctrl,Giappone,LAW,4,-1.5284,0
ctrl,Giappone,LAW,40,1.1383,0
ctrl,Giappone,LAW,41,1.2328,0
ctrl,Giappone,LAW,42,1.2094,0
ctrl,Giappone,LAW,43,1.2057,0
ctrl,Giappone,LAW,44,1.2229,0
ctrl,Giappone,LAW,45,1.2915,0
ctrl,Giappone,LAW,46,1.0401,0
ctrl,Giappone,LAW,47,0.8471,0
ctrl,Giappone,LAW,48,0.8741,0
ctrl,Giappone,LAW,49,0.5429,0
ctrl,Giappone,LAW,5,-0.2118,0
ctrl,Giappone,LAW,50,0.2327,0
ctrl,Giappone,LAW,6,-0.9544,0
ctrl,Giappone,LAW,7,-0.4818,0
ctrl,Giappone,LAW,8,0.2120,0
ctrl,Giappone,LAW,9,0.0798,0
ctrl,Giappone,LEC,10,0.3092,0
ctrl,Giappone,LEC,11,0.6000,0
ctrl,Giappone,LEC,12,0.7616,0
ctrl,Giappone,LEC,28,-0.1979,0
ctrl,Giappone,LEC,29,0.2677,0
ctrl,Giappone,LEC,3,1.5998,0
ctrl,Giappone,LEC,30,-0.1712,0
ctrl,Giappone,LEC,31,-0.4010,0
ctrl,Giappone,LEC,32,-0.1050,0
ctrl,Giappone,LEC,33,-0.1510,0
ctrl,Giappone,LEC,34,0.1417,0
ctrl,Giappone,LEC,35,0.7224,0
ctrl,Giappone,LEC,36,0.2678,0
ctrl,Giappone,LEC,37,-0.0543,0
ctrl,Giappone,LEC,38,0.4875,0
ctrl,Giappone,LEC,39,1.2838,0
ctrl,Giappone,LEC,4,-0.5728,0
ctrl,Giappone,LEC,40,1.0962,0
ctrl,Giappone,LEC,41,0.1955,0
ctrl,Giappone,LEC,42,0.4995,0
ctrl,Giappone,LEC,43,0.9458,0
