gara,cid,drv,stint,compound,freezeL,A0,Acur,Afut,rate,res_oss,pred_M0,pred_M1,pred_M2,err_M0,err_M1,err_M2
Spagna,catalunya,PIA,3,HARD,53,10.5000,17.0000,21.0000,0.1189,1.3324,2.3780,1.2485,0.4756,1.0456,-0.0839,-0.8568
Spagna,catalunya,PIA,3,HARD,53,10.5000,17.0000,22.0000,0.1189,1.9318,2.4969,1.3674,0.5945,0.5651,-0.5645,-1.3373
Spagna,catalunya,PIA,3,HARD,53,10.5000,17.0000,23.0000,0.1189,2.4823,2.6158,1.4863,0.7134,0.1335,-0.9960,-1.7689
Spagna,catalunya,PIA,3,HARD,54,11.0000,18.0000,19.0000,0.1189,1.3882,2.1402,0.9512,0.1189,0.7520,-0.4370,-1.2693
Spagna,catalunya,PIA,3,HARD,54,11.0000,18.0000,20.0000,0.1189,1.2036,2.2591,1.0701,0.2378,1.0555,-0.1335,-0.9658
Spagna,catalunya,PIA,3,HARD,54,11.0000,18.0000,21.0000,0.1189,1.2791,2.3780,1.1890,0.3567,1.0989,-0.0901,-0.9224
Spagna,catalunya,PIA,3,HARD,54,11.0000,18.0000,22.0000,0.1189,1.8785,2.4969,1.3079,0.4756,0.6184,-0.5706,-1.4029
Spagna,catalunya,PIA,3,HARD,54,11.0000,18.0000,23.0000,0.1189,2.4290,2.6158,1.4268,0.5945,0.1868,-1.0022,-1.8345
Spagna,catalunya,PIA,3,HARD,54,11.0000,18.0000,24.0000,0.1189,1.7925,2.7347,1.5457,0.7134,0.9422,-0.2468,-1.0791
Spagna,catalunya,PIA,3,HARD,55,11.5000,19.0000,20.0000,0.1189,1.0239,2.2591,1.0107,0.1189,1.2352,-0.0133,-0.9050
Spagna,catalunya,PIA,3,HARD,55,11.5000,19.0000,21.0000,0.1189,1.0994,2.3780,1.1296,0.2378,1.2786,0.0302,-0.8616
Spagna,catalunya,PIA,3,HARD,55,11.5000,19.0000,22.0000,0.1189,1.6988,2.4969,1.2485,0.3567,0.7981,-0.4504,-1.3421
Spagna,catalunya,PIA,3,HARD,55,11.5000,19.0000,23.0000,0.1189,2.2493,2.6158,1.3674,0.4756,0.3665,-0.8819,-1.7737
Spagna,catalunya,PIA,3,HARD,55,11.5000,19.0000,24.0000,0.1189,1.6127,2.7347,1.4863,0.5945,1.1220,-0.1265,-1.0182
Spagna,catalunya,PIA,3,HARD,55,11.5000,19.0000,25.0000,0.1189,1.7832,2.8536,1.6052,0.7134,1.0704,-0.1780,-1.0698
Spagna,catalunya,PIA,3,HARD,56,12.0000,20.0000,21.0000,0.1189,0.9196,2.3780,1.0701,0.1189,1.4584,0.1505,-0.8007
Spagna,catalunya,PIA,3,HARD,56,12.0000,20.0000,22.0000,0.1189,1.5191,2.4969,1.1890,0.2378,0.9778,-0.3301,-1.2813
Spagna,catalunya,PIA,3,HARD,56,12.0000,20.0000,23.0000,0.1189,2.0695,2.6158,1.3079,0.3567,0.5463,-0.7616,-1.7128
Spagna,catalunya,PIA,3,HARD,56,12.0000,20.0000,24.0000,0.1189,1.4330,2.7347,1.4268,0.4756,1.3017,-0.0062,-0.9574
Spagna,catalunya,PIA,3,HARD,56,12.0000,20.0000,25.0000,0.1189,1.6035,2.8536,1.5457,0.5945,1.2501,-0.0578,-1.0090
Spagna,catalunya,PIA,3,HARD,57,12.5000,21.0000,22.0000,0.1189,1.5164,2.4969,1.1296,0.1189,0.9805,-0.3868,-1.3975
Spagna,catalunya,PIA,3,HARD,57,12.5000,21.0000,23.0000,0.1189,2.0668,2.6158,1.2485,0.2378,0.5490,-0.8184,-1.8290
Spagna,catalunya,PIA,3,HARD,57,12.5000,21.0000,24.0000,0.1189,1.4303,2.7347,1.3674,0.3567,1.3044,-0.0629,-1.0736
Spagna,catalunya,PIA,3,HARD,57,12.5000,21.0000,25.0000,0.1189,1.6007,2.8536,1.4863,0.4756,1.2529,-0.1145,-1.1251
Spagna,catalunya,PIA,3,HARD,58,13.0000,22.0000,23.0000,0.1189,2.0641,2.6158,1.1890,0.1189,0.5517,-0.8751,-1.9452
Spagna,catalunya,PIA,3,HARD,58,13.0000,22.0000,24.0000,0.1189,1.4275,2.7347,1.3079,0.2378,1.3072,-0.1196,-1.1897
Spagna,catalunya,PIA,3,HARD,58,13.0000,22.0000,25.0000,0.1189,1.5980,2.8536,1.4268,0.3567,1.2556,-0.1712,-1.2413
Spagna,catalunya,PIA,3,HARD,59,13.5000,23.0000,24.0000,0.1189,1.2393,2.7347,1.2485,0.1189,1.4954,0.0091,-1.1204
Spagna,catalunya,PIA,3,HARD,59,13.5000,23.0000,25.0000,0.1189,1.4098,2.8536,1.3674,0.2378,1.4438,-0.0424,-1.1720
Spagna,catalunya,PIA,3,HARD,59,13.5000,23.0000,29.0000,0.1189,2.2526,3.3292,1.8430,0.7134,1.0766,-0.4096,-1.5392
Spagna,catalunya,PIA,3,HARD,60,14.0000,24.0000,25.0000,0.1189,1.2215,2.8536,1.3079,0.1189,1.6321,0.0864,-1.1026
Spagna,catalunya,PIA,3,HARD,60,14.0000,24.0000,29.0000,0.1189,2.0644,3.3292,1.7835,0.5945,1.2648,-0.2809,-1.4699
Spagna,catalunya,PIA,3,HARD,61,14.5000,25.0000,29.0000,0.1189,1.9499,3.3292,1.7241,0.4756,1.3793,-0.2259,-1.4743
Spagna,catalunya,PIA,3,HARD,62,14.5000,26.0000,29.0000,0.1189,1.9499,3.3292,1.7241,0.3567,1.3793,-0.2259,-1.5932
Spagna,catalunya,PIA,3,HARD,63,14.5000,27.0000,29.0000,0.1189,1.9499,3.3292,1.7241,0.2378,1.3793,-0.2259,-1.7121
Spagna,catalunya,PIA,3,HARD,64,14.5000,28.0000,29.0000,0.1189,1.9499,3.3292,1.7241,0.1189,1.3793,-0.2259,-1.8310
Spagna,catalunya,RUS,1,MEDIUM,3,2.0000,3.0000,4.0000,0.1317,0.6105,0.3951,0.2634,0.1317,-0.2154,-0.3471,-0.4788
Spagna,catalunya,RUS,1,MEDIUM,3,2.0000,3.0000,5.0000,0.1317,1.0389,0.5268,0.3951,0.2634,-0.5121,-0.6438,-0.7755
Spagna,catalunya,RUS,1,MEDIUM,3,2.0000,3.0000,6.0000,0.1317,1.1304,0.6585,0.5268,0.3951,-0.4719,-0.6036,-0.7353
Spagna,catalunya,RUS,1,MEDIUM,3,2.0000,3.0000,7.0000,0.1317,1.3898,0.7902,0.6585,0.5268,-0.5996,-0.7313,-0.8630
Spagna,catalunya,RUS,1,MEDIUM,3,2.0000,3.0000,8.0000,0.1317,2.0013,0.9219,0.7902,0.6585,-1.0794,-1.2111,-1.3428
Spagna,catalunya,RUS,1,MEDIUM,3,2.0000,3.0000,9.0000,0.1317,1.9917,1.0536,0.9219,0.7902,-0.9381,-1.0698,-1.2015
Spagna,catalunya,RUS,1,MEDIUM,4,2.5000,4.0000,5.0000,0.1317,0.7337,0.5268,0.3293,0.1317,-0.2069,-0.4044,-0.6020
Spagna,catalunya,RUS,1,MEDIUM,4,2.5000,4.0000,6.0000,0.1317,0.8251,0.6585,0.4610,0.2634,-0.1666,-0.3642,-0.5617
Spagna,catalunya,RUS,1,MEDIUM,4,2.5000,4.0000,7.0000,0.1317,1.0846,0.7902,0.5927,0.3951,-0.2944,-0.4919,-0.6895
Spagna,catalunya,RUS,1,MEDIUM,4,2.5000,4.0000,8.0000,0.1317,1.6960,0.9219,0.7244,0.5268,-0.7741,-0.9717,-1.1692
Spagna,catalunya,RUS,1,MEDIUM,4,2.5000,4.0000,9.0000,0.1317,1.6865,1.0536,0.8561,0.6585,-0.6329,-0.8304,-1.0280
Spagna,catalunya,RUS,1,MEDIUM,4,2.5000,4.0000,10.0000,0.1317,2.0440,1.1853,0.9878,0.7902,-0.8587,-1.0562,-1.2538
Spagna,catalunya,RUS,1,MEDIUM,5,3.0000,5.0000,6.0000,0.1317,0.5199,0.6585,0.3951,0.1317,0.1386,-0.1248,-0.3882
Spagna,catalunya,RUS,1,MEDIUM,5,3.0000,5.0000,7.0000,0.1317,0.7794,0.7902,0.5268,0.2634,0.0108,-0.2526,-0.5160
Spagna,catalunya,RUS,1,MEDIUM,5,3.0000,5.0000,8.0000,0.1317,1.3908,0.9219,0.6585,0.3951,-0.4689,-0.7323,-0.9957
Spagna,catalunya,RUS,1,MEDIUM,5,3.0000,5.0000,9.0000,0.1317,1.3813,1.0536,0.7902,0.5268,-0.3277,-0.5911,-0.8545
Spagna,catalunya,RUS,1,MEDIUM,5,3.0000,5.0000,10.0000,0.1317,1.7387,1.1853,0.9219,0.6585,-0.5534,-0.8168,-1.0802
Spagna,catalunya,RUS,1,MEDIUM,5,3.0000,5.0000,11.0000,0.1317,1.9752,1.3170,1.0536,0.7902,-0.6582,-0.9216,-1.1850
Spagna,catalunya,RUS,1,MEDIUM,6,3.5000,6.0000,7.0000,0.1317,0.5651,0.7902,0.4610,0.1317,0.2251,-0.1042,-0.4334
Spagna,catalunya,RUS,1,MEDIUM,6,3.5000,6.0000,8.0000,0.1317,1.1766,0.9219,0.5927,0.2634,-0.2547,-0.5839,-0.9132
Spagna,catalunya,RUS,1,MEDIUM,6,3.5000,6.0000,9.0000,0.1317,1.1670,1.0536,0.7244,0.3951,-0.1134,-0.4427,-0.7719
Spagna,catalunya,RUS,1,MEDIUM,6,3.5000,6.0000,10.0000,0.1317,1.5245,1.1853,0.8561,0.5268,-0.3392,-0.6685,-0.9977
Spagna,catalunya,RUS,1,MEDIUM,6,3.5000,6.0000,11.0000,0.1317,1.7610,1.3170,0.9878,0.6585,-0.4440,-0.7732,-1.1025
Spagna,catalunya,RUS,1,MEDIUM,7,4.0000,7.0000,8.0000,0.1317,0.9624,0.9219,0.5268,0.1317,-0.0405,-0.4356,-0.8307
Spagna,catalunya,RUS,1,MEDIUM,7,4.0000,7.0000,9.0000,0.1317,0.9528,1.0536,0.6585,0.2634,0.1008,-0.2943,-0.6894
Spagna,catalunya,RUS,1,MEDIUM,7,4.0000,7.0000,10.0000,0.1317,1.3103,1.1853,0.7902,0.3951,-0.1250,-0.5201,-0.9152
Spagna,catalunya,RUS,1,MEDIUM,7,4.0000,7.0000,11.0000,0.1317,1.5467,1.3170,0.9219,0.5268,-0.2297,-0.6248,-1.0199
Spagna,catalunya,RUS,1,MEDIUM,8,4.5000,8.0000,9.0000,0.1317,0.9071,1.0536,0.5927,0.1317,0.1465,-0.3144,-0.7754
Spagna,catalunya,RUS,1,MEDIUM,8,4.5000,8.0000,10.0000,0.1317,1.2645,1.1853,0.7244,0.2634,-0.0792,-0.5402,-1.0011
Spagna,catalunya,RUS,1,MEDIUM,8,4.5000,8.0000,11.0000,0.1317,1.5010,1.3170,0.8561,0.3951,-0.1840,-0.6449,-1.1059
Spagna,catalunya,RUS,1,MEDIUM,9,5.0000,9.0000,10.0000,0.1317,1.2188,1.1853,0.6585,0.1317,-0.0335,-0.5603,-1.0871
Spagna,catalunya,RUS,1,MEDIUM,9,5.0000,9.0000,11.0000,0.1317,1.4553,1.3170,0.7902,0.2634,-0.1383,-0.6651,-1.1919
Spagna,catalunya,RUS,1,MEDIUM,10,5.5000,10.0000,11.0000,0.1317,1.3255,1.3170,0.7244,0.1317,-0.0085,-0.6012,-1.1938
Spagna,catalunya,RUS,2,HARD,16,3.0000,4.0000,5.0000,0.1189,-0.1151,0.4756,0.2378,0.1189,0.5907,0.3529,0.2340
Spagna,catalunya,RUS,2,HARD,16,3.0000,4.0000,6.0000,0.1189,0.2674,0.5945,0.3567,0.2378,0.3271,0.0893,-0.0296
Spagna,catalunya,RUS,2,HARD,16,3.0000,4.0000,7.0000,0.1189,0.6558,0.7134,0.4756,0.3567,0.0576,-0.1802,-0.2991
Spagna,catalunya,RUS,2,HARD,16,3.0000,4.0000,8.0000,0.1189,0.7683,0.8323,0.5945,0.4756,0.0640,-0.1738,-0.2927
Spagna,catalunya,RUS,2,HARD,16,3.0000,4.0000,9.0000,0.1189,0.8567,0.9512,0.7134,0.5945,0.0945,-0.1433,-0.2622
Spagna,catalunya,RUS,2,HARD,16,3.0000,4.0000,10.0000,0.1189,1.0712,1.0701,0.8323,0.7134,-0.0011,-0.2389,-0.3578
Spagna,catalunya,RUS,2,HARD,17,3.5000,5.0000,6.0000,0.1189,0.3249,0.5945,0.2973,0.1189,0.2696,-0.0277,-0.2060
Spagna,catalunya,RUS,2,HARD,17,3.5000,5.0000,7.0000,0.1189,0.7134,0.7134,0.4162,0.2378,0.0000,-0.2972,-0.4756
Spagna,catalunya,RUS,2,HARD,17,3.5000,5.0000,8.0000,0.1189,0.8258,0.8323,0.5351,0.3567,0.0065,-0.2908,-0.4691
Spagna,catalunya,RUS,2,HARD,17,3.5000,5.0000,9.0000,0.1189,0.9143,0.9512,0.6540,0.4756,0.0369,-0.2603,-0.4387
Spagna,catalunya,RUS,2,HARD,17,3.5000,5.0000,10.0000,0.1189,1.1287,1.0701,0.7729,0.5945,-0.0586,-0.3559,-0.5342
Spagna,catalunya,RUS,2,HARD,17,3.5000,5.0000,11.0000,0.1189,1.7032,1.1890,0.8918,0.7134,-0.5142,-0.8114,-0.9898
Spagna,catalunya,RUS,2,HARD,18,4.0000,6.0000,7.0000,0.1189,0.6558,0.7134,0.3567,0.1189,0.0576,-0.2991,-0.5369
Spagna,catalunya,RUS,2,HARD,18,4.0000,6.0000,8.0000,0.1189,0.7683,0.8323,0.4756,0.2378,0.0640,-0.2927,-0.5305
Spagna,catalunya,RUS,2,HARD,18,4.0000,6.0000,9.0000,0.1189,0.8567,0.9512,0.5945,0.3567,0.0945,-0.2622,-0.5000
Spagna,catalunya,RUS,2,HARD,18,4.0000,6.0000,10.0000,0.1189,1.0712,1.0701,0.7134,0.4756,-0.0011,-0.3578,-0.5956
Spagna,catalunya,RUS,2,HARD,18,4.0000,6.0000,11.0000,0.1189,1.6456,1.1890,0.8323,0.5945,-0.4566,-0.8133,-1.0511
Spagna,catalunya,RUS,2,HARD,18,4.0000,6.0000,12.0000,0.1189,1.2401,1.3079,0.9512,0.7134,0.0678,-0.2889,-0.5267
Spagna,catalunya,RUS,2,HARD,19,4.5000,7.0000,8.0000,0.1189,0.6510,0.8323,0.4162,0.1189,0.1813,-0.2349,-0.5321
Spagna,catalunya,RUS,2,HARD,19,4.5000,7.0000,9.0000,0.1189,0.7395,0.9512,0.5351,0.2378,0.2117,-0.2044,-0.5017
Spagna,catalunya,RUS,2,HARD,19,4.5000,7.0000,10.0000,0.1189,0.9540,1.0701,0.6540,0.3567,0.1161,-0.3000,-0.5973
Spagna,catalunya,RUS,2,HARD,19,4.5000,7.0000,11.0000,0.1189,1.5284,1.1890,0.7729,0.4756,-0.3394,-0.7556,-1.0528
Spagna,catalunya,RUS,2,HARD,19,4.5000,7.0000,12.0000,0.1189,1.1229,1.3079,0.8918,0.5945,0.1850,-0.2311,-0.5284
Spagna,catalunya,RUS,2,HARD,19,4.5000,7.0000,13.0000,0.1189,1.3913,1.4268,1.0107,0.7134,0.0355,-0.3807,-0.6779
Spagna,catalunya,RUS,2,HARD,20,5.0000,8.0000,9.0000,0.1189,0.6223,0.9512,0.4756,0.1189,0.3289,-0.1467,-0.5034
Spagna,catalunya,RUS,2,HARD,20,5.0000,8.0000,10.0000,0.1189,0.8367,1.0701,0.5945,0.2378,0.2334,-0.2422,-0.5989
Spagna,catalunya,RUS,2,HARD,20,5.0000,8.0000,11.0000,0.1189,1.4112,1.1890,0.7134,0.3567,-0.2222,-0.6978,-1.0545
Spagna,catalunya,RUS,2,HARD,20,5.0000,8.0000,12.0000,0.1189,1.0056,1.3079,0.8323,0.4756,0.3023,-0.1733,-0.5300
Spagna,catalunya,RUS,2,HARD,20,5.0000,8.0000,13.0000,0.1189,1.2741,1.4268,0.9512,0.5945,0.1527,-0.3229,-0.6796
Spagna,catalunya,RUS,2,HARD,20,5.0000,8.0000,14.0000,0.1189,1.2015,1.5457,1.0701,0.7134,0.3442,-0.1314,-0.4881
Spagna,catalunya,RUS,2,HARD,21,5.5000,9.0000,10.0000,0.1189,0.8203,1.0701,0.5351,0.1189,0.2498,-0.2852,-0.7014
Spagna,catalunya,RUS,2,HARD,21,5.5000,9.0000,11.0000,0.1189,1.3947,1.1890,0.6540,0.2378,-0.2057,-0.7408,-1.1569
Spagna,catalunya,RUS,2,HARD,21,5.5000,9.0000,12.0000,0.1189,0.9892,1.3079,0.7729,0.3567,0.3187,-0.2163,-0.6325
Spagna,catalunya,RUS,2,HARD,21,5.5000,9.0000,13.0000,0.1189,1.2576,1.4268,0.8918,0.4756,0.1692,-0.3659,-0.7820
Spagna,catalunya,RUS,2,HARD,21,5.5000,9.0000,14.0000,0.1189,1.1851,1.5457,1.0107,0.5945,0.3606,-0.1744,-0.5906
Spagna,catalunya,RUS,2,HARD,21,5.5000,9.0000,15.0000,0.1189,1.4665,1.6646,1.1296,0.7134,0.1981,-0.3370,-0.7531
Spagna,catalunya,RUS,2,HARD,22,6.0000,10.0000,11.0000,0.1189,1.3783,1.1890,0.5945,0.1189,-0.1893,-0.7838,-1.2594
Spagna,catalunya,RUS,2,HARD,22,6.0000,10.0000,12.0000,0.1189,0.9727,1.3079,0.7134,0.2378,0.3352,-0.2593,-0.7349
Spagna,catalunya,RUS,2,HARD,22,6.0000,10.0000,13.0000,0.1189,1.2412,1.4268,0.8323,0.3567,0.1856,-0.4089,-0.8845
Spagna,catalunya,RUS,2,HARD,22,6.0000,10.0000,14.0000,0.1189,1.1686,1.5457,0.9512,0.4756,0.3771,-0.2174,-0.6930
Spagna,catalunya,RUS,2,HARD,22,6.0000,10.0000,15.0000,0.1189,1.4501,1.6646,1.0701,0.5945,0.2145,-0.3800,-0.8556
Spagna,catalunya,RUS,2,HARD,22,6.0000,10.0000,16.0000,0.1189,1.5275,1.7835,1.1890,0.7134,0.2560,-0.3385,-0.8141
Spagna,catalunya,RUS,2,HARD,23,6.5000,11.0000,12.0000,0.1189,0.7785,1.3079,0.6540,0.1189,0.5294,-0.1246,-0.6596
Spagna,catalunya,RUS,2,HARD,23,6.5000,11.0000,13.0000,0.1189,1.0470,1.4268,0.7729,0.2378,0.3798,-0.2741,-0.8092
Spagna,catalunya,RUS,2,HARD,23,6.5000,11.0000,14.0000,0.1189,0.9744,1.5457,0.8918,0.3567,0.5713,-0.0827,-0.6177
Spagna,catalunya,RUS,2,HARD,23,6.5000,11.0000,15.0000,0.1189,1.2559,1.6646,1.0107,0.4756,0.4087,-0.2452,-0.7803
Spagna,catalunya,RUS,2,HARD,23,6.5000,11.0000,16.0000,0.1189,1.3333,1.7835,1.1296,0.5945,0.4502,-0.2038,-0.7388
Spagna,catalunya,RUS,2,HARD,23,6.5000,11.0000,17.0000,0.1189,1.4108,1.9024,1.2485,0.7134,0.4916,-0.1623,-0.6974
Spagna,catalunya,RUS,2,HARD,24,7.0000,12.0000,13.0000,0.1189,0.8527,1.4268,0.7134,0.1189,0.5741,-0.1393,-0.7338
Spagna,catalunya,RUS,2,HARD,24,7.0000,12.0000,14.0000,0.1189,0.7802,1.5457,0.8323,0.2378,0.7655,0.0521,-0.5424
Spagna,catalunya,RUS,2,HARD,24,7.0000,12.0000,15.0000,0.1189,1.0616,1.6646,0.9512,0.3567,0.6030,-0.1104,-0.7049
Spagna,catalunya,RUS,2,HARD,24,7.0000,12.0000,16.0000,0.1189,1.1391,1.7835,1.0701,0.4756,0.6444,-0.0690,-0.6635
Spagna,catalunya,RUS,2,HARD,24,7.0000,12.0000,17.0000,0.1189,1.2165,1.9024,1.1890,0.5945,0.6859,-0.0275,-0.6220
Spagna,catalunya,RUS,2,HARD,24,7.0000,12.0000,18.0000,0.1189,1.7010,2.0213,1.3079,0.7134,0.3203,-0.3931,-0.9876
Spagna,catalunya,RUS,2,HARD,25,7.5000,13.0000,14.0000,0.1189,0.7240,1.5457,0.7729,0.1189,0.8217,0.0489,-0.6051
Spagna,catalunya,RUS,2,HARD,25,7.5000,13.0000,15.0000,0.1189,1.0054,1.6646,0.8918,0.2378,0.6592,-0.1137,-0.7676
Spagna,catalunya,RUS,2,HARD,25,7.5000,13.0000,16.0000,0.1189,1.0829,1.7835,1.0107,0.3567,0.7006,-0.0722,-0.7262
Spagna,catalunya,RUS,2,HARD,25,7.5000,13.0000,17.0000,0.1189,1.1603,1.9024,1.1296,0.4756,0.7421,-0.0308,-0.6847
Spagna,catalunya,RUS,2,HARD,25,7.5000,13.0000,18.0000,0.1189,1.6448,2.0213,1.2485,0.5945,0.3765,-0.3963,-1.0503
Spagna,catalunya,RUS,2,HARD,25,7.5000,13.0000,19.0000,0.1189,1.3682,2.1402,1.3674,0.7134,0.7720,-0.0009,-0.6548
Spagna,catalunya,RUS,2,HARD,26,8.0000,14.0000,15.0000,0.1189,0.9492,1.6646,0.8323,0.1189,0.7154,-0.1169,-0.8303
Spagna,catalunya,RUS,2,HARD,26,8.0000,14.0000,16.0000,0.1189,1.0266,1.7835,0.9512,0.2378,0.7569,-0.0754,-0.7888
Spagna,catalunya,RUS,2,HARD,26,8.0000,14.0000,17.0000,0.1189,1.1041,1.9024,1.0701,0.3567,0.7983,-0.0340,-0.7474
Spagna,catalunya,RUS,2,HARD,26,8.0000,14.0000,18.0000,0.1189,1.5885,2.0213,1.1890,0.4756,0.4328,-0.3995,-1.1129
Spagna,catalunya,RUS,2,HARD,26,8.0000,14.0000,19.0000,0.1189,1.3120,2.1402,1.3079,0.5945,0.8282,-0.0041,-0.7175
Spagna,catalunya,RUS,2,HARD,26,8.0000,14.0000,20.0000,0.1189,0.9165,2.2591,1.4268,0.7134,1.3426,0.5103,-0.2031
Spagna,catalunya,RUS,2,HARD,27,8.5000,15.0000,16.0000,0.1189,0.9824,1.7835,0.8918,0.1189,0.8011,-0.0907,-0.8635
Spagna,catalunya,RUS,2,HARD,27,8.5000,15.0000,17.0000,0.1189,1.0599,1.9024,1.0107,0.2378,0.8425,-0.0492,-0.8221
Spagna,catalunya,RUS,2,HARD,27,8.5000,15.0000,18.0000,0.1189,1.5443,2.0213,1.1296,0.3567,0.4770,-0.4148,-1.1876
Spagna,catalunya,RUS,2,HARD,27,8.5000,15.0000,19.0000,0.1189,1.2678,2.1402,1.2485,0.4756,0.8724,-0.0193,-0.7922
Spagna,catalunya,RUS,2,HARD,27,8.5000,15.0000,20.0000,0.1189,0.8722,2.2591,1.3674,0.5945,1.3869,0.4951,-0.2777
Spagna,catalunya,RUS,2,HARD,27,8.5000,15.0000,21.0000,0.1189,1.4707,2.3780,1.4863,0.7134,0.9073,0.0156,-0.7573
Spagna,catalunya,RUS,2,HARD,28,9.0000,16.0000,17.0000,0.1189,1.0156,1.9024,0.9512,0.1189,0.8868,-0.0644,-0.8967
Spagna,catalunya,RUS,2,HARD,28,9.0000,16.0000,18.0000,0.1189,1.5001,2.0213,1.0701,0.2378,0.5212,-0.4300,-1.2623
Spagna,catalunya,RUS,2,HARD,28,9.0000,16.0000,19.0000,0.1189,1.2235,2.1402,1.1890,0.3567,0.9167,-0.0345,-0.8668
Spagna,catalunya,RUS,2,HARD,28,9.0000,16.0000,20.0000,0.1189,0.8280,2.2591,1.3079,0.4756,1.4311,0.4799,-0.3524
Spagna,catalunya,RUS,2,HARD,28,9.0000,16.0000,21.0000,0.1189,1.4265,2.3780,1.4268,0.5945,0.9515,0.0003,-0.8320
Spagna,catalunya,RUS,2,HARD,28,9.0000,16.0000,22.0000,0.1189,0.6839,2.4969,1.5457,0.7134,1.8130,0.8618,0.0295
Spagna,catalunya,RUS,2,HARD,29,9.5000,17.0000,18.0000,0.1189,1.3929,2.0213,1.0107,0.1189,0.6284,-0.3822,-1.2740
Spagna,catalunya,RUS,2,HARD,29,9.5000,17.0000,19.0000,0.1189,1.1163,2.1402,1.1296,0.2378,1.0239,0.0132,-0.8785
Spagna,catalunya,RUS,2,HARD,29,9.5000,17.0000,20.0000,0.1189,0.7208,2.2591,1.2485,0.3567,1.5383,0.5277,-0.3641
Spagna,catalunya,RUS,2,HARD,29,9.5000,17.0000,21.0000,0.1189,1.3192,2.3780,1.3674,0.4756,1.0588,0.0481,-0.8436
Spagna,catalunya,RUS,2,HARD,29,9.5000,17.0000,22.0000,0.1189,0.5767,2.4969,1.4863,0.5945,1.9202,0.9096,0.0178
Spagna,catalunya,RUS,2,HARD,29,9.5000,17.0000,23.0000,0.1189,0.8941,2.6158,1.6052,0.7134,1.7217,0.7110,-0.1807
Spagna,catalunya,RUS,2,HARD,30,10.0000,18.0000,19.0000,0.1189,1.0091,2.1402,1.0701,0.1189,1.1311,0.0610,-0.8902
Spagna,catalunya,RUS,2,HARD,30,10.0000,18.0000,20.0000,0.1189,0.6135,2.2591,1.1890,0.2378,1.6456,0.5755,-0.3757
Spagna,catalunya,RUS,2,HARD,30,10.0000,18.0000,21.0000,0.1189,1.2120,2.3780,1.3079,0.3567,1.1660,0.0959,-0.8553
Spagna,catalunya,RUS,2,HARD,30,10.0000,18.0000,22.0000,0.1189,0.4695,2.4969,1.4268,0.4756,2.0274,0.9573,0.0061
Spagna,catalunya,RUS,2,HARD,30,10.0000,18.0000,23.0000,0.1189,0.7869,2.6158,1.5457,0.5945,1.8289,0.7588,-0.1924
Spagna,catalunya,RUS,2,HARD,31,10.5000,19.0000,20.0000,0.1189,0.5291,2.2591,1.1296,0.1189,1.7300,0.6005,-0.4102
Spagna,catalunya,RUS,2,HARD,31,10.5000,19.0000,21.0000,0.1189,1.1275,2.3780,1.2485,0.2378,1.2505,0.1209,-0.8897
Spagna,catalunya,RUS,2,HARD,31,10.5000,19.0000,22.0000,0.1189,0.3850,2.4969,1.3674,0.3567,2.1119,0.9823,-0.0283
Spagna,catalunya,RUS,2,HARD,31,10.5000,19.0000,23.0000,0.1189,0.7025,2.6158,1.4863,0.4756,1.9133,0.7838,-0.2269
Spagna,catalunya,RUS,2,HARD,32,11.0000,20.0000,21.0000,0.1189,1.0431,2.3780,1.1890,0.1189,1.3349,0.1459,-0.9242
Spagna,catalunya,RUS,2,HARD,32,11.0000,20.0000,22.0000,0.1189,0.3005,2.4969,1.3079,0.2378,2.1964,1.0074,-0.0627
Spagna,catalunya,RUS,2,HARD,32,11.0000,20.0000,23.0000,0.1189,0.6180,2.6158,1.4268,0.3567,1.9978,0.8088,-0.2613
Spagna,catalunya,RUS,2,HARD,33,11.5000,21.0000,22.0000,0.1189,0.2026,2.4969,1.2485,0.1189,2.2943,1.0459,-0.0837
Spagna,catalunya,RUS,2,HARD,33,11.5000,21.0000,23.0000,0.1189,0.5200,2.6158,1.3674,0.2378,2.0958,0.8473,-0.2822
Spagna,catalunya,RUS,2,HARD,34,12.0000,22.0000,23.0000,0.1189,0.4221,2.6158,1.3079,0.1189,2.1937,0.8858,-0.3032
Spagna,catalunya,RUS,3,HARD,43,3.0000,7.0000,8.0000,0.1189,0.2265,0.8323,0.5945,0.1189,0.6058,0.3680,-0.1076
Spagna,catalunya,RUS,3,HARD,43,3.0000,7.0000,9.0000,0.1189,0.1909,0.9512,0.7134,0.2378,0.7603,0.5225,0.0469
Spagna,catalunya,RUS,3,HARD,43,3.0000,7.0000,10.0000,0.1189,0.2354,1.0701,0.8323,0.3567,0.8347,0.5969,0.1213
Spagna,catalunya,RUS,3,HARD,43,3.0000,7.0000,11.0000,0.1189,0.4748,1.1890,0.9512,0.4756,0.7142,0.4764,0.0008
Spagna,catalunya,RUS,3,HARD,43,3.0000,7.0000,12.0000,0.1189,0.8543,1.3079,1.0701,0.5945,0.4536,0.2158,-0.2598
Spagna,catalunya,RUS,3,HARD,43,3.0000,7.0000,13.0000,0.1189,0.9547,1.4268,1.1890,0.7134,0.4721,0.2343,-0.2413
Spagna,catalunya,RUS,3,HARD,44,5.0000,8.0000,9.0000,0.1189,0.0777,0.9512,0.4756,0.1189,0.8735,0.3979,0.0412
