baseA,baseB,gap0,gap_sim,gap_reale,err,drift,gara,L,A,B
94.68064150943395,95.52222641509434,11.243000000000391,15.450924528302238,18.671000000000276,3.2200754716996016,7.427999999999884,Giappone,15,ALB,PER
95.52222641509434,95.80162264150944,7.394999999999527,8.791981132075037,8.146999999999935,0.644981132074463,0.7520000000004075,Giappone,15,PER,STR
95.80162264150944,95.93162264150943,0.3840000000000145,1.0339999999999918,0.4690000000000509,0.5650000000005093,0.0850000000000363,Giappone,15,STR,ALO
95.93162264150943,96.34443396226416,5.516000000000531,7.580056603774096,34.987999999999374,27.407943396226983,29.471999999998843,Giappone,15,ALO,BOT
91.95190566037736,92.34050943396228,2.6779999999998836,4.6210188679244055,5.141000000000531,0.5199811320771914,2.4630000000006476,Giappone,30,ANT,PIA
92.34050943396228,92.51650943396228,0.8320000000003347,1.7120000000003444,1.1149999999997815,0.5970000000024811,0.282999999999447,Giappone,30,PIA,HAM
92.51650943396228,92.30190566037736,0.5159999999996217,-0.5570188679249384,0.4549999999999272,1.0120188679284183,0.0609999999996944,Giappone,30,HAM,RUS
92.30190566037736,92.33949056603774,0.7129999999997381,0.900924528301644,0.694999999999709,0.20592452830442198,0.0180000000000291,Giappone,30,RUS,LEC
92.33949056603774,92.49250943396228,1.1340000000000146,1.899094339622664,2.931999999999789,1.0329056603777644,1.7979999999997744,Giappone,30,LEC,NOR
92.49250943396228,93.43350943396229,2.3530000000000655,7.058000000000078,2.7150000000001455,4.342999999998938,0.36200000000008,Giappone,30,NOR,GAS
93.43350943396229,93.39350943396228,0.3150000000005093,0.115000000000478,0.592000000000553,0.47699999999986176,0.2770000000000436,Giappone,30,GAS,VER
93.39350943396228,93.50990566037736,1.5249999999996362,2.1069811320750915,5.460000000000036,3.3530188679233106,3.9350000000004,Giappone,30,VER,LAW
93.50990566037736,93.51350943396228,0.8760000000002037,0.8940188679247711,0.5379999999995562,0.3560188679230123,0.3380000000006475,Giappone,30,LAW,OCO
93.51350943396228,95.19690566037735,2.600999999999658,11.01798113207508,4.877999999999702,6.139981132077082,2.2770000000000437,Giappone,30,OCO,BOR
95.19690566037735,94.63490566037736,0.4149999999999636,-2.3950000000000244,0.235000000000582,2.630000000000109,0.1799999999993815,Giappone,30,BOR,HAD
94.63490566037736,94.65740566037736,0.9710000000004584,1.0835000000004982,2.1129999999993743,0.4299811320752269,1.141999999998916,Giappone,30,HAD,LIN
94.65740566037736,94.90330188679243,0.1700000000000727,1.3994811320754934,-1.7799999999997451,1.7199999999984357,1.949999999999818,Giappone,30,LIN,HUL
94.90330188679243,95.01190566037737,0.9290000000000872,1.4720188679246746,3.0140000000001237,1.541981132075307,2.0850000000000364,Giappone,30,HUL,SAI
95.01190566037737,94.90386792452831,0.6599999999998545,0.119811320754593,0.706000000000131,0.5861886792426958,0.0460000000002764,Giappone,30,SAI,COL
94.90386792452831,95.38830188679243,0.8589999999994689,3.28116981132014,1.9929999999994832,1.2881698113205857,1.1340000000000146,Giappone,30,COL,ALB
95.38830188679243,95.50150943396228,1.0210000000006405,1.5870377358497478,4.382000000000517,2.7949622641517635,3.3609999999998763,Giappone,30,ALB,PER
95.50150943396228,96.05250943396229,3.274999999999636,6.029999999999646,10.746000000000096,4.716000000003078,7.471000000000458,Giappone,30,PER,ALO
91.8234245283019,92.31791509433964,5.141000000000531,7.613452830189161,8.311999999999898,0.6985471698108086,3.170999999999367,Giappone,35,ANT,PIA
92.31791509433964,92.35171698113209,1.1149999999997815,1.2840094339620831,1.820999999999913,0.5369905660381846,0.706000000000131,Giappone,35,PIA,HAM
92.35171698113209,92.30661320754716,0.4549999999999272,0.2294811320753638,1.1049999999995634,0.875518867923347,0.6499999999996362,Giappone,35,HAM,RUS
92.30661320754716,92.33750943396228,0.694999999999709,0.8494811320751836,-0.7309999999997672,1.5804811320758745,1.425999999999476,Giappone,35,RUS,LEC
92.33750943396228,92.5514245283019,2.931999999999789,4.001575471697919,2.67699999999968,1.3245754716972442,0.2550000000001091,Giappone,35,LEC,NOR
92.5514245283019,92.80462264150944,2.7150000000001455,3.9809905660378746,4.65900000000056,0.6780094339655989,1.9440000000004147,Giappone,35,NOR,GAS
92.80462264150944,92.83412264150944,0.592000000000553,0.7395000000005467,1.2069999999994252,0.46749999999610736,0.6149999999988722,Giappone,35,GAS,VER
92.83412264150944,93.54711320754716,5.460000000000036,9.024952830188695,8.819000000000415,0.20595283018792543,3.3590000000003783,Giappone,35,VER,LAW
93.54711320754716,93.51091509433962,0.5379999999995562,0.3570094339618208,0.7680000000000291,0.4109905660370714,0.2300000000004729,Giappone,35,LAW,OCO
93.51091509433962,94.06321698113209,4.877999999999702,7.639509433962019,6.498999999999796,1.1405094339625066,1.6210000000000946,Giappone,35,OCO,BOR
