anno,gara,n_piloti,rho_block,peso
2024,Saudi Arabian,11,-0.453586,11
2024,Saudi Arabian,11,-0.270113,11
2024,Saudi Arabian,11,-0.255841,11
2024,Saudi Arabian,11,-0.147798,11
2024,Saudi Arabian,11,0.443582,11
2024,Saudi Arabian,10,-0.495819,10
2024,Saudi Arabian,10,-0.268010,10
2024,Saudi Arabian,10,-0.247909,10
2024,Saudi Arabian,10,-0.201008,10
2024,Saudi Arabian,10,-0.038925,10
2024,Saudi Arabian,10,0.060302,10
2024,Saudi Arabian,9,-0.409946,9
2024,Saudi Arabian,9,-0.335410,9
2024,Saudi Arabian,9,-0.316776,9
2024,Saudi Arabian,9,-0.273861,9
2024,Saudi Arabian,9,-0.059409,9
2024,Saudi Arabian,9,0.357813,9
2024,Saudi Arabian,8,-0.312984,8
2024,Saudi Arabian,8,-0.273861,8
2024,Saudi Arabian,7,0.231455,7
2024,Saudi Arabian,7,0.278887,7
2024,Saudi Arabian,6,-0.401189,6
2024,Saudi Arabian,6,-0.185164,6
2024,Saudi Arabian,6,-0.154303,6
2024,Singapore,16,0.074435,16
2024,Singapore,16,0.505576,16
2024,Singapore,15,0.265474,15
2024,Singapore,15,0.412560,15
2024,Singapore,15,0.426265,15
2024,Singapore,15,0.679827,15
2024,Singapore,15,0.746655,15
2024,Singapore,14,-0.058105,14
2024,Singapore,14,0.003058,14
2024,Singapore,14,0.421927,14
2024,Singapore,14,0.522946,14
2024,Singapore,14,0.535244,14
2024,Singapore,14,0.559643,14
2024,Singapore,14,0.608574,14
2024,Singapore,14,0.609449,14
2024,Singapore,14,0.632054,14
2024,Singapore,14,0.705281,14
2024,Singapore,13,-0.034943,13
2024,Singapore,13,0.376219,13
2024,Singapore,13,0.388431,13
2024,Singapore,13,0.471464,13
2024,Singapore,13,0.523418,13
2024,Singapore,13,0.576557,13
2024,Singapore,13,0.655650,13
2024,Singapore,13,0.719011,13
2024,Singapore,13,0.801656,13
2024,Singapore,13,0.833436,13
2024,Singapore,12,-0.284905,12
2024,Singapore,12,0.253527,12
2024,Singapore,12,0.430352,12
2024,Singapore,12,0.469154,12
2024,Singapore,12,0.476209,12
2024,Singapore,12,0.514021,12
2024,Singapore,12,0.522810,12
2024,Singapore,12,0.577934,12
2024,Singapore,12,0.611091,12
2024,Singapore,12,0.673688,12
2024,Singapore,12,0.737242,12
2024,Singapore,12,0.779497,12
2024,Singapore,12,0.856146,12
2024,Singapore,11,0.013484,11
2024,Singapore,11,0.583922,11
2024,Singapore,11,0.607312,11
2024,Singapore,11,0.829512,11
2024,Singapore,10,0.726932,10
2024,Singapore,9,0.818165,9
2024,Singapore,9,0.821822,9
2024,Singapore,6,0.828571,6
2024,Spanish,18,0.279926,18
2024,Spanish,18,0.688409,18
2024,Spanish,17,0.392101,17
2024,Spanish,17,0.404529,17
2024,Spanish,17,0.536468,17
2024,Spanish,17,0.606087,17
2024,Spanish,17,0.793849,17
2024,Spanish,16,0.230576,16
2024,Spanish,16,0.617139,16
2024,Spanish,16,0.670674,16
2024,Spanish,16,0.786666,16
2024,Spanish,15,0.228075,15
2024,Spanish,15,0.314673,15
2024,Spanish,15,0.544806,15
2024,Spanish,15,0.582859,15
2024,Spanish,15,0.603947,15
2024,Spanish,15,0.637285,15
2024,Spanish,15,0.667873,15
2024,Spanish,15,0.699464,15
2024,Spanish,15,0.714416,15
2024,Spanish,15,0.885511,15
2024,Spanish,14,-0.035320,14
2024,Spanish,14,0.305316,14
2024,Spanish,14,0.381743,14
2024,Spanish,14,0.417223,14
2024,Spanish,14,0.503851,14
2024,Spanish,14,0.577674,14
2024,Spanish,14,0.620315,14
2024,Spanish,14,0.701217,14
2024,Spanish,14,0.711613,14
2024,Spanish,14,0.802650,14
2024,Spanish,14,0.879828,14
2024,Spanish,13,0.264099,13
2024,Spanish,13,0.441383,13
2024,Spanish,13,0.565116,13
2024,Spanish,13,0.575760,13
2024,Spanish,12,0.416813,12
2024,Spanish,12,0.502643,12
2024,Spanish,12,0.512284,12
2024,Spanish,12,0.569428,12
2024,Spanish,12,0.592986,12
2024,Spanish,12,0.633976,12
2024,Spanish,12,0.807023,12
2024,Spanish,11,0.343258,11
2024,Spanish,11,0.853549,11
2024,Spanish,11,0.874162,11
2024,Spanish,11,0.901209,11
2024,Spanish,10,0.336406,10
2024,Spanish,10,0.650459,10
2024,Spanish,10,0.730080,10
2024,Spanish,9,0.834231,9
2024,Spanish,9,0.894427,9
2024,Spanish,9,0.919905,9
2024,Spanish,8,0.801002,8
2024,Spanish,8,0.951190,8
2024,United States,18,0.681491,18
2024,United States,18,0.703207,18
2024,United States,17,0.624081,17
2024,United States,17,0.763660,17
2024,United States,16,0.257092,16
2024,United States,16,0.481591,16
2024,United States,16,0.575224,16
2024,United States,16,0.747238,16
2024,United States,16,0.849561,16
2024,United States,15,0.077775,15
2024,United States,15,0.102151,15
2024,United States,15,0.431622,15
2024,United States,15,0.448032,15
2024,United States,15,0.470756,15
2024,United States,15,0.530589,15
2024,United States,15,0.581918,15
2024,United States,15,0.702513,15
2024,United States,14,0.092347,14
2024,United States,14,0.311261,14
2024,United States,14,0.341363,14
2024,United States,14,0.503316,14
2024,United States,14,0.538040,14
2024,United States,14,0.568912,14
2024,United States,14,0.843614,14
2024,United States,13,-0.379705,13
2024,United States,13,-0.330431,13
2024,United States,13,0.238926,13
2024,United States,13,0.369658,13
2024,United States,13,0.443229,13
2024,United States,12,-0.052912,12
2024,United States,12,0.578274,12
2024,United States,12,0.715958,12
2024,United States,11,-0.153661,11
2024,United States,11,0.095891,11
2024,United States,11,0.587701,11
2024,United States,11,0.786245,11
2024,United States,10,-0.103660,10
2024,United States,9,-0.529465,9
2025,Abu Dhabi,14,0.061742,14
2025,Abu Dhabi,14,0.172570,14
2025,Abu Dhabi,13,0.113104,13
2025,Abu Dhabi,13,0.389504,13
2025,Abu Dhabi,12,0.339225,12
2025,Abu Dhabi,12,0.389476,12
2025,Abu Dhabi,12,0.460463,12
2025,Abu Dhabi,12,0.691232,12
2025,Abu Dhabi,11,0.127855,11
2025,Abu Dhabi,11,0.223747,11
2025,Abu Dhabi,11,0.256299,11
2025,Abu Dhabi,11,0.311220,11
2025,Abu Dhabi,11,0.607312,11
2025,Abu Dhabi,11,0.639276,11
2025,Abu Dhabi,11,0.657541,11
2025,Abu Dhabi,11,0.718552,11
2025,Abu Dhabi,11,0.753433,11
2025,Abu Dhabi,11,0.833715,11
2025,Abu Dhabi,11,0.892470,11
2025,Abu Dhabi,10,-0.310981,10
2025,Abu Dhabi,10,-0.079270,10
2025,Abu Dhabi,10,-0.018237,10
2025,Abu Dhabi,10,0.006098,10
2025,Abu Dhabi,10,0.225614,10
2025,Abu Dhabi,10,0.268298,10
2025,Abu Dhabi,10,0.597572,10
2025,Abu Dhabi,10,0.772040,10
2025,Abu Dhabi,10,0.838910,10
2025,Abu Dhabi,9,-0.504219,9
2025,Abu Dhabi,9,0.041841,9
2025,Abu Dhabi,9,0.426782,9
2025,Abu Dhabi,9,0.834231,9
2025,Abu Dhabi,8,0.518875,8
2025,Abu Dhabi,8,0.564683,8
2025,Abu Dhabi,8,0.658694,8
2025,Abu Dhabi,8,0.718576,8
2025,Abu Dhabi,7,-0.093560,7
2025,Abu Dhabi,7,0.126131,7
2025,Abu Dhabi,7,0.128489,7
2025,Abu Dhabi,7,0.142857,7
2025,Abu Dhabi,7,0.278887,7
2025,Abu Dhabi,6,-0.338062,6
2025,Abu Dhabi,6,0.289886,6
2025,Abu Dhabi,6,0.740656,6
2025,Australian,5,-0.802955,5
2025,Austrian,15,0.815417,15
2025,Austrian,14,0.416301,14
2025,Austrian,14,0.604862,14
2025,Austrian,14,0.786346,14
2025,Austrian,14,0.790751,14
2025,Austrian,14,0.850222,14
2025,Austrian,14,0.884489,14
2025,Austrian,13,0.347589,13
2025,Austrian,13,0.545457,13
2025,Austrian,13,0.607979,13
2025,Austrian,13,0.650140,13
2025,Austrian,13,0.659316,13
2025,Austrian,13,0.764144,13
2025,Austrian,13,0.780696,13
2025,Austrian,13,0.786796,13
2025,Austrian,13,0.904835,13
2025,Austrian,13,0.932422,13
2025,Austrian,12,0.266200,12
2025,Austrian,12,0.388792,12
2025,Austrian,12,0.400709,12
2025,Austrian,12,0.552448,12
2025,Austrian,12,0.612961,12
2025,Austrian,12,0.650350,12
2025,Austrian,12,0.704029,12
2025,Austrian,12,0.753066,12
2025,Austrian,12,0.809108,12
2025,Austrian,12,0.814040,12
2025,Austrian,12,0.884216,12
2025,Austrian,11,0.378133,11
2025,Austrian,11,0.943055,11
2025,Austrian,11,0.972518,11
2025,Austrian,10,0.774405,10
2025,Austrian,10,0.809040,10
2025,Austrian,10,0.835381,10
2025,Austrian,10,0.847577,10
2025,Austrian,9,0.730297,9
2025,Austrian,9,0.783333,9
2025,Austrian,9,0.878669,9
2025,Austrian,9,0.941210,9
2025,Austrian,8,0.095810,8
2025,Austrian,8,0.608816,8
2025,Austrian,7,0.267261,7
2025,Austrian,7,0.571380,7
2025,Austrian,7,0.571429,7
2025,Austrian,7,0.866921,7
2025,Austrian,6,-0.371429,6
2025,Austrian,6,0.115954,6
2025,Austrian,6,0.507093,6
2025,Austrian,6,0.576818,6
2025,Austrian,6,0.927634,6
2025,Austrian,6,0.942857,6
2025,Austrian,5,0.900000,5
2025,Azerbaijan,14,0.000000,14
2025,Azerbaijan,14,0.151983,14
2025,Azerbaijan,14,0.329406,14
2025,Azerbaijan,14,0.420908,14
2025,Azerbaijan,13,0.171036,13
2025,Azerbaijan,13,0.234485,13
2025,Azerbaijan,13,0.294748,13
2025,Azerbaijan,13,0.499315,13
2025,Azerbaijan,13,0.550497,13
2025,Azerbaijan,12,-0.566655,12
2025,Azerbaijan,12,-0.381402,12
2025,Azerbaijan,12,-0.181278,12
2025,Azerbaijan,12,0.035088,12
2025,Azerbaijan,12,0.164223,12
2025,Azerbaijan,12,0.306051,12
2025,Azerbaijan,12,0.364274,12
2025,Azerbaijan,12,0.432343,12
2025,Azerbaijan,12,0.442888,12
2025,Azerbaijan,12,0.604638,12
2025,Azerbaijan,12,0.681908,12
2025,Azerbaijan,11,-0.373577,11
2025,Azerbaijan,11,-0.223316,11
2025,Azerbaijan,11,-0.167236,11
2025,Azerbaijan,11,-0.102353,11
2025,Azerbaijan,11,-0.068970,11
2025,Azerbaijan,11,0.173489,11
2025,Azerbaijan,11,0.319638,11
2025,Azerbaijan,11,0.594818,11
2025,Azerbaijan,10,-0.418511,10
2025,Azerbaijan,10,-0.355580,10
2025,Azerbaijan,10,0.194530,10
2025,Azerbaijan,9,0.118818,9
2025,Azerbaijan,9,0.476992,9
2025,Azerbaijan,8,0.735652,8
2025,Azerbaijan,7,0.512272,7
2025,Azerbaijan,7,0.650191,7
2025,Azerbaijan,7,0.889499,7
2025,Azerbaijan,6,0.540899,6
2025,Azerbaijan,6,0.758971,6
2025,Azerbaijan,5,0.782624,5
2025,Azerbaijan,5,0.894427,5
2025,Bahrain,11,-0.584194,11
2025,Bahrain,11,-0.228632,11
2025,Bahrain,11,-0.159483,11
2025,Bahrain,11,0.120271,11
2025,Bahrain,11,0.190429,11
2025,Bahrain,11,0.634710,11
2025,Bahrain,11,0.784437,11
2025,Bahrain,11,0.840191,11
2025,Bahrain,11,0.940649,11
2025,Bahrain,10,0.032781,10
2025,Bahrain,10,0.082633,10
2025,Bahrain,10,0.171358,10
2025,Bahrain,10,0.203240,10
2025,Bahrain,10,0.386812,10
2025,Bahrain,10,0.605530,10
2025,Bahrain,9,-0.368932,9
2025,Bahrain,9,-0.368932,9
2025,Bahrain,9,-0.228387,9
2025,Bahrain,9,-0.087841,9
2025,Bahrain,9,0.126055,9
2025,Bahrain,9,0.184102,9
2025,Bahrain,9,0.319197,9
2025,Bahrain,9,0.644357,9
2025,Bahrain,9,0.672293,9
2025,Bahrain,9,0.845196,9
2025,Bahrain,8,0.481963,8
2025,Bahrain,8,0.514979,8
2025,Bahrain,8,0.711991,8
2025,Bahrain,7,-0.243256,7
2025,Bahrain,7,-0.198206,7
2025,Bahrain,7,0.071429,7
2025,Bahrain,7,0.205832,7
2025,Bahrain,7,0.486513,7
2025,Bahrain,7,0.792825,7
2025,Bahrain,6,0.333947,6
2025,Bahrain,6,0.462910,6
2025,Bahrain,6,0.463817,6
2025,Bahrain,6,0.758971,6
2025,Bahrain,5,-0.447214,5
2025,Belgian,14,-0.051390,14
2025,Belgian,13,-0.178864,13
2025,Belgian,13,-0.175726,13
2025,Belgian,13,0.379693,13
2025,Belgian,12,-0.654815,12
2025,Belgian,12,-0.282911,12
2025,Belgian,12,-0.195542,12
2025,Belgian,12,-0.062562,12
2025,Belgian,12,0.024963,12
2025,Belgian,12,0.253988,12
2025,Belgian,12,0.402473,12
2025,Belgian,11,-0.737046,11
2025,Belgian,11,-0.589637,11
2025,Belgian,11,-0.568579,11
2025,Belgian,11,-0.515932,11
2025,Belgian,11,-0.421169,11
2025,Belgian,11,-0.348257,11
2025,Belgian,11,-0.284289,11
2025,Belgian,11,-0.136880,11
2025,Belgian,11,0.079524,11
2025,Belgian,11,0.213905,11
2025,Belgian,11,0.240542,11
2025,Belgian,11,0.330745,11
2025,Belgian,10,-0.633817,10
2025,Belgian,9,0.336650,9
2025,Belgian,9,0.703005,9
2025,Belgian,8,0.523580,8
2025,Belgian,7,0.336817,7
2025,Belgian,7,0.823329,7
2025,Belgian,5,0.670820,5
2025,British,12,0.042867,12
2025,British,11,-0.205196,11
2025,British,11,0.135243,11
2025,British,11,0.251831,11
2025,British,11,0.470652,11
2025,British,10,-0.156833,10
2025,British,10,0.086435,10
2025,British,10,0.164719,10
2025,Canadian,13,0.354089,13
2025,Canadian,13,0.501441,13
2025,Canadian,12,-0.071315,12
2025,Canadian,12,0.345250,12
2025,Canadian,12,0.359488,12
2025,Canadian,12,0.373912,12
2025,Canadian,12,0.677275,12
2025,Canadian,12,0.790374,12
2025,Canadian,12,0.797209,12
2025,Canadian,12,0.823688,12
2025,Canadian,12,0.851611,12
2025,Canadian,11,-0.539681,11
2025,Canadian,11,-0.013667,11
2025,Canadian,11,0.085812,11
2025,Canadian,11,0.400108,11
2025,Canadian,11,0.537530,11
2025,Canadian,10,-0.241475,10
2025,Canadian,10,-0.056277,10
2025,Canadian,10,-0.032424,10
2025,Canadian,10,0.158055,10
2025,Canadian,10,0.158866,10
2025,Canadian,10,0.260606,10
2025,Canadian,10,0.362677,10
2025,Canadian,10,0.374261,10
2025,Canadian,10,0.376901,10
2025,Canadian,10,0.443967,10
2025,Canadian,10,0.464226,10
2025,Canadian,10,0.534957,10
2025,Canadian,10,0.595137,10
2025,Canadian,10,0.620064,10
2025,Canadian,10,0.658549,10
2025,Canadian,10,0.715159,10
2025,Canadian,10,0.779200,10
2025,Canadian,9,-0.417786,9
2025,Canadian,9,-0.247717,9
2025,Canadian,9,0.200000,9
2025,Canadian,9,0.208893,9
2025,Canadian,9,0.220371,9
2025,Canadian,9,0.254274,9
2025,Canadian,9,0.263890,9
2025,Canadian,9,0.384941,9
2025,Canadian,9,0.557048,9
2025,Canadian,8,-0.196411,8
2025,Canadian,8,-0.164888,8
2025,Canadian,8,0.049103,8
2025,Canadian,8,0.306893,8
