gara,team,drv,fonte,compound,life,lap_time,run_id,stability,information,outlier_giro
Australia,Red Bull Racing,VER,Race,HARD,12,83.109,Australia_VER_Race_3,0.9,0.712,False
Australia,Red Bull Racing,VER,Race,HARD,13,83.09,Australia_VER_Race_3,0.9,0.712,False
Australia,Red Bull Racing,VER,Race,HARD,14,83.211,Australia_VER_Race_3,0.9,0.712,False
Australia,Red Bull Racing,VER,Race,HARD,15,83.109,Australia_VER_Race_3,0.9,0.712,False
Australia,Red Bull Racing,VER,Race,HARD,16,83.469,Australia_VER_Race_3,0.9,0.712,False
Australia,Red Bull Racing,VER,Race,HARD,17,83.533,Australia_VER_Race_3,0.9,0.712,False
Canada,Williams,ALB,Race,SOFT,5,79.059,Canada_ALB_Race_0,0.772,0.509,False
Canada,Williams,ALB,Race,SOFT,6,79.533,Canada_ALB_Race_0,0.772,0.509,False
Canada,Williams,ALB,Race,SOFT,7,78.638,Canada_ALB_Race_0,0.772,0.509,False
Canada,Williams,ALB,Race,SOFT,8,79.217,Canada_ALB_Race_0,0.772,0.509,False
Canada,Williams,ALB,Race,SOFT,9,77.641,Canada_ALB_Race_0,0.772,0.509,False
Canada,Williams,ALB,Race,SOFT,10,77.496,Canada_ALB_Race_0,0.772,0.509,False
Canada,Williams,ALB,Race,SOFT,11,77.221,Canada_ALB_Race_0,0.772,0.509,False
Canada,Williams,ALB,Sprint,MEDIUM,2,78.514,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,3,78.435,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,4,79.511,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,5,78.604,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,6,77.974,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,7,77.304,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,8,76.819,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,9,76.776,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,10,76.523,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,11,76.834,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,12,77.108,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,MEDIUM,13,77.533,Canada_ALB_Sprint_0,0.639,0.668,False
Canada,Williams,ALB,Sprint,SOFT,2,76.889,Canada_ALB_Sprint_1,0.526,0.455,False
Canada,Williams,ALB,Sprint,SOFT,4,75.717,Canada_ALB_Sprint_1,0.526,0.455,False
Canada,Williams,ALB,Sprint,SOFT,7,78.448,Canada_ALB_Sprint_1,0.526,0.455,False
Canada,Williams,ALB,Sprint,SOFT,8,76.154,Canada_ALB_Sprint_1,0.526,0.455,False
Canada,Aston Martin,ALO,FP,SOFT,8,76.218,Canada_ALO_FP_0,0.96,0.505,False
Canada,Aston Martin,ALO,FP,SOFT,10,76.022,Canada_ALO_FP_0,0.96,0.505,False
Canada,Aston Martin,ALO,FP,SOFT,12,78.49,Canada_ALO_FP_0,0.96,0.505,False
Canada,Aston Martin,ALO,FP,SOFT,13,78.153,Canada_ALO_FP_0,0.96,0.505,False
Canada,Aston Martin,ALO,FP,SOFT,14,77.774,Canada_ALO_FP_0,0.96,0.505,False
Canada,Aston Martin,ALO,FP,SOFT,15,77.307,Canada_ALO_FP_0,0.96,0.505,False
Canada,Aston Martin,ALO,Race,SOFT,3,81.584,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,4,81.632,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,5,80.381,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,6,80.942,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,7,79.951,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,8,80.619,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,9,79.708,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,10,79.635,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,11,79.737,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,12,80.134,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,13,80.602,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,14,79.699,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,15,80.224,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,16,80.409,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,17,80.79,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,18,80.341,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Race,SOFT,19,81.994,Canada_ALO_Race_0,0.842,0.827,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,6,78.961,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,7,78.629,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,8,78.442,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,9,77.709,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,10,78.246,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,11,78.417,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,12,77.543,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,13,78.022,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,14,77.673,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,15,78.886,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,16,78.249,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,17,78.433,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Aston Martin,ALO,Sprint,MEDIUM,18,79.259,Canada_ALO_Sprint_0,1.0,0.657,False
Canada,Mercedes,ANT,FP,HARD,8,76.734,Canada_ANT_FP_0,0.9,0.293,False
Canada,Mercedes,ANT,FP,HARD,9,75.994,Canada_ANT_FP_0,0.9,0.293,False
Canada,Mercedes,ANT,FP,HARD,10,76.386,Canada_ANT_FP_0,0.9,0.293,False
Canada,Mercedes,ANT,FP,HARD,11,75.751,Canada_ANT_FP_0,0.9,0.293,False
Canada,Mercedes,ANT,FP,HARD,12,75.79,Canada_ANT_FP_0,0.9,0.293,False
Canada,Mercedes,ANT,Race,SOFT,8,77.974,Canada_ANT_Race_0,0.627,1.0,True
Canada,Mercedes,ANT,Race,SOFT,9,77.058,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,10,77.71,Canada_ANT_Race_0,0.627,1.0,True
Canada,Mercedes,ANT,Race,SOFT,11,76.873,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,12,76.047,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,13,75.848,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,14,75.74,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,15,75.63,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,16,75.916,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,17,77.833,Canada_ANT_Race_0,0.627,1.0,True
Canada,Mercedes,ANT,Race,SOFT,18,76.126,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,19,75.635,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,20,75.411,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,21,76.531,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,22,75.715,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,23,75.587,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,24,75.559,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,25,75.439,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,26,76.182,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,27,75.413,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,28,76.465,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,30,76.48,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,31,75.971,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,32,76.427,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,33,75.752,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,SOFT,34,76.361,Canada_ANT_Race_0,0.627,1.0,False
Canada,Mercedes,ANT,Race,MEDIUM,3,76.29,Canada_ANT_Race_1,0.72,0.571,True
Canada,Mercedes,ANT,Race,MEDIUM,4,76.101,Canada_ANT_Race_1,0.72,0.571,True
Canada,Mercedes,ANT,Race,MEDIUM,5,75.708,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,6,75.466,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,7,75.235,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,8,75.29,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,9,75.871,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,11,75.244,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,12,74.814,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,13,75.179,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,14,75.276,Canada_ANT_Race_1,0.72,0.571,False
Canada,Mercedes,ANT,Race,MEDIUM,16,75.877,Canada_ANT_Race_2,0.9,0.404,True
Canada,Mercedes,ANT,Race,MEDIUM,17,75.019,Canada_ANT_Race_2,0.9,0.404,False
Canada,Mercedes,ANT,Race,MEDIUM,18,74.935,Canada_ANT_Race_2,0.9,0.404,False
Canada,Mercedes,ANT,Race,MEDIUM,19,74.77,Canada_ANT_Race_2,0.9,0.404,False
Canada,Mercedes,ANT,Race,MEDIUM,20,74.604,Canada_ANT_Race_2,0.9,0.404,False
Canada,Mercedes,ANT,Race,MEDIUM,21,74.366,Canada_ANT_Race_2,0.9,0.404,False
Canada,Mercedes,ANT,Race,MEDIUM,24,75.387,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,25,75.009,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,26,74.909,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,27,74.701,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,28,74.79,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,29,74.445,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,30,74.34,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,31,75.413,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,32,74.726,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,33,75.119,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,34,74.769,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,35,74.412,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,36,74.609,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Race,MEDIUM,37,74.21,Canada_ANT_Race_3,1.0,0.612,False
Canada,Mercedes,ANT,Sprint,MEDIUM,8,75.221,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,9,75.141,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,10,74.606,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,11,74.908,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,12,78.995,Canada_ANT_Sprint_0,0.514,0.986,True
Canada,Mercedes,ANT,Sprint,MEDIUM,13,74.95,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,14,74.865,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,15,75.393,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,16,74.977,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,17,74.38,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,18,74.533,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,19,74.908,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,20,74.605,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,21,75.019,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,22,74.746,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,23,74.427,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,24,75.068,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,25,74.841,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,26,74.836,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,27,74.9,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,28,74.38,Canada_ANT_Sprint_0,0.514,0.986,False
Canada,Mercedes,ANT,Sprint,MEDIUM,29,76.059,Canada_ANT_Sprint_0,0.514,0.986,True
Canada,Haas F1 Team,BEA,FP,HARD,10,79.766,Canada_BEA_FP_0,0.9,0.396,False
Canada,Haas F1 Team,BEA,FP,HARD,11,79.152,Canada_BEA_FP_0,0.9,0.396,False
Canada,Haas F1 Team,BEA,FP,HARD,12,78.465,Canada_BEA_FP_0,0.9,0.396,False
Canada,Haas F1 Team,BEA,FP,HARD,13,78.311,Canada_BEA_FP_0,0.9,0.396,False
Canada,Haas F1 Team,BEA,FP,HARD,14,78.363,Canada_BEA_FP_0,0.9,0.396,False
Canada,Haas F1 Team,BEA,FP,HARD,15,78.854,Canada_BEA_FP_0,0.9,0.396,False
Canada,Haas F1 Team,BEA,Race,SOFT,10,80.063,Canada_BEA_Race_0,0.429,1.0,True
Canada,Haas F1 Team,BEA,Race,SOFT,11,79.321,Canada_BEA_Race_0,0.429,1.0,True
Canada,Haas F1 Team,BEA,Race,SOFT,12,79.63,Canada_BEA_Race_0,0.429,1.0,True
Canada,Haas F1 Team,BEA,Race,SOFT,13,78.89,Canada_BEA_Race_0,0.429,1.0,True
Canada,Haas F1 Team,BEA,Race,SOFT,14,78.093,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,15,77.929,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,16,79.752,Canada_BEA_Race_0,0.429,1.0,True
Canada,Haas F1 Team,BEA,Race,SOFT,17,80.302,Canada_BEA_Race_0,0.429,1.0,True
Canada,Haas F1 Team,BEA,Race,SOFT,18,78.524,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,19,78.205,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,20,77.509,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,21,78.12,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,22,77.52,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,23,77.463,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,24,77.589,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,25,77.646,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,26,77.485,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,27,77.45,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,28,77.629,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,29,77.264,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,30,77.397,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,31,77.519,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,32,77.67,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,33,77.374,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,SOFT,34,77.283,Canada_BEA_Race_0,0.429,1.0,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,2,79.115,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,3,79.528,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,4,77.265,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,5,77.425,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,6,76.87,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,7,78.083,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,8,76.736,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,9,76.558,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,10,77.257,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,11,78.957,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,12,76.677,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,13,76.481,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,14,76.49,Canada_BEA_Race_1,0.504,0.7,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,16,76.852,Canada_BEA_Race_2,0.9,0.32,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,17,76.695,Canada_BEA_Race_2,0.9,0.32,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,18,76.592,Canada_BEA_Race_2,0.9,0.32,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,19,77.743,Canada_BEA_Race_2,0.9,0.32,True
Canada,Haas F1 Team,BEA,Race,MEDIUM,20,76.581,Canada_BEA_Race_2,0.9,0.32,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,23,78.029,Canada_BEA_Race_3,0.8,0.764,True
Canada,Haas F1 Team,BEA,Race,MEDIUM,24,76.912,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,25,76.488,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,26,76.293,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,27,76.27,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,28,77.322,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,29,76.75,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,30,76.503,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,31,76.572,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,32,76.663,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,33,76.376,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,34,76.002,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,35,76.189,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,36,76.015,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Race,MEDIUM,37,76.048,Canada_BEA_Race_3,0.8,0.764,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,11,78.388,Canada_BEA_Sprint_0,0.528,0.795,True
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,12,78.247,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,13,77.11,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,14,79.728,Canada_BEA_Sprint_0,0.528,0.795,True
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,15,78.38,Canada_BEA_Sprint_0,0.528,0.795,True
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,16,77.34,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,17,77.144,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,18,77.075,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,19,77.444,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,20,78.137,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,21,77.15,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,22,76.978,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,23,76.88,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,24,76.645,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,25,76.641,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Haas F1 Team,BEA,Sprint,MEDIUM,26,76.957,Canada_BEA_Sprint_0,0.528,0.795,False
Canada,Audi,BOR,FP,HARD,15,77.355,Canada_BOR_FP_0,0.9,0.482,False
Canada,Audi,BOR,FP,HARD,18,76.516,Canada_BOR_FP_0,0.9,0.482,False
Canada,Audi,BOR,FP,HARD,20,78.064,Canada_BOR_FP_0,0.9,0.482,True
Canada,Audi,BOR,FP,HARD,21,77.273,Canada_BOR_FP_0,0.9,0.482,False
Canada,Audi,BOR,FP,HARD,22,77.062,Canada_BOR_FP_0,0.9,0.482,False
Canada,Audi,BOR,FP,HARD,23,77.067,Canada_BOR_FP_0,0.9,0.482,False
Canada,Audi,BOR,FP,HARD,24,77.033,Canada_BOR_FP_0,0.9,0.482,False
Canada,Audi,BOR,Race,SOFT,3,79.84,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,4,79.308,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,5,78.545,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,6,78.516,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,7,78.353,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,8,77.931,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,9,78.468,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,10,78.445,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,11,78.279,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,12,77.698,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,13,77.904,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,14,77.752,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,SOFT,15,77.701,Canada_BOR_Race_0,0.9,0.7,False
Canada,Audi,BOR,Race,MEDIUM,2,78.99,Canada_BOR_Race_1,0.635,0.573,True
Canada,Audi,BOR,Race,MEDIUM,3,79.98,Canada_BOR_Race_1,0.635,0.573,True
Canada,Audi,BOR,Race,MEDIUM,4,78.21,Canada_BOR_Race_1,0.635,0.573,False
Canada,Audi,BOR,Race,MEDIUM,5,77.711,Canada_BOR_Race_1,0.635,0.573,False
Canada,Audi,BOR,Race,MEDIUM,6,77.483,Canada_BOR_Race_1,0.635,0.573,False
Canada,Audi,BOR,Race,MEDIUM,7,77.683,Canada_BOR_Race_1,0.635,0.573,False
Canada,Audi,BOR,Race,MEDIUM,8,77.708,Canada_BOR_Race_1,0.635,0.573,False
Canada,Audi,BOR,Race,MEDIUM,9,77.971,Canada_BOR_Race_1,0.635,0.573,False
Canada,Audi,BOR,Race,MEDIUM,10,77.356,Canada_BOR_Race_1,0.635,0.573,False
Canada,Audi,BOR,Race,MEDIUM,14,78.791,Canada_BOR_Race_2,0.616,0.668,True
Canada,Audi,BOR,Race,MEDIUM,15,77.815,Canada_BOR_Race_2,0.616,0.668,False
