circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,settori_usati,delta_inlap,delta_outlap,pit_loss
yas-marina,2019,2019-r21,DRY,VET,12,27.8170,in_S3+out_S1,2.3290,24.3335,26.6625
yas-marina,2019,2019-r21,DRY,VET,38,21.8240,in_S3+out_S1,2.2500,20.3735,22.6235
yas-marina,2020,2020-r17,DRY,FIT,34,28.4130,in_S3+out_S1,4.1355,28.3070,32.4425
yas-marina,2020,2020-r17,DRY,FIT,48,23.1890,in_S3+out_S1,3.1830,22.3120,25.4950
yas-marina,2020,2020-r17,DRY,GIO,27,21.5480,in_S3+out_S1,1.3835,20.3575,21.7410
yas-marina,2020,2020-r17,DRY,LAT,35,22.3140,in_S3+out_S1,0.8110,20.4630,21.2740
yas-marina,2020,2020-r17,DRY,LEC,22,22.1950,in_S3+out_S1,2.1870,21.2175,23.4045
yas-marina,2020,2020-r17,DRY,MAG,31,22.7390,in_S3+out_S1,1.8985,21.2875,23.1860
yas-marina,2020,2020-r17,DRY,MAG,47,23.1910,in_S3+out_S1,3.7695,21.4790,25.2485
yas-marina,2020,2020-r17,DRY,RIC,39,22.1610,in_S3+out_S1,1.9075,20.3735,22.2810
yas-marina,2020,2020-r17,DRY,VET,35,22.0310,in_S3+out_S1,1.8235,20.5910,22.4145
yas-marina,2021,2021-r22,DRY,BOT,30,21.7260,in_S3+out_S1,0.9330,20.7370,21.6700
yas-marina,2021,2021-r22,DRY,GIO,17,22.2600,in_S3+out_S1,1.6160,21.0970,22.7130
yas-marina,2021,2021-r22,DRY,HAM,14,21.6160,in_S3+out_S1,1.8970,20.5035,22.4005
yas-marina,2021,2021-r22,DRY,LAT,28,21.2640,in_S3+out_S1,2.2585,20.1080,22.3665
yas-marina,2021,2021-r22,DRY,LEC,15,22.3840,in_S3+out_S1,2.6860,21.0775,23.7635
yas-marina,2021,2021-r22,DRY,MSC,10,22.0630,in_S3+out_S1,1.2470,20.3770,21.6240
yas-marina,2021,2021-r22,DRY,NOR,17,21.3640,in_S3+out_S1,1.4220,19.7770,21.1990
yas-marina,2021,2021-r22,DRY,OCO,15,21.6850,in_S3+out_S1,2.1500,19.8955,22.0455
yas-marina,2021,2021-r22,DRY,PER,21,21.4350,in_S3+out_S1,4.3170,19.9890,24.3060
yas-marina,2021,2021-r22,DRY,RIC,18,21.6350,in_S3+out_S1,1.6390,19.6630,21.3020
yas-marina,2021,2021-r22,DRY,SAI,19,22.2000,in_S3+out_S1,1.9630,20.4475,22.4105
yas-marina,2021,2021-r22,DRY,STR,21,22.2360,in_S3+out_S1,1.5630,21.2375,22.8005
yas-marina,2021,2021-r22,DRY,TSU,23,22.4450,in_S3+out_S1,1.2600,21.1670,22.4270
yas-marina,2021,2021-r22,DRY,VER,13,21.1790,in_S3+out_S1,2.2970,19.4570,21.7540
yas-marina,2021,2021-r22,DRY,VET,23,21.2370,in_S3+out_S1,1.1980,19.0440,20.2420
yas-marina,2022,2022-r22,DRY,ALB,12,21.7290,in_S3+out_S1,2.5235,20.1355,22.6590
yas-marina,2022,2022-r22,DRY,ALB,35,21.7550,in_S3+out_S1,2.4660,20.4790,22.9450
yas-marina,2022,2022-r22,DRY,ALO,19,21.7300,in_S3+out_S1,2.2230,19.9620,22.1850
yas-marina,2022,2022-r22,DRY,BOT,30,22.5930,in_S3+out_S1,1.7250,20.9730,22.6980
yas-marina,2022,2022-r22,DRY,GAS,14,21.8650,in_S3+out_S1,3.0800,20.3630,23.4430
yas-marina,2022,2022-r22,DRY,HAM,18,21.2270,in_S3+out_S1,2.2650,20.0770,22.3420
yas-marina,2022,2022-r22,DRY,LAT,15,22.2660,in_S3+out_S1,2.6390,21.2870,23.9260
yas-marina,2022,2022-r22,DRY,LEC,21,22.2250,in_S3+out_S1,2.0590,21.0850,23.1440
yas-marina,2022,2022-r22,DRY,MAG,28,22.3540,in_S3+out_S1,1.7490,20.4230,22.1720
yas-marina,2022,2022-r22,DRY,MSC,14,22.2440,in_S3+out_S1,1.6815,21.1060,22.7875
yas-marina,2022,2022-r22,DRY,MSC,34,23.5120,in_S3+out_S1,1.8545,21.7870,23.6415
yas-marina,2022,2022-r22,DRY,NOR,15,22.1610,in_S3+out_S1,1.9760,20.8555,22.8315
yas-marina,2022,2022-r22,DRY,NOR,42,21.5630,in_S3+out_S1,2.0445,20.1800,22.2245
yas-marina,2022,2022-r22,DRY,OCO,14,21.8770,in_S3+out_S1,2.4280,20.2380,22.6660
yas-marina,2022,2022-r22,DRY,OCO,41,21.6590,in_S3+out_S1,2.2100,20.4300,22.6400
yas-marina,2022,2022-r22,DRY,PER,15,21.3490,in_S3+out_S1,2.6260,19.4135,22.0395
yas-marina,2022,2022-r22,DRY,PER,33,21.4480,in_S3+out_S1,1.5425,19.6720,21.2145
yas-marina,2022,2022-r22,DRY,RIC,19,21.8860,in_S3+out_S1,2.1320,20.3285,22.4605
yas-marina,2022,2022-r22,DRY,RUS,15,24.2360,in_S3+out_S1,1.5360,22.7270,24.2630
yas-marina,2022,2022-r22,DRY,SAI,17,21.9510,in_S3+out_S1,2.5280,20.1655,22.6935
yas-marina,2022,2022-r22,DRY,STR,13,21.7740,in_S3+out_S1,2.0540,19.9510,22.0050
yas-marina,2022,2022-r22,DRY,STR,40,21.7840,in_S3+out_S1,2.4260,20.1605,22.5865
yas-marina,2022,2022-r22,DRY,TSU,14,21.5870,in_S3+out_S1,2.0385,20.8740,22.9125
yas-marina,2022,2022-r22,DRY,VER,20,22.7130,in_S3+out_S1,2.8175,20.7955,23.6130
yas-marina,2022,2022-r22,DRY,VET,25,23.2010,in_S3+out_S1,2.1540,21.9375,24.0915
yas-marina,2022,2022-r22,DRY,ZHO,15,22.4050,in_S3+out_S1,2.1290,21.8015,23.9305
yas-marina,2022,2022-r22,DRY,ZHO,44,23.1650,in_S3+out_S1,2.5520,21.8350,24.3870
yas-marina,2023,2023-r22,DRY,ALB,16,22.2500,in_S3+out_S1,2.3595,20.8890,23.2485
yas-marina,2023,2023-r22,DRY,ALB,43,21.9370,in_S3+out_S1,1.7570,20.4540,22.2110
yas-marina,2023,2023-r22,DRY,ALO,12,22.3430,in_S3+out_S1,1.9590,20.4455,22.4045
yas-marina,2023,2023-r22,DRY,ALO,36,21.8120,in_S3+out_S1,1.6610,20.1110,21.7720
yas-marina,2023,2023-r22,DRY,BOT,29,22.6250,in_S3+out_S1,1.9300,21.3680,23.2980
yas-marina,2023,2023-r22,DRY,GAS,17,23.0310,in_S3+out_S1,2.4290,21.7050,24.1340
yas-marina,2023,2023-r22,DRY,GAS,32,23.4530,in_S3+out_S1,2.0480,22.1110,24.1590
yas-marina,2023,2023-r22,DRY,HAM,15,22.1870,in_S3+out_S1,2.2020,20.7450,22.9470
yas-marina,2023,2023-r22,DRY,HAM,35,22.0310,in_S3+out_S1,1.8355,20.5240,22.3595
yas-marina,2023,2023-r22,DRY,HUL,13,21.9060,in_S3+out_S1,1.8670,19.9370,21.8040
yas-marina,2023,2023-r22,DRY,HUL,33,22.1250,in_S3+out_S1,1.6510,19.9330,21.5840
yas-marina,2023,2023-r22,DRY,LEC,17,21.8900,in_S3+out_S1,1.7620,20.9210,22.6830
yas-marina,2023,2023-r22,DRY,LEC,35,21.3280,in_S3+out_S1,1.8320,20.1600,21.9920
yas-marina,2023,2023-r22,DRY,MAG,22,22.1090,in_S3+out_S1,2.9550,19.8675,22.8225
yas-marina,2023,2023-r22,DRY,NOR,14,24.1090,in_S3+out_S1,1.4390,22.6545,24.0935
yas-marina,2023,2023-r22,DRY,NOR,33,21.5620,in_S3+out_S1,1.6840,19.4395,21.1235
yas-marina,2023,2023-r22,DRY,OCO,15,22.0470,in_S3+out_S1,2.4550,20.6615,23.1165
yas-marina,2023,2023-r22,DRY,PER,17,21.4840,in_S3+out_S1,1.7210,19.7450,21.4660
yas-marina,2023,2023-r22,DRY,PER,42,21.2500,in_S3+out_S1,1.7210,19.9050,21.6260
yas-marina,2023,2023-r22,DRY,PIA,13,21.6090,in_S3+out_S1,1.6230,19.9885,21.6115
yas-marina,2023,2023-r22,DRY,PIA,36,21.1560,in_S3+out_S1,1.6290,19.5105,21.1395
yas-marina,2023,2023-r22,DRY,RIC,7,21.7030,in_S3+out_S1,1.7860,20.1870,21.9730
yas-marina,2023,2023-r22,DRY,RIC,31,21.7820,in_S3+out_S1,1.9455,20.2215,22.1670
yas-marina,2023,2023-r22,DRY,RUS,14,21.7810,in_S3+out_S1,0.9295,20.0390,20.9685
yas-marina,2023,2023-r22,DRY,RUS,34,22.1400,in_S3+out_S1,1.4025,20.5890,21.9915
yas-marina,2023,2023-r22,DRY,SAI,23,21.2190,in_S3+out_S1,2.4160,19.2930,21.7090
yas-marina,2023,2023-r22,DRY,SAR,15,22.1550,in_S3+out_S1,2.7750,21.0385,23.8135
yas-marina,2023,2023-r22,DRY,SAR,41,21.9210,in_S3+out_S1,1.8455,20.4760,22.3215
yas-marina,2023,2023-r22,DRY,STR,22,21.8910,in_S3+out_S1,1.4040,19.9460,21.3500
yas-marina,2023,2023-r22,DRY,STR,42,21.5780,in_S3+out_S1,1.6845,19.9825,21.6670
yas-marina,2023,2023-r22,DRY,TSU,22,21.4370,in_S3+out_S1,1.1730,20.4425,21.6155
yas-marina,2023,2023-r22,DRY,VER,16,21.6090,in_S3+out_S1,2.0870,19.9575,22.0445
yas-marina,2023,2023-r22,DRY,VER,43,21.1710,in_S3+out_S1,2.3230,20.3800,22.7030
yas-marina,2023,2023-r22,DRY,ZHO,13,22.8740,in_S3+out_S1,1.7190,21.9365,23.6555
yas-marina,2023,2023-r22,DRY,ZHO,37,22.3130,in_S3+out_S1,1.9595,21.2950,23.2545
yas-marina,2024,2024-r24,DRY,ALB,12,22.0540,in_S3+out_S1,1.3640,20.9310,22.2950
yas-marina,2024,2024-r24,DRY,ALO,13,23.7470,in_S3+out_S1,1.7380,21.7355,23.4735
yas-marina,2024,2024-r24,DRY,ALO,37,22.3500,in_S3+out_S1,2.0520,20.4765,22.5285
yas-marina,2024,2024-r24,DRY,DOO,22,22.0660,in_S3+out_S1,2.0930,20.9390,23.0320
yas-marina,2024,2024-r24,DRY,GAS,14,21.9870,in_S3+out_S1,2.0880,20.4270,22.5150
yas-marina,2024,2024-r24,DRY,HAM,34,21.6930,in_S3+out_S1,2.1650,20.3860,22.5510
yas-marina,2024,2024-r24,DRY,HUL,13,21.5750,in_S3+out_S1,1.5630,19.5975,21.1605
yas-marina,2024,2024-r24,DRY,LEC,20,21.9330,in_S3+out_S1,1.7590,20.0230,21.7820
yas-marina,2024,2024-r24,DRY,MAG,12,26.4120,in_S3+out_S1,1.7855,24.1310,25.9165
yas-marina,2024,2024-r24,DRY,NOR,26,21.4060,in_S3+out_S1,2.3350,19.4100,21.7450
yas-marina,2024,2024-r24,DRY,PIA,32,32.7980,in_S3+out_S1,1.6480,31.0480,32.6960
yas-marina,2024,2024-r24,DRY,RUS,26,21.3890,in_S3+out_S1,1.8720,20.0685,21.9405
yas-marina,2024,2024-r24,DRY,SAI,25,21.3930,in_S3+out_S1,1.8740,19.4455,21.3195
yas-marina,2024,2024-r24,DRY,STR,11,23.2650,in_S3+out_S1,2.0880,21.6550,23.7430
yas-marina,2024,2024-r24,DRY,STR,32,22.0100,in_S3+out_S1,1.8515,20.3050,22.1565
yas-marina,2024,2024-r24,DRY,TSU,22,21.8090,in_S3+out_S1,1.6740,20.3540,22.0280
yas-marina,2024,2024-r24,DRY,ZHO,12,22.9780,in_S3+out_S1,2.0590,21.7655,23.8245
yas-marina,2024,2024-r24,DRY,ZHO,39,28.8540,in_S3+out_S1,1.8570,28.0455,29.9025
yas-marina,2025,2025-r24,DRY,ALB,8,21.6080,in_S3+out_S1,1.5905,20.0030,21.5935
yas-marina,2025,2025-r24,DRY,ALB,33,21.6120,in_S3+out_S1,1.3810,19.9025,21.2835
yas-marina,2025,2025-r24,DRY,ALO,16,23.3580,in_S3+out_S1,1.8265,21.2860,23.1125
yas-marina,2025,2025-r24,DRY,ANT,32,22.8390,in_S3+out_S1,1.7065,21.6525,23.3590
yas-marina,2025,2025-r24,DRY,BEA,14,22.1940,in_S3+out_S1,2.1365,20.5090,22.6455
yas-marina,2025,2025-r24,DRY,BOR,15,22.0350,in_S3+out_S1,1.2300,20.6865,21.9165
yas-marina,2025,2025-r24,DRY,COL,15,21.9250,in_S3+out_S1,1.7420,20.6765,22.4185
yas-marina,2025,2025-r24,DRY,COL,40,22.8970,in_S3+out_S1,2.5320,21.5955,24.1275
yas-marina,2025,2025-r24,DRY,GAS,13,22.5570,in_S3+out_S1,2.1270,21.4225,23.5495
yas-marina,2025,2025-r24,DRY,GAS,40,22.2430,in_S3+out_S1,1.9610,20.8830,22.8440
yas-marina,2025,2025-r24,DRY,HAD,14,21.9230,in_S3+out_S1,1.4045,20.2440,21.6485
yas-marina,2025,2025-r24,DRY,HAM,8,21.6250,in_S3+out_S1,1.6820,19.9945,21.6765
yas-marina,2025,2025-r24,DRY,HAM,31,21.4560,in_S3+out_S1,1.8850,19.7165,21.6015
yas-marina,2025,2025-r24,DRY,HUL,7,21.5480,in_S3+out_S1,1.4880,20.0905,21.5785
yas-marina,2025,2025-r24,DRY,HUL,42,21.4980,in_S3+out_S1,2.3740,19.8695,22.2435
yas-marina,2025,2025-r24,DRY,LAW,21,28.3630,in_S3+out_S1,4.5280,27.7565,32.2845
yas-marina,2025,2025-r24,DRY,LEC,16,21.7590,in_S3+out_S1,1.6670,20.4625,22.1295
yas-marina,2025,2025-r24,DRY,LEC,39,21.0100,in_S3+out_S1,1.5980,20.2980,21.8960
yas-marina,2025,2025-r24,DRY,NOR,16,21.2020,in_S3+out_S1,1.7895,19.8405,21.6300
yas-marina,2025,2025-r24,DRY,NOR,40,21.4390,in_S3+out_S1,1.9915,20.2110,22.2025
yas-marina,2025,2025-r24,DRY,OCO,19,22.2880,in_S3+out_S1,2.0930,20.7940,22.8870
yas-marina,2025,2025-r24,DRY,PIA,41,21.6060,in_S3+out_S1,3.0770,20.5445,23.6215
yas-marina,2025,2025-r24,DRY,RUS,14,22.0210,in_S3+out_S1,1.6195,20.5615,22.1810
yas-marina,2025,2025-r24,DRY,SAI,18,21.6650,in_S3+out_S1,1.8105,20.2270,22.0375
yas-marina,2025,2025-r24,DRY,STR,42,21.5620,in_S3+out_S1,1.8685,20.2960,22.1645
yas-marina,2025,2025-r24,DRY,TSU,32,26.9340,in_S3+out_S1,1.2040,25.9370,27.1410
yas-marina,2025,2025-r24,DRY,VER,23,21.6840,in_S3+out_S1,1.9860,20.3055,22.2915
hungaroring,2018,2018-r12,DRY,ALO,39,21.8140,in_S3+out_S1,2.1070,17.8680,19.9750
hungaroring,2018,2018-r12,DRY,BOT,15,19.5930,in_S3+out_S1,2.0670,17.4095,19.4765
hungaroring,2018,2018-r12,DRY,GAS,32,21.6500,in_S3+out_S1,2.2170,18.1640,20.3810
hungaroring,2018,2018-r12,DRY,GRO,29,21.7520,in_S3+out_S1,2.2550,17.6930,19.9480
hungaroring,2018,2018-r12,DRY,HAM,25,21.5020,in_S3+out_S1,2.4370,17.8425,20.2795
hungaroring,2018,2018-r12,DRY,HAR,24,21.8350,in_S3+out_S1,2.0330,18.4755,20.5085
hungaroring,2018,2018-r12,DRY,HUL,23,24.1820,in_S3+out_S1,2.2140,17.9435,20.1575
hungaroring,2018,2018-r12,DRY,MAG,31,25.1240,in_S3+out_S1,2.3950,21.1030,23.4980
hungaroring,2018,2018-r12,DRY,OCO,39,22.2810,in_S3+out_S1,2.4300,18.6890,21.1190
hungaroring,2018,2018-r12,DRY,PER,22,22.5490,in_S3+out_S1,1.9050,19.6295,21.5345
hungaroring,2018,2018-r12,DRY,RAI,14,24.4850,in_S3+out_S1,2.3615,20.7420,23.1035
hungaroring,2018,2018-r12,DRY,RAI,38,21.8760,in_S3+out_S1,2.2070,18.6855,20.8925
hungaroring,2018,2018-r12,DRY,RIC,44,21.3760,in_S3+out_S1,2.3035,18.1585,20.4620
hungaroring,2018,2018-r12,DRY,SAI,25,21.8900,in_S3+out_S1,2.5790,18.1060,20.6850
hungaroring,2018,2018-r12,DRY,SIR,31,21.4840,in_S3+out_S1,2.5150,18.5115,21.0265
hungaroring,2018,2018-r12,DRY,STR,47,21.2210,in_S3+out_S1,2.8640,19.1820,22.0460
hungaroring,2018,2018-r12,DRY,VAN,40,21.7060,in_S3+out_S1,2.2255,17.9905,20.2160
hungaroring,2018,2018-r12,DRY,VET,39,22.6090,in_S3+out_S1,1.9990,19.1960,21.1950
hungaroring,2019,2019-r12,DRY,ALB,28,23.6440,in_S3+out_S1,1.9620,20.0120,21.9740
hungaroring,2019,2019-r12,DRY,BOT,46,21.7190,in_S3+out_S1,1.8430,18.9370,20.7800
hungaroring,2019,2019-r12,DRY,GAS,28,22.0480,in_S3+out_S1,2.2580,18.8805,21.1385
hungaroring,2019,2019-r12,DRY,GIO,15,23.1880,in_S3+out_S1,2.3685,19.6195,21.9880
hungaroring,2019,2019-r12,DRY,GRO,19,21.8400,in_S3+out_S1,2.3120,18.4115,20.7235
hungaroring,2019,2019-r12,DRY,HAM,31,23.0680,in_S3+out_S1,2.8185,19.8750,22.6935
hungaroring,2019,2019-r12,DRY,HUL,36,21.7650,in_S3+out_S1,2.2440,18.0715,20.3155
hungaroring,2019,2019-r12,DRY,KUB,18,21.7540,in_S3+out_S1,2.3960,19.8465,22.2425
hungaroring,2019,2019-r12,DRY,KVY,21,24.4100,in_S3+out_S1,1.8115,19.8815,21.6930
hungaroring,2019,2019-r12,DRY,LEC,27,21.5640,in_S3+out_S1,2.5435,18.8685,21.4120
hungaroring,2019,2019-r12,DRY,MAG,38,21.6140,in_S3+out_S1,2.6370,18.0140,20.6510
hungaroring,2019,2019-r12,DRY,NOR,28,26.0640,in_S3+out_S1,2.4930,23.0295,25.5225
hungaroring,2019,2019-r12,DRY,PER,18,21.7350,in_S3+out_S1,2.1380,17.8285,19.9665
hungaroring,2019,2019-r12,DRY,RAI,29,22.1620,in_S3+out_S1,2.3295,18.5420,20.8715
hungaroring,2019,2019-r12,DRY,RIC,46,22.5530,in_S3+out_S1,2.3330,18.7280,21.0610
hungaroring,2019,2019-r12,DRY,RUS,16,21.3440,in_S3+out_S1,2.1010,17.3775,19.4785
hungaroring,2019,2019-r12,DRY,SAI,29,21.8780,in_S3+out_S1,2.6005,18.1000,20.7005
hungaroring,2019,2019-r12,DRY,STR,16,22.0610,in_S3+out_S1,2.4640,18.1945,20.6585
hungaroring,2019,2019-r12,DRY,STR,50,21.5650,in_S3+out_S1,2.3545,17.8710,20.2255
hungaroring,2019,2019-r12,DRY,VER,25,21.7360,in_S3+out_S1,2.4305,18.0525,20.4830
hungaroring,2019,2019-r12,DRY,VET,39,24.8020,in_S3+out_S1,2.8740,21.4890,24.3630
hungaroring,2020,2020-r3,DRY,ALB,34,22.1380,in_S3+out_S1,2.7560,19.7315,22.4875
hungaroring,2020,2020-r3,DRY,BOT,33,21.0870,in_S3+out_S1,2.9870,18.6935,21.6805
hungaroring,2020,2020-r3,DRY,BOT,49,21.6440,in_S3+out_S1,2.7000,18.7620,21.4620
hungaroring,2020,2020-r3,DRY,GIO,20,23.2000,in_S3+out_S1,3.5605,20.7605,24.3210
hungaroring,2020,2020-r3,DRY,GRO,34,22.5940,in_S3+out_S1,4.8955,20.5150,25.4105
hungaroring,2020,2020-r3,DRY,HAM,37,22.2210,in_S3+out_S1,2.6510,19.4635,22.1145
hungaroring,2020,2020-r3,DRY,KVY,18,22.6440,in_S3+out_S1,2.8775,20.2075,23.0850
hungaroring,2020,2020-r3,DRY,LAT,31,28.4110,in_S3+out_S1,3.6760,25.5795,29.2555
hungaroring,2020,2020-r3,DRY,LAT,52,25.8280,in_S3+out_S1,2.9960,23.9105,26.9065
hungaroring,2020,2020-r3,DRY,LEC,20,22.5910,in_S3+out_S1,2.9320,21.9010,24.8330
hungaroring,2020,2020-r3,DRY,MAG,35,23.6500,in_S3+out_S1,3.6480,20.5660,24.2140
hungaroring,2020,2020-r3,DRY,NOR,35,22.7950,in_S3+out_S1,2.3250,20.1550,22.4800
hungaroring,2020,2020-r3,DRY,OCO,31,21.8330,in_S3+out_S1,2.5910,19.4210,22.0120
hungaroring,2020,2020-r3,DRY,PER,35,22.0670,in_S3+out_S1,2.3735,19.1370,21.5105
hungaroring,2020,2020-r3,DRY,RAI,33,27.2340,in_S3+out_S1,2.8060,24.7660,27.5720
hungaroring,2020,2020-r3,DRY,RIC,43,22.0960,in_S3+out_S1,2.3830,19.0255,21.4085
hungaroring,2020,2020-r3,DRY,RUS,19,21.3690,in_S3+out_S1,4.1530,18.3085,22.4615
hungaroring,2020,2020-r3,DRY,RUS,50,22.0550,in_S3+out_S1,2.2150,19.0290,21.2440
hungaroring,2020,2020-r3,DRY,STR,35,22.5190,in_S3+out_S1,2.7600,19.6790,22.4390
hungaroring,2020,2020-r3,DRY,STR,52,22.0470,in_S3+out_S1,2.7040,18.7725,21.4765
hungaroring,2020,2020-r3,DRY,VER,36,21.3010,in_S3+out_S1,3.0135,19.0405,22.0540
hungaroring,2020,2020-r3,DRY,VET,29,21.8810,in_S3+out_S1,2.9070,19.0690,21.9760
hungaroring,2022,2022-r13,MISTA,ALB,21,21.7870,in_S3+out_S1,2.5840,19.0495,21.6335
hungaroring,2022,2022-r13,MISTA,ALO,21,22.0690,in_S3+out_S1,2.3930,19.8325,22.2255
hungaroring,2022,2022-r13,MISTA,BOT,26,22.2810,in_S3+out_S1,2.3395,19.3275,21.6670
hungaroring,2022,2022-r13,MISTA,GAS,16,21.6910,in_S3+out_S1,2.9180,19.5205,22.4385
hungaroring,2022,2022-r13,MISTA,HAM,19,21.6790,in_S3+out_S1,2.5050,18.7030,21.2080
hungaroring,2022,2022-r13,MISTA,HAM,51,22.0430,in_S3+out_S1,2.6100,19.9175,22.5275
hungaroring,2022,2022-r13,MISTA,LAT,18,21.8350,in_S3+out_S1,2.6805,19.3670,22.0475
hungaroring,2022,2022-r13,MISTA,LAT,56,28.7770,in_S3+out_S1,2.8670,26.2930,29.1600
hungaroring,2022,2022-r13,MISTA,LEC,21,21.7620,in_S3+out_S1,2.3140,18.6745,20.9885
hungaroring,2022,2022-r13,MISTA,LEC,39,21.9780,in_S3+out_S1,2.4960,20.1280,22.6240
hungaroring,2022,2022-r13,MISTA,LEC,54,21.5630,in_S3+out_S1,2.7700,19.5275,22.2975
hungaroring,2022,2022-r13,MISTA,MAG,35,23.2290,in_S3+out_S1,2.3660,20.3240,22.6900
hungaroring,2022,2022-r13,MISTA,MSC,21,22.9580,in_S3+out_S1,2.6440,19.4675,22.1115
hungaroring,2022,2022-r13,MISTA,NOR,14,23.6390,in_S3+out_S1,3.4450,20.7420,24.1870
hungaroring,2022,2022-r13,MISTA,NOR,42,21.8680,in_S3+out_S1,2.7865,19.3440,22.1305
hungaroring,2022,2022-r13,MISTA,OCO,23,23.6060,in_S3+out_S1,2.2610,21.1485,23.4095
hungaroring,2022,2022-r13,MISTA,PER,18,21.1200,in_S3+out_S1,2.5295,17.8550,20.3845
hungaroring,2022,2022-r13,MISTA,PER,42,21.1570,in_S3+out_S1,2.6890,18.8960,21.5850
hungaroring,2022,2022-r13,MISTA,RIC,15,21.5520,in_S3+out_S1,3.4290,18.9010,22.3300
hungaroring,2022,2022-r13,MISTA,RUS,16,22.7810,in_S3+out_S1,2.6705,19.9095,22.5800
hungaroring,2022,2022-r13,MISTA,RUS,39,21.7110,in_S3+out_S1,2.4290,18.8330,21.2620
hungaroring,2022,2022-r13,MISTA,SAI,17,22.8230,in_S3+out_S1,2.5840,19.9555,22.5395
hungaroring,2022,2022-r13,MISTA,STR,14,21.7580,in_S3+out_S1,2.6470,18.5170,21.1640
hungaroring,2022,2022-r13,MISTA,TSU,13,21.5900,in_S3+out_S1,2.8500,19.2280,22.0780
hungaroring,2022,2022-r13,MISTA,TSU,51,22.1050,in_S3+out_S1,2.8670,20.8315,23.6985
hungaroring,2022,2022-r13,MISTA,VER,16,21.3480,in_S3+out_S1,2.3355,18.2020,20.5375
hungaroring,2022,2022-r13,MISTA,VER,38,21.1850,in_S3+out_S1,2.2000,17.9720,20.1720
hungaroring,2022,2022-r13,MISTA,VET,15,21.3560,in_S3+out_S1,2.7210,17.8925,20.6135
hungaroring,2022,2022-r13,MISTA,ZHO,27,22.2500,in_S3+out_S1,2.6150,20.5930,23.2080
hungaroring,2022,2022-r13,MISTA,ZHO,51,28.2580,in_S3+out_S1,2.7150,25.9385,28.6535
hungaroring,2023,2023-r11,DRY,ALB,8,22.0930,in_S3+out_S1,2.2705,18.5590,20.8295
hungaroring,2023,2023-r11,DRY,ALB,31,21.7340,in_S3+out_S1,2.3350,18.8510,21.1860
hungaroring,2023,2023-r11,DRY,ALO,20,22.8900,in_S3+out_S1,2.7475,19.3455,22.0930
hungaroring,2023,2023-r11,DRY,ALO,43,24.0930,in_S3+out_S1,2.7160,20.5480,23.2640
hungaroring,2023,2023-r11,DRY,BOT,9,22.0940,in_S3+out_S1,2.6950,18.8950,21.5900
hungaroring,2023,2023-r11,DRY,BOT,40,23.4060,in_S3+out_S1,2.4260,20.3625,22.7885
hungaroring,2023,2023-r11,DRY,HAM,16,21.9530,in_S3+out_S1,2.5195,18.4715,20.9910
hungaroring,2023,2023-r11,DRY,HAM,49,21.7340,in_S3+out_S1,3.0620,18.6240,21.6860
hungaroring,2023,2023-r11,DRY,HUL,16,22.8280,in_S3+out_S1,2.4435,19.4410,21.8845
hungaroring,2023,2023-r11,DRY,HUL,38,21.9840,in_S3+out_S1,2.3940,18.6165,21.0105
hungaroring,2023,2023-r11,DRY,LEC,17,28.4520,in_S3+out_S1,2.1150,24.9360,27.0510
hungaroring,2023,2023-r11,DRY,LEC,43,21.4210,in_S3+out_S1,2.1620,17.7485,19.9105
hungaroring,2023,2023-r11,DRY,MAG,14,22.7180,in_S3+out_S1,2.2680,19.5620,21.8300
hungaroring,2023,2023-r11,DRY,MAG,41,22.1720,in_S3+out_S1,2.8150,18.9885,21.8035
hungaroring,2023,2023-r11,DRY,NOR,17,21.5470,in_S3+out_S1,2.3670,17.5830,19.9500
hungaroring,2023,2023-r11,DRY,NOR,44,21.5150,in_S3+out_S1,2.4410,18.1800,20.6210
hungaroring,2023,2023-r11,DRY,PER,24,21.8750,in_S3+out_S1,2.3005,18.8595,21.1600
hungaroring,2023,2023-r11,DRY,PER,42,20.9050,in_S3+out_S1,2.8055,17.6915,20.4970
hungaroring,2023,2023-r11,DRY,PIA,18,21.1560,in_S3+out_S1,2.3715,18.0545,20.4260
hungaroring,2023,2023-r11,DRY,PIA,42,21.9840,in_S3+out_S1,2.6355,19.0930,21.7285
hungaroring,2023,2023-r11,DRY,RIC,18,21.9840,in_S3+out_S1,2.4755,18.8885,21.3640
hungaroring,2023,2023-r11,DRY,RIC,29,22.1870,in_S3+out_S1,2.3390,18.6945,21.0335
hungaroring,2023,2023-r11,DRY,RUS,28,21.8590,in_S3+out_S1,2.4295,18.5465,20.9760
hungaroring,2023,2023-r11,DRY,RUS,46,21.6400,in_S3+out_S1,1.9325,17.9705,19.9030
hungaroring,2023,2023-r11,DRY,SAI,15,21.4060,in_S3+out_S1,2.6220,18.1990,20.8210
hungaroring,2023,2023-r11,DRY,SAI,44,22.0300,in_S3+out_S1,2.7010,19.0365,21.7375
hungaroring,2023,2023-r11,DRY,SAR,13,23.9990,in_S3+out_S1,2.4220,20.8830,23.3050
hungaroring,2023,2023-r11,DRY,SAR,34,22.2030,in_S3+out_S1,2.6460,19.1525,21.7985
hungaroring,2023,2023-r11,DRY,STR,9,21.9370,in_S3+out_S1,2.5620,18.4575,21.0195
