gara,giro,pilota,team,pos,compound,stint,life,pit,tempo_giro,sesT,gap_leader,status
Monaco,39,HUL,Audi,13.0,HARD,2,27,False,81.961,6441.923,97.313,1
Monaco,40,HUL,Audi,13.0,HARD,2,28,False,82.432,6524.355,102.988,1
Monaco,41,HUL,Audi,13.0,HARD,2,29,False,81.902,6606.257,108.824,1
Monaco,42,HUL,Audi,13.0,HARD,2,30,False,81.921,6688.178,114.403,1
Monaco,43,HUL,Audi,13.0,HARD,2,31,False,81.492,6769.67,118.824,1
Monaco,44,HUL,Audi,12.0,HARD,2,32,False,80.026,6849.696,123.134,1
Monaco,45,HUL,Audi,12.0,HARD,2,33,False,81.175,6930.871,127.206,1
Monaco,46,HUL,Audi,12.0,HARD,2,34,False,82.241,7013.112,132.471,1
Monaco,47,HUL,Audi,12.0,HARD,2,35,False,82.282,7095.394,139.181,1
Monaco,48,HUL,Audi,12.0,HARD,2,36,False,80.325,7175.719,143.259,1
Monaco,49,HUL,Audi,12.0,HARD,2,37,False,79.608,7255.327,146.74,1
Monaco,50,HUL,Audi,12.0,HARD,2,38,False,80.552,7335.879,150.434,1
Monaco,51,HUL,Audi,12.0,HARD,2,39,False,81.379,7417.258,155.876,1
Monaco,52,HUL,Audi,12.0,HARD,2,40,False,79.399,7496.657,159.057,1
Monaco,53,HUL,Audi,12.0,HARD,2,41,False,83.001,7579.658,165.321,1
Monaco,54,HUL,Audi,12.0,HARD,2,42,False,78.069,7657.727,167.501,1
Monaco,55,HUL,Audi,12.0,HARD,2,43,False,78.879,7736.606,171.39,1
Monaco,56,HUL,Audi,12.0,HARD,2,44,False,78.959,7815.565,175.047,1
Monaco,57,HUL,Audi,12.0,HARD,2,45,False,79.124,7894.689,179.033,1
Monaco,58,HUL,Audi,12.0,HARD,2,46,True,109.494,8004.183,212.715,124
Monaco,59,HUL,Audi,13.0,HARD,3,47,True,114.002,8118.185,250.66,4
Monaco,60,HUL,Audi,13.0,HARD,4,48,True,95.614,8213.799,263.802,4
Monaco,61,HUL,Audi,13.0,HARD,4,49,False,119.046,8332.845,246.103,4
Monaco,62,HUL,Audi,13.0,HARD,4,50,False,91.763,8424.608,217.505,4
Monaco,63,HUL,Audi,13.0,HARD,4,51,False,84.041,8508.649,181.134,4
Monaco,64,HUL,Audi,13.0,HARD,4,52,False,82.177,8590.826,130.473,412
Monaco,65,HUL,Audi,12.0,HARD,4,53,True,113.34,8704.166,124.59,24
Monaco,66,HUL,Audi,12.0,HARD,5,54,True,108.126,8812.292,121.534,4
Monaco,67,HUL,Audi,12.0,HARD,5,55,True,2131.749,10944.073,2147.833,451
Monaco,68,HUL,Audi,12.0,SOFT,6,1,True,145.851,11089.924,30.864,14
Monaco,69,HUL,Audi,12.0,SOFT,7,2,True,89.974,11179.898,17.365,4
Monaco,70,HUL,Audi,13.0,SOFT,7,3,False,153.488,11333.359,3.559,41
Monaco,71,HUL,Audi,10.0,SOFT,7,4,False,89.192,11422.551,12.48,12
Monaco,72,HUL,Audi,8.0,SOFT,7,5,False,79.754,11502.305,16.497,1
Monaco,73,HUL,Audi,9.0,SOFT,7,6,False,80.075,11582.38,21.987,1
Monaco,74,HUL,Audi,9.0,SOFT,7,7,False,76.748,11659.128,24.777,1
Monaco,75,HUL,Audi,9.0,SOFT,7,8,False,76.353,11735.481,27.122,1
Monaco,76,HUL,Audi,9.0,SOFT,7,9,False,76.734,11812.215,30.375,1
Monaco,77,HUL,Audi,9.0,SOFT,7,10,False,76.49,11888.705,33.137,1
Monaco,78,HUL,Audi,9.0,SOFT,7,11,False,76.511,11965.216,34.034,1
Monaco,1,LAW,Racing Bulls,9.0,MEDIUM,1,1,False,91.318,3411.184,8.793,12
Monaco,2,LAW,Racing Bulls,9.0,MEDIUM,1,2,False,80.669,3491.853,11.809,1
Monaco,3,LAW,Racing Bulls,9.0,MEDIUM,1,3,False,80.394,3572.247,15.207,1
Monaco,4,LAW,Racing Bulls,9.0,MEDIUM,1,4,False,79.683,3651.93,17.842,1
Monaco,5,LAW,Racing Bulls,9.0,MEDIUM,1,5,False,79.307,3731.237,20.488,1
Monaco,6,LAW,Racing Bulls,9.0,MEDIUM,1,6,False,79.546,3810.783,23.311,1
Monaco,7,LAW,Racing Bulls,9.0,MEDIUM,1,7,False,79.053,3889.836,26.314,1
Monaco,8,LAW,Racing Bulls,9.0,MEDIUM,1,8,False,78.861,3968.697,28.891,1
Monaco,9,LAW,Racing Bulls,9.0,MEDIUM,1,9,False,78.481,4047.178,31.074,1
Monaco,10,LAW,Racing Bulls,9.0,MEDIUM,1,10,False,78.474,4125.652,32.481,1
Monaco,11,LAW,Racing Bulls,9.0,MEDIUM,1,11,False,78.543,4204.195,32.801,1
Monaco,12,LAW,Racing Bulls,9.0,MEDIUM,1,12,False,78.483,4282.678,33.854,1
Monaco,13,LAW,Racing Bulls,9.0,MEDIUM,1,13,False,78.515,4361.193,35.056,1
Monaco,14,LAW,Racing Bulls,9.0,MEDIUM,1,14,False,78.624,4439.817,36.458,1
Monaco,15,LAW,Racing Bulls,9.0,MEDIUM,1,15,False,78.529,4518.346,37.794,1
Monaco,16,LAW,Racing Bulls,9.0,MEDIUM,1,16,False,78.72,4597.066,39.274,1
Monaco,17,LAW,Racing Bulls,9.0,MEDIUM,1,17,False,78.793,4675.859,41.017,1
Monaco,18,LAW,Racing Bulls,9.0,MEDIUM,1,18,False,78.958,4754.817,43.173,1
Monaco,19,LAW,Racing Bulls,9.0,MEDIUM,1,19,False,78.941,4833.758,46.053,1
Monaco,20,LAW,Racing Bulls,9.0,MEDIUM,1,20,False,78.858,4912.616,48.443,1
Monaco,21,LAW,Racing Bulls,9.0,MEDIUM,1,21,False,78.962,4991.578,50.755,1
Monaco,22,LAW,Racing Bulls,9.0,MEDIUM,1,22,False,79.047,5070.625,53.433,1
Monaco,23,LAW,Racing Bulls,9.0,MEDIUM,1,23,False,79.026,5149.651,55.921,1
Monaco,24,LAW,Racing Bulls,9.0,MEDIUM,1,24,False,78.926,5228.577,58.178,1
Monaco,25,LAW,Racing Bulls,9.0,MEDIUM,1,25,False,78.88,5307.457,60.17,1
Monaco,26,LAW,Racing Bulls,9.0,MEDIUM,1,26,False,79.062,5386.519,62.268,1
Monaco,27,LAW,Racing Bulls,9.0,MEDIUM,1,27,False,79.058,5465.577,64.036,1
Monaco,28,LAW,Racing Bulls,9.0,MEDIUM,1,28,False,78.744,5544.321,66.136,1
Monaco,29,LAW,Racing Bulls,9.0,MEDIUM,1,29,False,78.998,5623.319,68.177,1
Monaco,30,LAW,Racing Bulls,9.0,MEDIUM,1,30,False,78.493,5701.812,69.832,1
Monaco,31,LAW,Racing Bulls,9.0,MEDIUM,1,31,False,78.7,5780.512,71.915,1
Monaco,32,LAW,Racing Bulls,9.0,MEDIUM,1,32,False,79.291,5859.803,74.418,1
Monaco,33,LAW,Racing Bulls,9.0,MEDIUM,1,33,False,81.305,5941.108,78.861,1
Monaco,34,LAW,Racing Bulls,9.0,MEDIUM,1,34,False,79.949,6021.057,81.609,1
Monaco,35,LAW,Racing Bulls,9.0,MEDIUM,1,35,False,78.97,6100.027,84.388,1
Monaco,36,LAW,Racing Bulls,9.0,MEDIUM,1,36,False,78.634,6178.661,86.666,1
Monaco,37,LAW,Racing Bulls,9.0,MEDIUM,1,37,False,78.602,6257.263,71.673,1
Monaco,38,LAW,Racing Bulls,9.0,MEDIUM,1,38,False,78.451,6335.714,67.91,1
Monaco,39,LAW,Racing Bulls,9.0,MEDIUM,1,39,False,78.449,6414.163,69.553,1
Monaco,40,LAW,Racing Bulls,9.0,MEDIUM,1,40,False,78.576,6492.739,71.372,1
Monaco,41,LAW,Racing Bulls,9.0,MEDIUM,1,41,False,78.752,6571.491,74.058,1
Monaco,42,LAW,Racing Bulls,9.0,MEDIUM,1,42,False,81.09,6652.581,78.806,1
Monaco,43,LAW,Racing Bulls,9.0,MEDIUM,1,43,False,79.403,6731.984,81.138,1
Monaco,44,LAW,Racing Bulls,8.0,MEDIUM,1,44,True,97.323,6829.307,102.745,1
Monaco,45,LAW,Racing Bulls,8.0,SOFT,2,5,True,84.98,6914.287,110.622,1
Monaco,46,LAW,Racing Bulls,8.0,SOFT,2,6,False,78.88,6993.167,112.526,1
Monaco,47,LAW,Racing Bulls,8.0,SOFT,2,7,False,77.982,7071.149,114.936,1
Monaco,48,LAW,Racing Bulls,8.0,SOFT,2,8,False,77.937,7149.086,116.626,1
Monaco,49,LAW,Racing Bulls,8.0,SOFT,2,9,False,77.784,7226.87,118.283,1
Monaco,50,LAW,Racing Bulls,8.0,SOFT,2,10,False,77.257,7304.127,118.682,1
Monaco,51,LAW,Racing Bulls,8.0,SOFT,2,11,False,77.506,7381.633,120.251,1
Monaco,52,LAW,Racing Bulls,8.0,SOFT,2,12,False,77.705,7459.338,121.738,1
Monaco,53,LAW,Racing Bulls,8.0,SOFT,2,13,False,77.812,7537.15,122.813,1
Monaco,54,LAW,Racing Bulls,8.0,SOFT,2,14,False,77.528,7614.678,124.452,1
Monaco,55,LAW,Racing Bulls,8.0,SOFT,2,15,False,77.644,7692.322,127.106,1
Monaco,56,LAW,Racing Bulls,8.0,SOFT,2,16,False,78.018,7770.34,129.822,1
Monaco,57,LAW,Racing Bulls,8.0,SOFT,2,17,False,77.57,7847.91,132.254,1
Monaco,58,LAW,Racing Bulls,8.0,SOFT,2,18,False,78.581,7926.491,135.023,12
Monaco,59,LAW,Racing Bulls,8.0,SOFT,2,19,False,107.233,8033.724,166.199,24
Monaco,60,LAW,Racing Bulls,8.0,SOFT,2,20,True,114.186,8147.91,197.913,4
Monaco,61,LAW,Racing Bulls,8.0,SOFT,3,21,True,87.188,8235.098,148.356,4
Monaco,62,LAW,Racing Bulls,8.0,SOFT,3,22,False,104.492,8339.59,132.487,4
Monaco,63,LAW,Racing Bulls,8.0,SOFT,3,23,False,103.665,8443.255,115.74,4
Monaco,64,LAW,Racing Bulls,8.0,SOFT,3,24,False,79.559,8522.814,62.461,4
Monaco,65,LAW,Racing Bulls,7.0,SOFT,3,25,False,80.385,8603.199,23.623,412
Monaco,66,LAW,Racing Bulls,7.0,SOFT,3,26,True,115.503,8718.702,27.944,24
Monaco,67,LAW,Racing Bulls,7.0,SOFT,4,7,True,103.746,8822.448,26.208,4
Monaco,68,LAW,Racing Bulls,7.0,SOFT,4,8,True,2253.624,11076.1,17.04,451
Monaco,69,LAW,Racing Bulls,7.0,SOFT,5,7,True,95.103,11171.203,8.67,4
Monaco,70,LAW,Racing Bulls,7.0,SOFT,5,8,False,160.996,11332.214,2.414,41
Monaco,71,LAW,Racing Bulls,7.0,SOFT,5,9,False,88.68,11420.894,10.823,12
Monaco,72,LAW,Racing Bulls,6.0,SOFT,5,10,False,79.113,11500.007,14.199,1
Monaco,73,LAW,Racing Bulls,6.0,SOFT,5,11,False,77.645,11577.652,17.259,1
Monaco,74,LAW,Racing Bulls,6.0,SOFT,5,12,False,76.396,11654.048,19.697,1
Monaco,75,LAW,Racing Bulls,6.0,SOFT,5,13,False,76.047,11730.095,21.736,1
Monaco,76,LAW,Racing Bulls,6.0,SOFT,5,14,False,75.754,11805.849,24.009,1
Monaco,77,LAW,Racing Bulls,6.0,SOFT,5,15,False,75.893,11881.742,26.174,1
Monaco,78,LAW,Racing Bulls,6.0,SOFT,5,16,False,75.963,11957.705,26.523,1
Monaco,1,LEC,Ferrari,3.0,MEDIUM,1,1,False,85.514,3405.38,2.989,12
Monaco,2,LEC,Ferrari,3.0,MEDIUM,1,2,False,78.553,3483.933,3.889,1
Monaco,3,LEC,Ferrari,3.0,MEDIUM,1,3,False,77.793,3561.726,4.686,1
Monaco,4,LEC,Ferrari,3.0,MEDIUM,1,4,False,77.47,3639.196,5.108,1
Monaco,5,LEC,Ferrari,3.0,MEDIUM,1,5,False,77.655,3716.851,6.102,1
Monaco,6,LEC,Ferrari,3.0,MEDIUM,1,6,False,77.74,3794.591,7.119,1
Monaco,7,LEC,Ferrari,3.0,MEDIUM,1,7,False,77.338,3871.929,8.407,1
Monaco,8,LEC,Ferrari,3.0,MEDIUM,1,8,False,76.909,3948.838,9.032,1
Monaco,9,LEC,Ferrari,3.0,MEDIUM,1,9,False,77.188,4026.026,9.922,1
Monaco,10,LEC,Ferrari,3.0,MEDIUM,1,10,False,76.84,4102.866,9.695,1
Monaco,11,LEC,Ferrari,3.0,MEDIUM,1,11,False,77.013,4179.879,8.485,1
Monaco,12,LEC,Ferrari,3.0,MEDIUM,1,12,False,77.56,4257.439,8.615,1
Monaco,13,LEC,Ferrari,3.0,MEDIUM,1,13,False,77.081,4334.52,8.383,1
Monaco,14,LEC,Ferrari,3.0,MEDIUM,1,14,False,77.156,4411.676,8.317,1
Monaco,15,LEC,Ferrari,3.0,MEDIUM,1,15,False,77.313,4488.989,8.437,1
Monaco,16,LEC,Ferrari,3.0,MEDIUM,1,16,False,77.015,4566.004,8.212,1
Monaco,17,LEC,Ferrari,3.0,MEDIUM,1,17,False,77.688,4643.692,8.85,1
Monaco,18,LEC,Ferrari,3.0,MEDIUM,1,18,False,77.363,4721.055,9.411,1
Monaco,19,LEC,Ferrari,3.0,MEDIUM,1,19,False,77.698,4798.753,11.048,1
Monaco,20,LEC,Ferrari,3.0,MEDIUM,1,20,False,77.219,4875.972,11.799,1
Monaco,21,LEC,Ferrari,3.0,MEDIUM,1,21,False,76.881,4952.853,12.03,1
Monaco,22,LEC,Ferrari,3.0,MEDIUM,1,22,False,76.971,5029.824,12.632,1
Monaco,23,LEC,Ferrari,3.0,MEDIUM,1,23,False,77.884,5107.708,13.978,1
Monaco,24,LEC,Ferrari,3.0,MEDIUM,1,24,False,76.955,5184.663,14.264,1
Monaco,25,LEC,Ferrari,3.0,MEDIUM,1,25,False,76.983,5261.646,14.359,1
Monaco,26,LEC,Ferrari,3.0,MEDIUM,1,26,False,77.021,5338.667,14.416,1
Monaco,27,LEC,Ferrari,3.0,MEDIUM,1,27,False,77.168,5415.835,14.294,1
Monaco,28,LEC,Ferrari,2.0,MEDIUM,1,28,False,77.572,5493.407,15.222,1
Monaco,29,LEC,Ferrari,2.0,MEDIUM,1,29,False,77.188,5570.595,15.453,1
Monaco,30,LEC,Ferrari,2.0,MEDIUM,1,30,False,77.07,5647.665,15.685,1
Monaco,31,LEC,Ferrari,2.0,MEDIUM,1,31,False,77.579,5725.244,16.647,1
Monaco,32,LEC,Ferrari,2.0,MEDIUM,1,32,False,77.919,5803.163,17.778,1
Monaco,33,LEC,Ferrari,2.0,MEDIUM,1,33,False,77.666,5880.829,18.582,1
Monaco,34,LEC,Ferrari,2.0,MEDIUM,1,34,False,77.907,5958.736,19.288,1
Monaco,35,LEC,Ferrari,3.0,MEDIUM,1,35,True,96.5,6055.236,39.597,1
Monaco,36,LEC,Ferrari,3.0,HARD,2,1,True,83.426,6138.662,46.667,1
Monaco,37,LEC,Ferrari,3.0,HARD,2,2,False,77.652,6216.314,30.724,1
Monaco,38,LEC,Ferrari,3.0,HARD,2,3,False,76.872,6293.186,25.382,1
Monaco,39,LEC,Ferrari,3.0,HARD,2,4,False,76.569,6369.755,25.145,1
Monaco,40,LEC,Ferrari,3.0,HARD,2,5,False,76.564,6446.319,24.952,1
Monaco,41,LEC,Ferrari,3.0,HARD,2,6,False,77.872,6524.191,26.758,1
Monaco,42,LEC,Ferrari,3.0,HARD,2,7,False,77.536,6601.727,27.952,1
Monaco,43,LEC,Ferrari,3.0,HARD,2,8,False,76.574,6678.301,27.455,1
Monaco,44,LEC,Ferrari,3.0,HARD,2,9,False,76.345,6754.646,28.084,1
Monaco,45,LEC,Ferrari,3.0,HARD,2,10,False,76.538,6831.184,27.519,1
Monaco,46,LEC,Ferrari,3.0,HARD,2,11,False,76.271,6907.455,26.814,1
Monaco,47,LEC,Ferrari,3.0,HARD,2,12,False,76.037,6983.492,27.279,1
Monaco,48,LEC,Ferrari,3.0,HARD,2,13,False,76.217,7059.709,27.249,1
Monaco,49,LEC,Ferrari,3.0,HARD,2,14,False,76.195,7135.904,27.317,1
Monaco,50,LEC,Ferrari,3.0,HARD,2,15,False,76.211,7212.115,26.67,1
Monaco,51,LEC,Ferrari,3.0,HARD,2,16,False,76.474,7288.589,27.207,1
Monaco,52,LEC,Ferrari,3.0,HARD,2,17,False,76.696,7365.285,27.685,1
Monaco,53,LEC,Ferrari,3.0,HARD,2,18,False,75.964,7441.249,26.912,1
Monaco,54,LEC,Ferrari,3.0,HARD,2,19,False,76.15,7517.399,27.173,1
Monaco,55,LEC,Ferrari,3.0,HARD,2,20,False,76.056,7593.455,28.239,1
Monaco,56,LEC,Ferrari,3.0,HARD,2,21,False,77.088,7670.543,30.025,1
Monaco,57,LEC,Ferrari,3.0,HARD,2,22,False,76.393,7746.936,31.28,1
Monaco,58,LEC,Ferrari,3.0,HARD,2,23,False,76.378,7823.314,31.846,1
Monaco,59,LEC,Ferrari,3.0,HARD,2,24,False,76.476,7899.79,32.265,1
Monaco,60,LEC,Ferrari,3.0,HARD,2,25,True,121.657,8021.447,71.45,124
Monaco,61,LEC,Ferrari,3.0,SOFT,3,5,True,115.305,8136.752,50.01,4
Monaco,62,LEC,Ferrari,3.0,SOFT,4,6,True,94.67,8231.422,24.319,4
Monaco,63,LEC,Ferrari,3.0,SOFT,4,7,False,106.85,8338.272,10.757,4
Monaco,64,LEC,Ferrari,3.0,SOFT,4,8,False,124.443,8462.715,2.362,4
Monaco,65,LEC,Ferrari,,SOFT,4,9,False,,8834.713,255.137,412
Monaco,1,LIN,Racing Bulls,15.0,MEDIUM,1,1,False,95.957,3415.823,13.432,12
Monaco,2,LIN,Racing Bulls,15.0,MEDIUM,1,2,False,81.402,3497.225,17.181,1
Monaco,3,LIN,Racing Bulls,15.0,MEDIUM,1,3,False,80.628,3577.853,20.813,1
Monaco,4,LIN,Racing Bulls,14.0,MEDIUM,1,4,False,80.116,3657.969,23.881,1
Monaco,5,LIN,Racing Bulls,14.0,MEDIUM,1,5,False,79.419,3737.388,26.639,1
Monaco,6,LIN,Racing Bulls,14.0,MEDIUM,1,6,False,79.714,3817.102,29.63,1
Monaco,7,LIN,Racing Bulls,14.0,MEDIUM,1,7,False,79.709,3896.811,33.289,1
Monaco,8,LIN,Racing Bulls,14.0,MEDIUM,1,8,False,79.197,3976.008,36.202,1
Monaco,9,LIN,Racing Bulls,14.0,MEDIUM,1,9,False,79.162,4055.17,39.066,1
Monaco,10,LIN,Racing Bulls,14.0,MEDIUM,1,10,False,79.815,4134.985,41.814,1
Monaco,11,LIN,Racing Bulls,14.0,MEDIUM,1,11,False,78.989,4213.974,42.58,1
Monaco,12,LIN,Racing Bulls,13.0,MEDIUM,1,12,False,79.191,4293.165,44.341,1
Monaco,13,LIN,Racing Bulls,13.0,MEDIUM,1,13,False,78.999,4372.164,46.027,1
Monaco,14,LIN,Racing Bulls,13.0,MEDIUM,1,14,False,78.342,4450.506,47.147,1
Monaco,15,LIN,Racing Bulls,13.0,MEDIUM,1,15,False,78.411,4528.917,48.365,1
Monaco,16,LIN,Racing Bulls,13.0,MEDIUM,1,16,False,78.552,4607.469,49.677,1
Monaco,17,LIN,Racing Bulls,13.0,MEDIUM,1,17,False,79.406,4686.875,52.033,1
Monaco,18,LIN,Racing Bulls,13.0,MEDIUM,1,18,False,78.528,4765.403,53.759,1
Monaco,19,LIN,Racing Bulls,13.0,MEDIUM,1,19,False,78.44,4843.843,56.138,1
Monaco,20,LIN,Racing Bulls,13.0,MEDIUM,1,20,False,78.485,4922.328,58.155,1
Monaco,21,LIN,Racing Bulls,13.0,MEDIUM,1,21,False,78.458,5000.786,59.963,1
Monaco,22,LIN,Racing Bulls,13.0,MEDIUM,1,22,False,78.683,5079.469,62.277,1
Monaco,23,LIN,Racing Bulls,13.0,MEDIUM,1,23,False,78.741,5158.21,64.48,1
Monaco,24,LIN,Racing Bulls,13.0,MEDIUM,1,24,False,79.012,5237.222,66.823,1
Monaco,25,LIN,Racing Bulls,13.0,MEDIUM,1,25,False,79.152,5316.374,69.087,1
Monaco,26,LIN,Racing Bulls,13.0,MEDIUM,1,26,False,79.134,5395.508,71.257,1
Monaco,27,LIN,Racing Bulls,13.0,MEDIUM,1,27,False,79.287,5474.795,73.254,1
Monaco,28,LIN,Racing Bulls,13.0,MEDIUM,1,28,False,79.018,5553.813,75.628,1
Monaco,29,LIN,Racing Bulls,13.0,MEDIUM,1,29,False,80.515,5634.328,79.186,1
Monaco,30,LIN,Racing Bulls,13.0,MEDIUM,1,30,False,79.047,5713.375,81.395,1
Monaco,31,LIN,Racing Bulls,13.0,MEDIUM,1,31,False,79.313,5792.688,84.091,1
Monaco,32,LIN,Racing Bulls,13.0,MEDIUM,1,32,False,79.203,5871.891,86.506,1
Monaco,33,LIN,Racing Bulls,13.0,MEDIUM,1,33,False,80.074,5951.965,89.718,1
Monaco,34,LIN,Racing Bulls,13.0,MEDIUM,1,34,False,80.969,6032.934,93.486,1
Monaco,35,LIN,Racing Bulls,12.0,MEDIUM,1,35,False,81.758,6114.692,99.053,1
Monaco,36,LIN,Racing Bulls,12.0,MEDIUM,1,36,False,81.074,6195.766,103.771,1
Monaco,37,LIN,Racing Bulls,12.0,MEDIUM,1,37,False,81.122,6276.888,91.298,1
Monaco,38,LIN,Racing Bulls,12.0,MEDIUM,1,38,False,81.743,6358.631,90.827,1
Monaco,39,LIN,Racing Bulls,12.0,MEDIUM,1,39,False,82.851,6441.482,96.872,1
Monaco,40,LIN,Racing Bulls,12.0,MEDIUM,1,40,False,81.813,6523.295,101.928,1
Monaco,41,LIN,Racing Bulls,12.0,MEDIUM,1,41,False,82.619,6605.914,108.481,1
Monaco,42,LIN,Racing Bulls,12.0,MEDIUM,1,42,False,81.906,6687.82,114.045,1
Monaco,43,LIN,Racing Bulls,12.0,MEDIUM,1,43,False,81.455,6769.275,118.429,1
Monaco,44,LIN,Racing Bulls,11.0,MEDIUM,1,44,False,79.907,6849.182,122.62,1
Monaco,45,LIN,Racing Bulls,11.0,MEDIUM,1,45,False,81.326,6930.508,126.843,1
Monaco,46,LIN,Racing Bulls,11.0,MEDIUM,1,46,False,82.295,7012.803,132.162,1
Monaco,47,LIN,Racing Bulls,10.0,MEDIUM,1,47,False,82.248,7095.051,138.838,1
Monaco,48,LIN,Racing Bulls,10.0,MEDIUM,1,48,False,78.882,7173.933,141.473,1
Monaco,49,LIN,Racing Bulls,10.0,MEDIUM,1,49,False,78.655,7252.588,144.001,1
Monaco,50,LIN,Racing Bulls,10.0,MEDIUM,1,50,False,78.746,7331.334,145.889,1
Monaco,51,LIN,Racing Bulls,10.0,MEDIUM,1,51,False,78.891,7410.225,148.843,1
Monaco,52,LIN,Racing Bulls,9.0,MEDIUM,1,52,False,81.909,7492.134,154.534,1
Monaco,53,LIN,Racing Bulls,9.0,MEDIUM,1,53,False,79.248,7571.382,157.045,1
Monaco,54,LIN,Racing Bulls,9.0,MEDIUM,1,54,False,78.942,7650.324,160.098,1
Monaco,55,LIN,Racing Bulls,9.0,MEDIUM,1,55,False,79.0,7729.324,164.108,1
Monaco,56,LIN,Racing Bulls,9.0,MEDIUM,1,56,False,79.652,7808.976,168.458,1
Monaco,57,LIN,Racing Bulls,9.0,MEDIUM,1,57,False,80.994,7889.97,174.314,1
Monaco,58,LIN,Racing Bulls,9.0,MEDIUM,1,58,False,96.82,7986.79,195.322,124
Monaco,59,LIN,Racing Bulls,9.0,MEDIUM,1,59,True,111.112,8097.902,230.377,4
Monaco,60,LIN,Racing Bulls,9.0,MEDIUM,2,60,True,112.205,8210.107,260.11,4
Monaco,61,LIN,Racing Bulls,9.0,MEDIUM,2,61,False,119.596,8329.703,242.961,4
Monaco,62,LIN,Racing Bulls,9.0,MEDIUM,2,62,False,88.831,8418.534,211.431,4
Monaco,63,LIN,Racing Bulls,9.0,MEDIUM,2,63,False,85.122,8503.656,176.141,4
Monaco,64,LIN,Racing Bulls,9.0,MEDIUM,2,64,False,82.124,8585.78,125.427,412
Monaco,65,LIN,Racing Bulls,8.0,MEDIUM,2,65,True,112.993,8698.773,119.197,24
Monaco,66,LIN,Racing Bulls,8.0,MEDIUM,3,66,True,107.083,8805.856,115.098,4
Monaco,67,LIN,Racing Bulls,8.0,MEDIUM,3,67,True,2128.227,10934.178,2137.938,451
Monaco,68,LIN,Racing Bulls,8.0,SOFT,4,1,True,145.523,11079.701,20.641,14
Monaco,69,LIN,Racing Bulls,8.0,SOFT,5,1,True,92.743,11172.444,9.911,4
Monaco,70,LIN,Racing Bulls,9.0,SOFT,5,2,False,160.218,11332.571,2.771,41
Monaco,71,LIN,Racing Bulls,8.0,SOFT,5,3,False,89.062,11421.633,11.562,12
Monaco,72,LIN,Racing Bulls,7.0,SOFT,5,4,False,79.275,11500.908,15.1,1
Monaco,73,LIN,Racing Bulls,7.0,SOFT,5,5,False,78.393,11579.301,18.908,1
Monaco,74,LIN,Racing Bulls,7.0,SOFT,5,6,False,76.789,11656.09,21.739,1
Monaco,75,LIN,Racing Bulls,7.0,SOFT,5,7,False,76.245,11732.335,23.976,1
Monaco,76,LIN,Racing Bulls,7.0,SOFT,5,8,False,75.908,11808.243,26.403,1
Monaco,77,LIN,Racing Bulls,7.0,SOFT,5,9,False,75.92,11884.163,28.595,1
Monaco,78,LIN,Racing Bulls,7.0,SOFT,5,10,False,75.96,11960.123,28.941,1
Monaco,1,NOR,McLaren,8.0,MEDIUM,1,1,False,90.629,3410.495,8.104,12
Monaco,2,NOR,McLaren,8.0,MEDIUM,1,2,False,80.684,3491.179,11.135,1
Monaco,3,NOR,McLaren,8.0,MEDIUM,1,3,False,80.195,3571.374,14.334,1
Monaco,4,NOR,McLaren,8.0,MEDIUM,1,4,False,79.491,3650.865,16.777,1
Monaco,5,NOR,McLaren,8.0,MEDIUM,1,5,False,78.988,3729.853,19.104,1
Monaco,6,NOR,McLaren,8.0,MEDIUM,1,6,False,78.233,3808.086,20.614,1
Monaco,7,NOR,McLaren,8.0,MEDIUM,1,7,False,78.243,3886.329,22.807,1
Monaco,8,NOR,McLaren,8.0,MEDIUM,1,8,False,78.079,3964.408,24.602,1
Monaco,9,NOR,McLaren,8.0,MEDIUM,1,9,False,78.059,4042.467,26.363,1
Monaco,10,NOR,McLaren,8.0,MEDIUM,1,10,False,78.628,4121.095,27.924,1
Monaco,11,NOR,McLaren,8.0,MEDIUM,1,11,False,78.413,4199.508,28.114,1
Monaco,12,NOR,McLaren,8.0,MEDIUM,1,12,False,77.722,4277.23,28.406,1
Monaco,13,NOR,McLaren,8.0,MEDIUM,1,13,False,78.391,4355.621,29.484,1
Monaco,14,NOR,McLaren,8.0,MEDIUM,1,14,False,78.17,4433.791,30.432,1
Monaco,15,NOR,McLaren,8.0,MEDIUM,1,15,False,78.623,4512.414,31.862,1
Monaco,16,NOR,McLaren,8.0,MEDIUM,1,16,False,78.638,4591.052,33.26,1
Monaco,17,NOR,McLaren,8.0,MEDIUM,1,17,False,78.742,4669.794,34.952,1
Monaco,18,NOR,McLaren,8.0,MEDIUM,1,18,False,78.994,4748.788,37.144,1
Monaco,19,NOR,McLaren,8.0,MEDIUM,1,19,False,78.706,4827.494,39.789,1
Monaco,20,NOR,McLaren,8.0,MEDIUM,1,20,False,78.312,4905.806,41.633,1
Monaco,21,NOR,McLaren,8.0,MEDIUM,1,21,False,79.066,4984.872,44.049,1
Monaco,22,NOR,McLaren,8.0,MEDIUM,1,22,False,77.925,5062.797,45.605,1
Monaco,23,NOR,McLaren,8.0,MEDIUM,1,23,False,78.249,5141.046,47.316,1
Monaco,24,NOR,McLaren,8.0,MEDIUM,1,24,False,78.676,5219.722,49.323,1
Monaco,25,NOR,McLaren,8.0,MEDIUM,1,25,False,78.316,5298.038,50.751,1
