stagione,era,gara,tipo_pista,pilota,team,mescola_rel,mescola_reale,eta_inizio,giri_validi,scartati,track_temp,passo_base,degrado
2024,storico,Monza,permanente,HUL,Haas F1 Team,HARD,,2.0,25,0,46.8,84.983,0.072
2024,storico,Monza,permanente,HUL,Haas F1 Team,HARD,,2.0,19,0,44.7,83.275,0.066
2024,storico,Monza,permanente,LEC,Ferrari,MEDIUM,,2.0,13,0,49.5,84.362,0.082
2024,storico,Monza,permanente,LEC,Ferrari,HARD,,2.0,37,0,45.4,83.226,0.054
2024,storico,Monza,permanente,MAG,Haas F1 Team,MEDIUM,,2.0,12,0,49.5,85.785,-0.002
2024,storico,Monza,permanente,MAG,Haas F1 Team,HARD,,2.0,37,0,45.4,83.437,0.021
2024,storico,Monza,permanente,NOR,McLaren,MEDIUM,,2.0,12,0,49.5,84.391,0.021
2024,storico,Monza,permanente,NOR,McLaren,HARD,,2.0,15,0,46.2,83.067,-0.036
2024,storico,Monza,permanente,NOR,McLaren,HARD,,2.0,20,0,44.7,81.432,0.006
2024,storico,Monza,permanente,OCO,Alpine,HARD,,2.0,29,0,47.5,85.369,0.073
2024,storico,Monza,permanente,OCO,Alpine,MEDIUM,,2.0,20,0,44.8,84.343,0.059
2024,storico,Monza,permanente,PER,Red Bull Racing,HARD,,2.0,21,0,47.9,84.654,0.067
2024,storico,Monza,permanente,PER,Red Bull Racing,HARD,,2.0,10,0,45.8,83.473,0.04
2024,storico,Monza,permanente,PER,Red Bull Racing,MEDIUM,,2.0,17,0,44.6,82.971,0.034
2024,storico,Monza,permanente,PIA,McLaren,MEDIUM,,2.0,14,0,49.2,84.077,0.053
2024,storico,Monza,permanente,PIA,McLaren,HARD,,2.0,20,0,45.8,82.968,0.029
2024,storico,Monza,permanente,PIA,McLaren,HARD,,2.0,14,0,44.5,81.943,0.056
2024,storico,Monza,permanente,RIC,RB,MEDIUM,,2.0,8,0,50.4,85.713,-0.119
2024,storico,Monza,permanente,RIC,RB,HARD,,3.0,41,0,45.5,84.219,0.045
2024,storico,Monza,permanente,RUS,Mercedes,MEDIUM,,2.0,9,0,50.2,85.046,-0.033
2024,storico,Monza,permanente,RUS,Mercedes,HARD,,2.0,19,0,46.2,83.177,-0.013
2024,storico,Monza,permanente,RUS,Mercedes,HARD,,2.0,19,0,44.6,82.036,-0.022
2024,storico,Monza,permanente,SAI,Ferrari,MEDIUM,,2.0,16,0,48.8,84.642,0.08
2024,storico,Monza,permanente,SAI,Ferrari,HARD,,2.0,33,0,45.2,83.219,0.066
2024,storico,Monza,permanente,STR,Aston Martin,HARD,,3.0,17,0,48.6,85.558,0.048
2024,storico,Monza,permanente,STR,Aston Martin,HARD,,4.0,15,0,45.8,84.437,0.102
2024,storico,Monza,permanente,STR,Aston Martin,MEDIUM,,3.0,11,0,44.6,83.427,0.177
2024,storico,Monza,permanente,VER,Red Bull Racing,HARD,,2.0,20,0,48.1,84.918,0.057
2024,storico,Monza,permanente,VER,Red Bull Racing,HARD,,2.0,17,0,45.5,83.424,0.072
2024,storico,Monza,permanente,VER,Red Bull Racing,MEDIUM,,2.0,11,0,44.2,81.745,0.12
2024,storico,Monza,permanente,ZHO,Kick Sauber,MEDIUM,,3.0,13,0,49.5,85.942,-0.038
2024,storico,Monza,permanente,ZHO,Kick Sauber,HARD,,3.0,36,0,45.5,85.092,0.094
2024,storico,Suzuka,permanente,ALO,Aston Martin,SOFT,,4.0,9,0,38.8,97.453,0.261
2024,storico,Suzuka,permanente,ALO,Aston Martin,MEDIUM,,2.0,18,0,35.5,96.821,0.09
2024,storico,Suzuka,permanente,ALO,Aston Martin,HARD,,2.0,18,1,32.8,94.726,0.064
2024,storico,Suzuka,permanente,BOT,Kick Sauber,HARD,,2.0,14,0,36.2,96.706,0.216
2024,storico,Suzuka,permanente,BOT,Kick Sauber,HARD,,2.0,27,2,34.6,96.608,0.079
2024,storico,Suzuka,permanente,GAS,Alpine,HARD,,3.0,12,0,38.8,99.473,0.264
2024,storico,Suzuka,permanente,GAS,Alpine,MEDIUM,,2.0,14,0,35.5,98.374,0.114
2024,storico,Suzuka,permanente,GAS,Alpine,HARD,,2.0,18,1,33.0,96.642,0.059
2024,storico,Suzuka,permanente,HAM,Mercedes,HARD,,3.0,19,0,36.6,98.096,0.132
2024,storico,Suzuka,permanente,HAM,Mercedes,HARD,,2.0,14,0,35.9,95.432,0.153
2024,storico,Suzuka,permanente,HAM,Mercedes,MEDIUM,,5.0,10,2,32.1,94.082,0.214
2024,storico,Suzuka,permanente,HUL,Haas F1 Team,HARD,,2.0,26,0,36.0,96.751,0.128
2024,storico,Suzuka,permanente,HUL,Haas F1 Team,HARD,,2.0,17,1,33.0,95.325,0.069
2024,storico,Suzuka,permanente,LEC,Ferrari,MEDIUM,,3.0,22,0,36.2,97.48,0.035
2024,storico,Suzuka,permanente,LEC,Ferrari,HARD,,2.0,25,1,34.0,95.044,0.023
2024,storico,Suzuka,permanente,MAG,Haas F1 Team,MEDIUM,,3.0,18,0,36.9,99.262,0.032
2024,storico,Suzuka,permanente,MAG,Haas F1 Team,HARD,,2.0,27,2,34.6,96.654,0.083
2024,storico,Suzuka,permanente,NOR,McLaren,MEDIUM,,4.0,7,0,38.9,96.853,0.278
2024,storico,Suzuka,permanente,NOR,McLaren,HARD,,2.0,12,0,35.2,95.761,0.159
2024,storico,Suzuka,permanente,NOR,McLaren,HARD,,2.0,25,1,34.0,95.186,0.03
2024,storico,Suzuka,permanente,OCO,Alpine,HARD,,3.0,15,0,38.5,99.541,0.148
2024,storico,Suzuka,permanente,OCO,Alpine,HARD,,2.0,12,0,35.7,97.716,0.09
2024,storico,Suzuka,permanente,OCO,Alpine,MEDIUM,,2.0,17,1,33.0,96.232,0.013
2024,storico,Suzuka,permanente,PER,Red Bull Racing,MEDIUM,,4.0,10,0,38.8,96.568,0.262
2024,storico,Suzuka,permanente,PER,Red Bull Racing,MEDIUM,,2.0,16,0,35.5,96.206,0.067
2024,storico,Suzuka,permanente,PER,Red Bull Racing,HARD,,2.0,18,1,32.8,93.945,0.087
2024,storico,Suzuka,permanente,PIA,McLaren,MEDIUM,,4.0,8,0,38.8,97.631,0.284
2024,storico,Suzuka,permanente,PIA,McLaren,HARD,,2.0,17,0,35.5,96.747,0.102
2024,storico,Suzuka,permanente,PIA,McLaren,HARD,,2.0,18,1,33.0,94.802,0.116
2024,storico,Suzuka,permanente,RUS,Mercedes,HARD,,3.0,18,0,36.9,97.737,0.122
2024,storico,Suzuka,permanente,RUS,Mercedes,HARD,,2.0,13,0,36.0,95.149,0.125
2024,storico,Suzuka,permanente,RUS,Mercedes,MEDIUM,,3.0,13,2,32.2,94.404,0.151
2024,storico,Suzuka,permanente,SAI,Ferrari,MEDIUM,,3.0,11,0,38.8,97.225,0.175
2024,storico,Suzuka,permanente,SAI,Ferrari,MEDIUM,,3.0,18,0,35.6,96.469,0.061
2024,storico,Suzuka,permanente,SAI,Ferrari,HARD,,2.0,15,1,32.5,93.841,0.115
2024,storico,Suzuka,permanente,SAR,Williams,HARD,,3.0,17,0,36.6,98.968,0.016
2024,storico,Suzuka,permanente,SAR,Williams,HARD,,2.0,10,0,36.1,96.59,0.026
2024,storico,Suzuka,permanente,SAR,Williams,SOFT,,2.0,9,0,32.2,94.9,0.115
2024,storico,Suzuka,permanente,STR,Aston Martin,SOFT,,3.0,8,0,38.8,98.61,0.002
2024,storico,Suzuka,permanente,STR,Aston Martin,MEDIUM,,2.0,8,0,34.9,97.935,0.29
2024,storico,Suzuka,permanente,STR,Aston Martin,HARD,,2.0,10,0,36.1,96.761,0.287
2024,storico,Suzuka,permanente,STR,Aston Martin,SOFT,,2.0,16,1,32.8,95.844,0.155
2024,storico,Suzuka,permanente,TSU,RB,HARD,,2.0,13,0,36.1,97.17,0.208
2024,storico,Suzuka,permanente,TSU,RB,HARD,,2.0,27,2,34.6,96.342,0.048
2024,storico,Suzuka,permanente,VER,Red Bull Racing,MEDIUM,,4.0,12,0,38.8,96.437,0.203
2024,storico,Suzuka,permanente,VER,Red Bull Racing,MEDIUM,,2.0,16,0,35.6,95.617,0.108
2024,storico,Suzuka,permanente,VER,Red Bull Racing,HARD,,2.0,17,1,32.6,93.706,0.081
2024,storico,Las Vegas,cittadino,ALB,Williams,MEDIUM,,2.0,7,0,17.8,98.803,-0.384
2024,storico,Las Vegas,cittadino,ALB,Williams,HARD,,2.0,14,0,17.4,98.008,0.09
2024,storico,Las Vegas,cittadino,ALO,Aston Martin,HARD,,3.0,18,0,17.5,98.437,0.114
2024,storico,Las Vegas,cittadino,ALO,Aston Martin,HARD,,3.0,25,0,16.9,96.553,0.065
2024,storico,Las Vegas,cittadino,BOT,Kick Sauber,HARD,,2.0,15,0,17.6,99.498,0.229
2024,storico,Las Vegas,cittadino,BOT,Kick Sauber,MEDIUM,,2.0,16,0,17.1,98.594,0.138
2024,storico,Las Vegas,cittadino,BOT,Kick Sauber,HARD,,2.0,11,0,16.8,96.601,0.106
2024,storico,Las Vegas,cittadino,COL,Williams,HARD,,2.0,14,0,17.6,99.204,0.195
2024,storico,Las Vegas,cittadino,COL,Williams,MEDIUM,,2.0,8,0,17.3,97.866,-0.103
2024,storico,Las Vegas,cittadino,COL,Williams,HARD,,2.0,23,0,16.9,96.867,0.052
2024,storico,Las Vegas,cittadino,GAS,Alpine,MEDIUM,,2.0,8,0,17.8,99.234,0.348
2024,storico,Las Vegas,cittadino,HAM,Mercedes,MEDIUM,,2.0,11,0,17.7,98.648,0.072
2024,storico,Las Vegas,cittadino,HAM,Mercedes,HARD,,3.0,11,0,17.3,97.055,0.009
2024,storico,Las Vegas,cittadino,HAM,Mercedes,HARD,,3.0,20,0,16.9,95.48,0.079
2024,storico,Las Vegas,cittadino,HUL,Haas F1 Team,MEDIUM,,2.0,12,0,17.7,98.998,0.247
2024,storico,Las Vegas,cittadino,HUL,Haas F1 Team,HARD,,2.0,17,0,17.2,97.634,0.103
2024,storico,Las Vegas,cittadino,HUL,Haas F1 Team,HARD,,2.0,16,0,16.8,96.585,-0.003
2024,storico,Las Vegas,cittadino,LAW,RB,MEDIUM,,2.0,9,0,17.7,99.404,0.191
2024,storico,Las Vegas,cittadino,LAW,RB,HARD,,3.0,25,0,17.2,98.737,0.097
2024,storico,Las Vegas,cittadino,LAW,RB,HARD,,3.0,9,0,16.8,97.033,0.026
2024,storico,Las Vegas,cittadino,LEC,Ferrari,MEDIUM,,2.0,7,0,17.8,98.329,0.46
2024,storico,Las Vegas,cittadino,LEC,Ferrari,HARD,,2.0,20,0,17.4,97.13,-0.015
2024,storico,Las Vegas,cittadino,LEC,Ferrari,HARD,,2.0,15,0,16.8,95.674,0.019
2024,storico,Las Vegas,cittadino,MAG,Haas F1 Team,MEDIUM,,2.0,15,0,17.6,98.923,0.212
2024,storico,Las Vegas,cittadino,MAG,Haas F1 Team,HARD,,2.0,32,0,17.0,96.557,-0.01
2024,storico,Las Vegas,cittadino,NOR,McLaren,MEDIUM,,2.0,7,0,17.8,98.848,0.166
2024,storico,Las Vegas,cittadino,NOR,McLaren,HARD,,2.0,19,0,17.4,97.795,0.039
2024,storico,Las Vegas,cittadino,NOR,McLaren,HARD,,2.0,16,0,16.9,95.527,-0.06
2024,storico,Las Vegas,cittadino,OCO,Alpine,MEDIUM,,2.0,9,0,17.7,99.367,0.239
2024,storico,Las Vegas,cittadino,OCO,Alpine,HARD,,2.0,31,0,17.1,98.207,0.099
2024,storico,Las Vegas,cittadino,PER,Red Bull Racing,HARD,,2.0,15,0,17.6,98.882,0.102
2024,storico,Las Vegas,cittadino,PER,Red Bull Racing,MEDIUM,,2.0,13,0,17.2,97.883,0.094
2024,storico,Las Vegas,cittadino,PER,Red Bull Racing,HARD,,2.0,17,0,16.8,96.326,0.03
2024,storico,Las Vegas,cittadino,PIA,McLaren,MEDIUM,,2.0,8,0,17.8,99.01,0.295
2024,storico,Las Vegas,cittadino,PIA,McLaren,HARD,,2.0,13,0,17.4,97.942,0.108
2024,storico,Las Vegas,cittadino,PIA,McLaren,HARD,,2.0,23,0,16.9,96.598,0.033
2024,storico,Las Vegas,cittadino,RUS,Mercedes,MEDIUM,,3.0,10,0,17.7,98.136,0.042
2024,storico,Las Vegas,cittadino,RUS,Mercedes,HARD,,3.0,18,0,17.3,97.359,0.034
2024,storico,Las Vegas,cittadino,RUS,Mercedes,HARD,,3.0,15,0,16.8,95.946,0.06
2024,storico,Las Vegas,cittadino,SAI,Ferrari,MEDIUM,,2.0,8,0,17.8,98.394,0.235
2024,storico,Las Vegas,cittadino,SAI,Ferrari,HARD,,2.0,15,0,17.4,97.477,-0.061
2024,storico,Las Vegas,cittadino,SAI,Ferrari,HARD,,2.0,20,0,16.9,95.875,0.01
2024,storico,Las Vegas,cittadino,STR,Aston Martin,MEDIUM,,3.0,7,0,17.8,99.006,-0.349
2024,storico,Las Vegas,cittadino,STR,Aston Martin,HARD,,3.0,17,0,17.4,98.424,0.056
2024,storico,Las Vegas,cittadino,STR,Aston Martin,HARD,,3.0,20,0,16.8,97.179,0.015
2024,storico,Las Vegas,cittadino,TSU,RB,MEDIUM,,2.0,8,0,17.8,99.071,0.315
2024,storico,Las Vegas,cittadino,TSU,RB,HARD,,3.0,17,0,17.4,98.177,0.052
2024,storico,Las Vegas,cittadino,TSU,RB,HARD,,3.0,20,0,16.8,96.957,0.008
2024,storico,Las Vegas,cittadino,VER,Red Bull Racing,MEDIUM,,2.0,9,0,17.7,98.472,0.12
2024,storico,Las Vegas,cittadino,VER,Red Bull Racing,HARD,,2.0,13,0,17.4,97.524,-0.007
2024,storico,Las Vegas,cittadino,VER,Red Bull Racing,HARD,,2.0,21,0,16.9,96.248,0.019
2024,storico,Las Vegas,cittadino,ZHO,Kick Sauber,MEDIUM,,3.0,9,0,17.7,99.307,0.235
2024,storico,Las Vegas,cittadino,ZHO,Kick Sauber,HARD,,3.0,21,0,17.3,98.775,0.097
2024,storico,Las Vegas,cittadino,ZHO,Kick Sauber,HARD,,2.0,15,0,16.8,96.324,0.027
2024,storico,Mexico City,permanente,ALO,Aston Martin,MEDIUM,,8.0,7,0,36.5,82.722,0.259
2024,storico,Mexico City,permanente,BOT,Kick Sauber,HARD,,8.0,42,0,37.8,82.879,0.035
2024,storico,Mexico City,permanente,BOT,Kick Sauber,MEDIUM,,3.0,20,0,31.3,81.085,0.107
2024,storico,Mexico City,permanente,COL,Williams,HARD,,7.0,40,0,37.8,82.551,0.027
2024,storico,Mexico City,permanente,COL,Williams,MEDIUM,,2.0,21,0,31.6,80.09,0.092
2024,storico,Mexico City,permanente,GAS,Alpine,MEDIUM,,7.0,21,0,37.0,82.301,0.112
2024,storico,Mexico City,permanente,GAS,Alpine,HARD,,2.0,41,0,33.1,81.274,0.027
2024,storico,Mexico City,permanente,HAM,Mercedes,MEDIUM,,7.0,21,0,37.0,81.998,0.073
2024,storico,Mexico City,permanente,HAM,Mercedes,HARD,,2.0,41,0,33.1,80.371,0.026
2024,storico,Mexico City,permanente,HUL,Haas F1 Team,MEDIUM,,7.0,22,0,37.1,82.413,0.102
2024,storico,Mexico City,permanente,HUL,Haas F1 Team,HARD,,2.0,40,0,33.1,80.748,0.035
2024,storico,Mexico City,permanente,LAW,RB,HARD,,7.0,32,0,37.9,82.693,0.068
2024,storico,Mexico City,permanente,LAW,RB,MEDIUM,,2.0,24,0,32.7,81.302,0.043
2024,storico,Mexico City,permanente,LEC,Ferrari,MEDIUM,,7.0,24,0,37.3,81.262,0.073
2024,storico,Mexico City,permanente,LEC,Ferrari,HARD,,2.0,35,0,33.1,80.156,0.051
2024,storico,Mexico City,permanente,MAG,Haas F1 Team,MEDIUM,,7.0,23,0,37.3,82.232,0.109
2024,storico,Mexico City,permanente,MAG,Haas F1 Team,HARD,,2.0,40,0,33.0,80.637,0.017
2024,storico,Mexico City,permanente,NOR,McLaren,MEDIUM,,7.0,22,0,37.3,81.724,0.077
2024,storico,Mexico City,permanente,NOR,McLaren,HARD,,2.0,40,0,33.0,79.691,0.022
2024,storico,Mexico City,permanente,OCO,Alpine,HARD,,7.0,41,0,37.8,82.938,0.03
2024,storico,Mexico City,permanente,OCO,Alpine,MEDIUM,,2.0,21,0,31.3,80.659,0.05
2024,storico,Mexico City,permanente,PER,Red Bull Racing,HARD,,7.0,11,0,36.5,82.367,0.112
2024,storico,Mexico City,permanente,PER,Red Bull Racing,MEDIUM,,2.0,21,0,39.0,81.659,0.175
2024,storico,Mexico City,permanente,PER,Red Bull Racing,MEDIUM,,2.0,23,0,32.2,80.97,0.119
2024,storico,Mexico City,permanente,PIA,McLaren,MEDIUM,,7.0,30,0,37.8,82.231,0.024
2024,storico,Mexico City,permanente,PIA,McLaren,HARD,,2.0,31,0,32.2,80.064,0.018
2024,storico,Mexico City,permanente,RUS,Mercedes,MEDIUM,,7.0,24,0,37.3,82.04,0.045
2024,storico,Mexico City,permanente,RUS,Mercedes,HARD,,2.0,39,0,32.8,80.731,0.044
2024,storico,Mexico City,permanente,SAI,Ferrari,MEDIUM,,7.0,25,0,37.4,81.284,0.045
2024,storico,Mexico City,permanente,SAI,Ferrari,HARD,,2.0,38,0,32.7,80.137,0.028
2024,storico,Mexico City,permanente,STR,Aston Martin,MEDIUM,,8.0,18,0,36.8,82.941,0.095
2024,storico,Mexico City,permanente,STR,Aston Martin,HARD,,3.0,43,0,33.5,81.311,0.011
2024,storico,Mexico City,permanente,VER,Red Bull Racing,MEDIUM,,7.0,18,0,37.0,81.442,0.077
2024,storico,Mexico City,permanente,VER,Red Bull Racing,HARD,,2.0,44,0,33.3,80.872,0.026
2024,storico,Mexico City,permanente,ZHO,Kick Sauber,HARD,,8.0,36,0,38.0,82.904,0.051
2024,storico,Mexico City,permanente,ZHO,Kick Sauber,MEDIUM,,3.0,26,0,31.9,81.553,0.063
2024,storico,Miami,permanente,ALB,Williams,MEDIUM,,2.0,7,0,45.5,93.889,0.018
2024,storico,Miami,permanente,ALB,Williams,HARD,,3.0,32,0,42.7,92.552,0.036
2024,storico,Miami,permanente,ALO,Aston Martin,HARD,,3.0,19,0,45.5,93.751,0.047
2024,storico,Miami,permanente,ALO,Aston Martin,MEDIUM,,3.0,28,0,41.4,91.727,0.019
2024,storico,Miami,permanente,BOT,Kick Sauber,SOFT,,2.0,9,0,45.5,93.828,0.006
2024,storico,Miami,permanente,BOT,Kick Sauber,HARD,,2.0,13,0,45.5,93.4,0.051
2024,storico,Miami,permanente,BOT,Kick Sauber,MEDIUM,,4.0,25,0,41.2,92.098,0.027
2024,storico,Miami,permanente,GAS,Alpine,MEDIUM,,2.0,10,0,45.1,93.789,0.1
2024,storico,Miami,permanente,GAS,Alpine,HARD,,2.0,36,0,42.0,92.055,0.027
2024,storico,Miami,permanente,HAM,Mercedes,HARD,,2.0,23,0,45.5,92.852,-0.0
2024,storico,Miami,permanente,HAM,Mercedes,MEDIUM,,10.0,25,0,41.2,91.233,0.007
2024,storico,Miami,permanente,HUL,Haas F1 Team,MEDIUM,,2.0,10,0,45.1,93.561,0.189
2024,storico,Miami,permanente,HUL,Haas F1 Team,HARD,,2.0,10,0,45.5,92.922,0.143
2024,storico,Miami,permanente,HUL,Haas F1 Team,MEDIUM,,5.0,25,0,41.2,91.941,0.008
2024,storico,Miami,permanente,LEC,Ferrari,MEDIUM,,2.0,17,0,45.5,92.689,0.02
2024,storico,Miami,permanente,LEC,Ferrari,HARD,,2.0,31,0,41.6,91.084,0.028
2024,storico,Miami,permanente,MAG,Haas F1 Team,HARD,,2.0,20,0,45.5,93.856,-0.013
2024,storico,Miami,permanente,MAG,Haas F1 Team,MEDIUM,,5.0,25,0,41.2,91.774,0.094
2024,storico,Miami,permanente,NOR,McLaren,MEDIUM,,2.0,25,0,45.5,91.982,-0.008
2024,storico,Miami,permanente,NOR,McLaren,HARD,,4.0,25,0,41.2,90.98,0.059
2024,storico,Miami,permanente,OCO,Alpine,MEDIUM,,2.0,20,0,45.5,93.545,0.022
2024,storico,Miami,permanente,OCO,Alpine,HARD,,2.0,29,0,41.6,92.037,0.027
2024,storico,Miami,permanente,PER,Red Bull Racing,MEDIUM,,2.0,15,0,45.5,93.147,0.08
2024,storico,Miami,permanente,PER,Red Bull Racing,HARD,,2.0,7,0,45.4,92.161,-0.043
2024,storico,Miami,permanente,PER,Red Bull Racing,MEDIUM,,10.0,25,0,41.2,90.855,-0.001
2024,storico,Miami,permanente,PIA,McLaren,MEDIUM,,2.0,24,0,45.5,92.453,0.034
2024,storico,Miami,permanente,PIA,McLaren,HARD,,6.0,7,0,42.6,91.372,-0.02
2024,storico,Miami,permanente,PIA,McLaren,MEDIUM,,8.0,16,0,41.0,90.634,0.179
2024,storico,Miami,permanente,RIC,RB,HARD,,2.0,24,0,45.5,93.215,0.004
2024,storico,Miami,permanente,RIC,RB,MEDIUM,,10.0,25,0,41.2,92.122,0.016
2024,storico,Miami,permanente,RUS,Mercedes,MEDIUM,,5.0,20,0,45.5,93.389,0.025
2024,storico,Miami,permanente,RUS,Mercedes,HARD,,2.0,26,0,41.2,91.921,0.047
2024,storico,Miami,permanente,SAI,Ferrari,MEDIUM,,2.0,24,0,45.5,92.455,0.027
2024,storico,Miami,permanente,SAI,Ferrari,HARD,,6.0,24,0,41.2,90.928,0.005
2024,storico,Miami,permanente,SAR,Williams,MEDIUM,,2.0,9,0,45.5,93.833,0.006
2024,storico,Miami,permanente,SAR,Williams,HARD,,2.0,13,0,45.5,93.452,0.069
2024,storico,Miami,permanente,STR,Aston Martin,MEDIUM,,3.0,9,0,45.5,93.768,0.034
2024,storico,Miami,permanente,STR,Aston Martin,HARD,,3.0,11,0,45.5,93.362,0.068
2024,storico,Miami,permanente,STR,Aston Martin,MEDIUM,,5.0,22,0,41.2,91.588,-0.008
2024,storico,Miami,permanente,TSU,RB,MEDIUM,,2.0,23,0,45.5,93.08,0.019
2024,storico,Miami,permanente,TSU,RB,HARD,,5.0,25,0,41.2,91.682,0.016
2024,storico,Miami,permanente,VER,Red Bull Racing,MEDIUM,,2.0,20,0,45.5,92.53,0.037
2024,storico,Miami,permanente,VER,Red Bull Racing,HARD,,2.0,28,0,41.4,91.261,0.035
2024,storico,Miami,permanente,ZHO,Kick Sauber,MEDIUM,,3.0,23,0,45.5,93.485,0.032
2024,storico,Miami,permanente,ZHO,Kick Sauber,SOFT,,5.0,24,0,41.2,91.991,0.022
2024,storico,Monte Carlo,cittadino,ALB,Williams,HARD,,6.0,68,1,44.5,77.06,-0.006
2024,storico,Monte Carlo,cittadino,ALO,Aston Martin,MEDIUM,,6.0,69,0,44.5,77.939,-0.009
2024,storico,Monte Carlo,cittadino,BOT,Kick Sauber,MEDIUM,,3.0,11,0,47.9,81.221,-0.2
2024,storico,Monte Carlo,cittadino,BOT,Kick Sauber,HARD,,3.0,54,1,43.8,76.561,0.008
2024,storico,Monte Carlo,cittadino,GAS,Alpine,MEDIUM,,13.0,50,1,43.8,75.625,-0.003
2024,storico,Monte Carlo,cittadino,HAM,Mercedes,MEDIUM,,6.0,44,0,45.8,77.398,-0.035
2024,storico,Monte Carlo,cittadino,HAM,Mercedes,HARD,,3.0,25,0,41.6,74.165,0.024
2024,storico,Monte Carlo,cittadino,LEC,Ferrari,HARD,,8.0,67,1,44.4,75.162,-0.013
2024,storico,Monte Carlo,cittadino,NOR,McLaren,HARD,,7.0,70,1,44.5,75.742,-0.016
2024,storico,Monte Carlo,cittadino,PIA,McLaren,HARD,,6.0,72,1,44.5,76.281,-0.014
2024,storico,Monte Carlo,cittadino,RIC,RB,HARD,,8.0,66,2,44.5,77.172,-0.007
2024,storico,Monte Carlo,cittadino,RUS,Mercedes,MEDIUM,,11.0,64,2,44.4,75.228,-0.034
2024,storico,Monte Carlo,cittadino,SAI,Ferrari,HARD,,13.0,61,1,44.4,74.726,-0.009
2024,storico,Monte Carlo,cittadino,SAR,Williams,HARD,,4.0,52,1,45.8,79.511,0.023
2024,storico,Monte Carlo,cittadino,SAR,Williams,MEDIUM,,2.0,18,0,41.4,75.525,0.081
2024,storico,Monte Carlo,cittadino,STR,Aston Martin,MEDIUM,,4.0,38,0,46.0,79.016,-0.03
2024,storico,Monte Carlo,cittadino,STR,Aston Martin,SOFT,,2.0,26,1,42.0,76.71,0.052
2024,storico,Monte Carlo,cittadino,TSU,RB,HARD,,29.0,29,1,42.2,74.72,-0.04
2024,storico,Monte Carlo,cittadino,VER,Red Bull Racing,MEDIUM,,3.0,47,0,45.9,78.074,-0.037
2024,storico,Monte Carlo,cittadino,VER,Red Bull Racing,HARD,,3.0,25,0,41.6,74.569,0.05
2024,storico,Monte Carlo,cittadino,ZHO,Kick Sauber,HARD,,5.0,61,1,44.8,77.936,0.009
2024,storico,Lusail,permanente,ALB,Williams,MEDIUM,,6.0,28,2,22.6,86.303,-0.022
2024,storico,Lusail,permanente,ALB,Williams,SOFT,,8.0,12,0,22.0,85.559,0.261
2024,storico,Lusail,permanente,ALO,Aston Martin,MEDIUM,,6.0,28,1,22.6,85.649,-0.03
2024,storico,Lusail,permanente,ALO,Aston Martin,MEDIUM,,13.0,15,0,22.0,83.667,-0.111
2024,storico,Lusail,permanente,BOT,Kick Sauber,MEDIUM,,6.0,18,1,22.7,86.295,-0.068
2024,storico,Lusail,permanente,BOT,Kick Sauber,HARD,,2.0,7,1,22.5,86.288,0.166
2024,storico,Lusail,permanente,BOT,Kick Sauber,MEDIUM,,16.0,14,0,22.0,85.533,0.007
2024,storico,Lusail,permanente,GAS,Alpine,MEDIUM,,6.0,27,2,22.6,85.122,-0.046
2024,storico,Lusail,permanente,GAS,Alpine,HARD,,8.0,13,0,22.0,83.705,-0.078
2024,storico,Lusail,permanente,HAM,Mercedes,MEDIUM,,6.0,26,2,22.6,85.227,-0.031
2024,storico,Lusail,permanente,HAM,Mercedes,HARD,,15.0,9,0,22.0,83.865,0.084
2024,storico,Lusail,permanente,HUL,Haas F1 Team,HARD,,5.0,24,2,22.6,86.235,-0.05
2024,storico,Lusail,permanente,LAW,RB,MEDIUM,,6.0,28,2,22.6,86.194,-0.029
2024,storico,Lusail,permanente,LAW,RB,SOFT,,4.0,12,0,22.0,86.076,0.091
2024,storico,Lusail,permanente,LEC,Ferrari,MEDIUM,,7.0,27,3,22.6,84.679,-0.034
2024,storico,Lusail,permanente,LEC,Ferrari,HARD,,8.0,15,0,22.0,83.242,-0.03
2024,storico,Lusail,permanente,MAG,Haas F1 Team,MEDIUM,,6.0,20,1,22.7,86.106,-0.053
2024,storico,Lusail,permanente,MAG,Haas F1 Team,HARD,,16.0,14,0,22.0,84.259,-0.149
2024,storico,Lusail,permanente,NOR,McLaren,MEDIUM,,6.0,28,2,22.6,84.537,-0.015
2024,storico,Lusail,permanente,NOR,McLaren,HARD,,12.0,9,0,22.0,82.384,0.043
2024,storico,Lusail,permanente,PER,Red Bull Racing,MEDIUM,,6.0,28,2,22.6,85.288,-0.014
2024,storico,Lusail,permanente,PIA,McLaren,MEDIUM,,6.0,24,3,22.6,84.71,-0.02
2024,storico,Lusail,permanente,PIA,McLaren,HARD,,9.0,14,0,22.0,83.218,-0.061
2024,storico,Lusail,permanente,RUS,Mercedes,MEDIUM,,7.0,17,1,22.7,85.546,-0.013
2024,storico,Lusail,permanente,RUS,Mercedes,HARD,,2.0,9,1,22.5,85.498,0.046
2024,storico,Lusail,permanente,RUS,Mercedes,HARD,,8.0,15,0,22.0,83.355,-0.059
2024,storico,Lusail,permanente,SAI,Ferrari,MEDIUM,,7.0,26,3,22.6,84.802,-0.032
2024,storico,Lusail,permanente,SAI,Ferrari,HARD,,9.0,15,0,22.0,83.465,-0.089
2024,storico,Lusail,permanente,TSU,RB,MEDIUM,,6.0,28,2,22.6,86.33,-0.027
